"id";"name";"status";"address";"city";"state";"zip";"phone";"contact";"district_office";"do_phone";"license_no";"Email Address";"Website";"Details";"Services";"Adoption Process"
;"Bethanna";"Licensed";"1030 Second Street Pike";"Southampton";"PA";18966;(800) 394-6500;;;;;;"http://bethanna.org/";"Bethanna’s first priority is to safely reunite the child and parents. However, when it is not possible for a child to return to his/her biological family, Bethanna seeks adoptive families to ensure the child has a permanent home. Bethanna is an affiliate of the Pennsylvania Statewide Adoption and Permanency Network (SWAN). Program Goals: To provide a child with a family who commits to a lifetime relationship; To help families assess their strengths and challenges in meeting the special needs of children in the foster care system; To provide trainings for families interested in adoption covering a variety of adoption topics; To prepare both the child and the family for the adoption through a variety of services before, during and after the adoption.";"Foster Parent Adoption; Special Needs Adoption; Private Adoption; Orientation/Training; Family Profiles/Updates; Matching Services; Child Profiles; Child-Specific Recruitment; Child Preparation; Coordination of Adoption Finalization; Post-Permanency Services";
;"Bethany Christian Services";"Licensed";"7827 Old York Road";"Elkins Park";"PA";19027;(215) 376-6200;;;;;;"https://www.bethany.org/";"Since 1944, Bethany Christian Services has been reaching out to children who are alone or vulnerable. As a worldwide and community leader in adoption and family services, we know that a child's best chance to thrive is as part of a safe, loving, forever family.";"ADOPTS Program; Domestic Foster Care; Family Counseling; Foster Care Adoption; Infant Adoption; International Adoption; Pregnancy Support; Safe Families for Children";
;"Bethany Christian Services";"Licensed";"10521 Perry Highway, Ste 200";"Wexford";"PA";15090;(724) 940-2900;"Stefan Manz";;;;;"https://www.bethany.org/";"Since 1944, Bethany Christian Services has been reaching out to children who are alone or vulnerable. As a worldwide and community leader in adoption and family services, we know that a child's best chance to thrive is as part of a safe, loving, forever family.";"Domestic Foster Care; Foster Care Adoption; Infant Adoption; International Adoption; Post Adoption Support; Pregnancy Support; Safe Families for Children";
;"Bethany Christian Services";"Licensed";"2147 E. College Avenue, Suite A";"State College";"PA";16801;(814) 867-2848;"Jessica Crawford";;;;;"https://www.bethany.org/";"Since 1944, Bethany Christian Services has been reaching out to children who are alone or vulnerable. As a worldwide and community leader in adoption and family services, we know that a child's best chance to thrive is as part of a safe, loving, forever family.";"ADOPTS Program; Domestic Foster Care; Foster Care Adoption; Infant Adoption; International Adoption; Pregnancy Support; Safe Families for Children";
;"Bethany Christian Services";"Licensed";"2101 N. Front Street, Building #1, Suite 201";"Harrisburg";"PA";17110;(717) 238-3549;"Michelle Breindel";;;;;"https://www.bethany.org/";"Since 1944, Bethany Christian Services has been reaching out to children who are alone or vulnerable. As a worldwide and community leader in adoption and family services, we know that a child's best chance to thrive is as part of a safe, loving, forever family.";"Infant Adoption; Family Counseling; Safe Families for Children";
;"Bethany Christian Services";"Licensed";"1681 Crown Avenue, Suite 201";"Lancaster";"PA";17601;(717) 399-3213;"Kiley Anderson";;;;;"https://www.bethany.org/";"Since 1944, Bethany Christian Services has been reaching out to children who are alone or vulnerable. As a worldwide and community leader in adoption and family services, we know that a child's best chance to thrive is as part of a safe, loving, forever family. ";"Domestic Foster Care; Foster Care Adoption; Infant Adoption; International Adoption; Post Adoption Support; Pregnancy Support; Safe Families for Children";
;"Bethany Christian Services";"Licensed";"107 E. Chestnut Street";"West Chester";"PA";19380;(610) 344-7490;;;;;;"https://www.bethany.org/";"Since 1944, Bethany Christian Services has been reaching out to children who are alone or vulnerable. As a worldwide and community leader in adoption and family services, we know that a child's best chance to thrive is as part of a safe, loving, forever family. ";"Family Counseling; Foster Care Adoption; Infant Adoption; International Adoption; Pregnancy Support";
;"COBYS Family Services";"Licensed";"1417 Oregon Road";"Leola";"PA";17540;(717) 656-6580;;;;;"general@cobys.org";"http://www.cobys.org/";"Adoption is a beautiful way to build a family and provide a stable, loving home for a child. COBYS Family Services facilitates two kinds of adoption: State-subsidized adoption of foster children through the Statewide Adoption and Permanency Network (SWAN) and adoption of infants who are not part of the foster care system. COBYS also offers post-permanency services (sometime referred to as post-adoption services) to support and encourage families after an adoption takes place. COBYS also provides free, confidential birth parent counseling to help those facing unplanned pregnancies decide what is best for them and their unborn child. For birth parents who decide that adoption is the best course, COBYS offers these approved families who are ready to provide a loving home for an infant. For those who decide parenting is the best option, we help identify and develop a network of people and resources to provide support. COBYS also serves as a resource for pastors and other professionals as they assist individuals and families facing an unplanned pregnancy. ";"State-subsidized adoption of foster children through the Statewide Adoption and Permanency Network (SWAN); Adoption of infants who are not part of the foster care system; Post-permanency services; Birth parent counseling";
;"CONCERN - Professional Services for Children, Youth, and Families (Greater Berks Regional Office)";"Licensed";"One West Main Street";"Fleetwood";"PA";19522;(610) 944-0445;"Kelly Crum";;;;"kcrum@concern4kids.org";"http://www.concern4kids.org/";"In 1978, CONCERN began as a pioneer of intensive foster care, believing that children placed into care should live in a traditional family setting in the community, rather than in a residential or institutional setting. Since this time, CONCERN has been at the forefront of innovative programs to meet the individual needs of the child. CONCERN has served over 15,000 children and youth in placement services, including over 1,500 into adoptive families. Through 17 service sites throughout eastern Pennsylvania and Maryland, CONCERN offers a growing array of adoption, counseling, foster care, and residential programs. Each day our placement services impact the lives of nearly 400 children and youth. Each year our counseling services touch the lives of approximately 4,000 individuals through a continuum of services. CONCERN is nonprofit organization, governed by a volunteer Board of Directors who serve without compensation. Administratively, CONCERN’s management team is led by an Executive Director with each service site being led by properly credentialed supervisory personnel.";"Foster/Adopt Program and Adoption Services; Intensive Foster Care; Intermediate Foster Care; Medical Foster Care; Mother/Baby Foster Care; In-Home Services";
;"CONCERN - Professional Services for Children, Youth, and Families (Lehigh Valley Regional Office)";"Licensed";"90 South Commerce Way, Suite 300";"Bethlehem";"PA";18017;(610) 691-8401;"Kelly Crum";;;;"kcrum@concern4kids.org";"http://www.concern4kids.org/";"In 1978, CONCERN began as a pioneer of intensive foster care, believing that children placed into care should live in a traditional family setting in the community, rather than in a residential or institutional setting. Since this time, CONCERN has been at the forefront of innovative programs to meet the individual needs of the child. CONCERN has served over 15,000 children and youth in placement services, including over 1,500 into adoptive families. Through 17 service sites throughout eastern Pennsylvania and Maryland, CONCERN offers a growing array of adoption, counseling, foster care, and residential programs. Each day our placement services impact the lives of nearly 400 children and youth. Each year our counseling services touch the lives of approximately 4,000 individuals through a continuum of services. CONCERN is nonprofit organization, governed by a volunteer Board of Directors who serve without compensation. Administratively, CONCERN’s management team is led by an Executive Director with each service site being led by properly credentialed supervisory personnel.";"Foster/Adopt Program and Adoption Services; Intensive Foster Care; Intermediate Foster Care; Medical Foster Care";
;"CONCERN - Professional Services for Children, Youth, and Families (Northeast Regional Office)";"Licensed";"829 Scranton-Carbondale Highway";"Eynon";"PA";18403;(570) 876-3800;"Joseph Monczewski";;;;"jmonczewski@concern4kids.org";"http://www.concern4kids.org/";"In 1978, CONCERN began as a pioneer of intensive foster care, believing that children placed into care should live in a traditional family setting in the community, rather than in a residential or institutional setting. Since this time, CONCERN has been at the forefront of innovative programs to meet the individual needs of the child. CONCERN has served over 15,000 children and youth in placement services, including over 1,500 into adoptive families. Through 17 service sites throughout eastern Pennsylvania and Maryland, CONCERN offers a growing array of adoption, counseling, foster care, and residential programs. Each day our placement services impact the lives of nearly 400 children and youth. Each year our counseling services touch the lives of approximately 4,000 individuals through a continuum of services. CONCERN is nonprofit organization, governed by a volunteer Board of Directors who serve without compensation. Administratively, CONCERN’s management team is led by an Executive Director with each service site being led by properly credentialed supervisory personnel.";"Foster/Adopt Program and Adoption Services; Intensive Foster Care; Intermediate Foster Care; Medical Foster Care";
;"CONCERN - Professional Services for Children, Youth, and Families (Southeast Regional Office)";"Licensed";"49 Easton Road, Suite 203";"Willow Grove";"PA";19090;(215) 654-1963;"Belinda Edwards";;;;"bedwards@concern4kids.org";"http://www.concern4kids.org/";"In 1978, CONCERN began as a pioneer of intensive foster care, believing that children placed into care should live in a traditional family setting in the community, rather than in a residential or institutional setting. Since this time, CONCERN has been at the forefront of innovative programs to meet the individual needs of the child. CONCERN has served over 15,000 children and youth in placement services, including over 1,500 into adoptive families. Through 17 service sites throughout eastern Pennsylvania and Maryland, CONCERN offers a growing array of adoption, counseling, foster care, and residential programs. Each day our placement services impact the lives of nearly 400 children and youth. Each year our counseling services touch the lives of approximately 4,000 individuals through a continuum of services. CONCERN is nonprofit organization, governed by a volunteer Board of Directors who serve without compensation. Administratively, CONCERN’s management team is led by an Executive Director with each service site being led by properly credentialed supervisory personnel.";"Foster/Adopt Program and Adoption Services; Intensive Foster Care; Intermediate Foster Care; Medical Foster Care";
;"CONCERN - Professional Services for Children, Youth, and Families (Susquehanna Valley Regional Office)";"Licensed";"60 North Eighth Street";"Lewisburg";"PA";17837;(570) 523-1297;"Rick Alvarez";;;;"ralvarez@concern4kids.org";"http://www.concern4kids.org/";"In 1978, CONCERN began as a pioneer of intensive foster care, believing that children placed into care should live in a traditional family setting in the community, rather than in a residential or institutional setting. Since this time, CONCERN has been at the forefront of innovative programs to meet the individual needs of the child. CONCERN has served over 15,000 children and youth in placement services, including over 1,500 into adoptive families. Through 17 service sites throughout eastern Pennsylvania and Maryland, CONCERN offers a growing array of adoption, counseling, foster care, and residential programs. Each day our placement services impact the lives of nearly 400 children and youth. Each year our counseling services touch the lives of approximately 4,000 individuals through a continuum of services. CONCERN is nonprofit organization, governed by a volunteer Board of Directors who serve without compensation. Administratively, CONCERN’s management team is led by an Executive Director with each service site being led by properly credentialed supervisory personnel.";"Foster/Adopt Program and Adoption Services; Intensive Foster Care; Intermediate Foster Care; Medical Foster Care";
;"CONCERN - Professional Services for Children, Youth, and Families (Wellsboro Branch Office)";"Licensed";"62 Plaza Lane";"Wellsboro";"PA";16901;(570) 724-7142;"Rick Alvarez";;;;"ralvarez@concern4kids.org";"http://www.concern4kids.org/";"In 1978, CONCERN began as a pioneer of intensive foster care, believing that children placed into care should live in a traditional family setting in the community, rather than in a residential or institutional setting. Since this time, CONCERN has been at the forefront of innovative programs to meet the individual needs of the child. CONCERN has served over 15,000 children and youth in placement services, including over 1,500 into adoptive families. Through 17 service sites throughout eastern Pennsylvania and Maryland, CONCERN offers a growing array of adoption, counseling, foster care, and residential programs. Each day our placement services impact the lives of nearly 400 children and youth. Each year our counseling services touch the lives of approximately 4,000 individuals through a continuum of services. CONCERN is nonprofit organization, governed by a volunteer Board of Directors who serve without compensation. Administratively, CONCERN’s management team is led by an Executive Director with each service site being led by properly credentialed supervisory personnel.";"Foster/Adopt Program and Adoption Services; Intensive Foster Care; Intermediate Foster Care; Medical Foster Care";
;"Catholic Charities Adoption & Specialized Foster Care";"Licensed";"939 East Park Drive, Suite 103";"Harrisburg";"PA";17111;(717) 564-7115;;;;;"kbolton@cchbg.org";"http://www.cchbg.org/";"Catholic Charities Adoption Services is a non-profit agency serving the Diocese of Harrisburg, which includes 15 counties in Central Pennsylvania. Since 1938, we’ve assisted birthparents, adoptive families and children with adoptions that meet the needs of all three groups. We believe that every child is entitled to unconditional love and acceptance. We are licensed by the Pennsylvania Department of Public Welfare and accredited by the Council on Accreditation of Services for Families and Children.";"Adoption Services";
;"Catholic Charities Counseling and Adoption Services";"Licensed";"90 Beaver Drive";"DuBois";"PA";15801;(814) 371-4717;;;;;;"http://www.cccas.org/";"Catholic Charities Counseling & Adoption Services of the Diocese of Erie offers a full range of adoption services for the Diocese of Erie.   The agency has been approved and is licensed by the PA Department of Human Services for adoptive placements and is accredited by the Council on Accreditation (COA).";"Adoption";"The Adoption process consists of : an application; a home study; placement; supervision;  and then a finalization."
;"Catholic Charities Counseling and Adoption Services";"Licensed";"995 Linden Street";"Sharon";"PA";16146;(724) 346-4142;;;;;;"http://www.cccas.org/";"Catholic Charities Counseling & Adoption Services of the Diocese of Erie offers a full range of adoption services for the Diocese of Erie.   The agency has been approved and is licensed by the PA Department of Human Services for adoptive placements and is accredited by the Council on Accreditation (COA).";"Adoption";"The Adoption process consists of : an application; a home study; placement; supervision;  and then a finalization."
;"Catholic Charities Counseling and Adoption Services";"Licensed";"329 West 10th Street";"Erie";"PA";16502;(814) 456-2091;;;;;;"http://www.cccas.org/";"Catholic Charities Counseling & Adoption Services of the Diocese of Erie offers a full range of adoption services for the Diocese of Erie.   The agency has been approved and is licensed by the PA Department of Human Services for adoptive placements and is accredited by the Council on Accreditation (COA).";"Adoption";"The Adoption process consists of : an application; a home study; placement; supervision;  and then a finalization."
;"Catholic Charities Diocese of Allentown - Adoption";"Licensed";"530 Union Boulevard";"Allentown";"PA";18109;(610) 435-1541;;;;;;"http://www.allentowndiocese.org/catholic-charities/";"Adoptive parenting takes flexibility and patience. It also requires a willingness to learn about the unique issues of adoption and acquiring specialized parenting skills. For all its challenges, adoptive parenting can be a truly rewarding experience. If you are considering adoption as an option, Catholic Charities offers many services to learn, prepare and open your heart and home to a child.";"Infant Adoption; International Adoption; Continuing Services; Search Services";
;"Catholic Charities of the Diocese of Greensburg - Adoption";"Licensed";"711 East Pittsburgh Street";"Greensburg";"PA";15601;(724) 837-1840;;;;;;"http://www.ccharitiesgreensburg.org/";"Catholic Charities of the Diocese of Greensburg, licensed by the Pennsylvania Department of Public Welfare, has provided adoption support services since its founding in 1954. We are deeply committed to adoption care service as one way of supporting the Catholic Church’s commitment to the sanctity of life. ";"Infant; Private; Older child/special needs; Interstate; International; Home study process";
;"Catholic Social Services - Adoption";"Licensed";"4400 North Reese Street";"Philadelphia";"PA";19140;(267) 331-2443;;;;;"adoption@chs-adphila.org";"http://www.adoption-phl.org/";"Following the Revolutionary War, A Yellow Fever epidemic swept through the city of Philadelphia leaving many orphans in its wake. The Catholic community mobilized to provide for these children and our commitment to children has been growing and evolving since that time. In 1912 child care services in the Archdiocese were reorganized under the Catholic Children's Bureau which was authorized as an adoption agency. We have completed over 11,000 adoptions since that time.";"Services for birth parents: Counseling to resolve immediate physical, environmental, and emotional needs and problems; Assistance to extended family members in dealing with the crisis of an unplanned pregnancy; Provision of information and referral to appropriate community resources to meet immediate and long-term goals such as: Medical service, Residential placement, Educational goals; Counseling to enable birth parents to make final decisions regarding their own and their child's future including: - Assurance these decisions have been reached without coercion from any outside force - Offering adoption placement options that may include degrees of participation of birth parents through openness or open adoption - Making known to birth parents the valid alternatives available to them, including parenting, adoptive placement, and temporary foster care; Assertive outreach efforts to encourage birth fathers to participate in planning for their child; Respecting the birth parent's desire for continuity of identity of the child's cultural, religious, and racial background; Enabling clients to gain insight into their manner of forming and sustaining relationships; Providing timely information upon request, as to the well-being of their child following the adoptive placement; Providing information about state laws or regulations regarding state registries, open records, etc.; Post-placement counseling services to help birth parents cope with feeling of loss and grief;  Services to Adoptive Families: Evaluation with the family of their readiness to parent and reach a decision about adoptive planning, including assistance in resolution of issues related to infertility; determination with them of the characteristics of a child whom they can parent; discussion of the role of the birth parents in the planning, especially in regard to open adoption; and openness to sharing information with the child about the adoptive process. - Assistance understanding the complexities of adoption - Helping the adoptive family to assess the type of placement (infant, older child, traditional, intercultural, open, etc.) that  would be most appropriate for them. - Helping the adoptive parents to understand the emotional needs and behavior dynamics of older children who may have experienced neglect or abuse, and of children with special needs. - Providing links with community resources according to the placement situation. - Assisting the adoptive parents with the dynamics of open adoption and providing training if that is their placement choice; Supportive services to adoptive parents if there is an extended waiting period between approval and placement of a child; Assistance in completing legal adoption of the child; Written disclosure of information known to the agency about the child, the child's parents, and the circumstances leading to adoption, with careful attention paid to the details of genetic and medical history; Provision of further medical or other information of a familial or hereditary nature obtained after the adoption; Providing resources that enable adoptive parents of children of other races or cultures to help the children attain a positive sense of racial and ethnic identity; Preparation for discussion of adoption issues with the child; Opportunities for adoptive families to have contact with one another to encourage awareness, provide support, prevent isolation, and influence public policy; Services, upon request, to assist with problems associated with child rearing and development; Provision of counseling, or referral for counseling, to the former adoptive parents, if disruption of an adoptive placement occurs; Post Adoption Services: Individual or family counseling, Group support, Providing updated medical, genetic and social information, Acting as an intermediary to facilitate continuing contact and communication, Sponsoring workshops on topics of interest, such as special-needs adoption, open adoption, adjustment of adopted children, and post-legal adoption issues, Initiation of support groups of persons with common interests, where the group agrees to the focus and exchange of ideas, Support and facilitation of search efforts of all parties in the adoption triad, operating within the laws of the state and respecting the principles of client confidentiality, Providing counseling and support to triad members who are considering or wish to ""open up"" a closed adoption";
;"Catholic Social Services Diocese of Scranton";"Licensed";"214 West Walnut Street";"Hazleton";"PA";18201;(570) 455-1521;;;;;;"http://cssdioceseofscranton.org/";"Catholic Social Services is a licensed adoption agency and operates an infant adoption program available to infertile adults who do not have any children. CSS also has a Foster Care Program utilized by surrounding area Children and Youth Agencies. CSS also facilitates Special Needs Adoptions; we are part of the State Wide Adoption Network (SWAN) in addition to utilizing various regional and national networks to place special needs children in appropriate adoptive homes.  “Special needs” refers to physically, emotionally, or socially challenged children who are involved in the social service system. Additionally, we make referrals to international adoption agencies and provide home studies and post placement supervision for international adoptions.  We provide home studies and post placement visits for private adoptions and interstate adoptions as well.  Training is required for all families serving children in any capacity.";"Adoption Services";
;"Child and Home Study Associates";"Licensed";"1029 N. Providence Road";"Media";"PA";19063;(610) 565-1544;;;;;"info@chsadoptions.org";"http://www.chsadoptions.org/";"Child and Home Study Associates (CHSA) was established in 1980 to provide consulting and home study services to couples and single individuals who are interested in adopting a child. For over two decades, our staff of licensed, professional social workers has been dedicated to assisting potential adoptive parents explore their adoption goals and review the resources available to them. CHSA is a nonprofit adoption agency licensed in three states - Pennsylvania, New Jersey, and Delaware - to provide adoption services. While our primary service is providing Adoption Home Studies, we also have an active consultation service that many clients find useful in the beginning stages of their research into adoption. In the consultation, we can suggest a variety of proven placement resources and provide information regarding your concerns. Since our founding, the process of adoption has become more complex and confusing. International adoption, private adoption, and identified adoption are more prevalent. Special needs adoption is also a more considered option. Our staff of professional social workers, some of them adoptive parents themselves, is dedicated to assisting families and individuals to decide on a path that is best for their specific needs. We work with clients who are interested in both domestic and international adoption.";"Pre-adoption Counseling; Domestic and International Resource Counseling; Adoption Home Study Evaluations; Post-placement Supervision";
;"Child and Home Study Associates";"Licensed";"242 N. James Street, Suite 202";"Wilmington";"DE";19804;(302) 475-5433;;;;;"info@chsadoptions.org";"http://www.chsadoptions.org/";"Child and Home Study Associates (CHSA) was established in 1980 to provide consulting and home study services to couples and single individuals who are interested in adopting a child. For over two decades, our staff of licensed, professional social workers has been dedicated to assisting potential adoptive parents explore their adoption goals and review the resources available to them. CHSA is a nonprofit adoption agency licensed in three states - Pennsylvania, New Jersey, and Delaware - to provide adoption services. While our primary service is providing Adoption Home Studies, we also have an active consultation service that many clients find useful in the beginning stages of their research into adoption. In the consultation, we can suggest a variety of proven placement resources and provide information regarding your concerns. Since our founding, the process of adoption has become more complex and confusing. International adoption, private adoption, and identified adoption are more prevalent. Special needs adoption is also a more considered option. Our staff of professional social workers, some of them adoptive parents themselves, is dedicated to assisting families and individuals to decide on a path that is best for their specific needs. We work with clients who are interested in both domestic and international adoption.";"Pre-adoption Counseling; Domestic and International Resource Counseling; Adoption Home Study Evaluations; Post-placement Supervision";
;"Child to Family Connections";"Licensed";"13388 Dunham Road";"Meadville";"PA";16335;(814) 336-3007;"Karen Cross";;;;"child32@windstream.net";"http://www.childtofamilyconnections.org/";"Child to Family Connections' mission is to partner with individuals and families to recognize their strengths, build relationships,and provide the support and encouragement they need to succeed. Child to Family Connections was incorporated in April 2002 as a private, nonprofit licensed foster care agency in Crawford County. The agency was the vision of Karen Cross, Director.  Originally operated out of Karen’s kitchen, its purpose was to help foster families become licensed and receive placements. The agency has grown in numbers and programs and now employs over 30 full and part-time employees providing a myriad of licensed and contracted services in Crawford and Venango Counties. ";"Foster Care; Adoptive Home Studies; Adult Direct Support Services; Home & Community Habilitation; Services; Family Group Decision Making; Family Living; Learning to Live, an independent living program for teens; Strengthening Families Program";
;"The Children’s Aid Home Programs of Somerset County, Inc. - Adoption Programs";"Licensed";"1476 North Center Avenue";"Somerset";"PA";15501;(814) 445-2009;"Lynne Horne";;;;"lhorne@cahprogram.org";"http://www.cahprogram.org/";"The Children's Aid Home Programs is a licensed adoption agency in the state of Pennsylvania. We are an approved affiliate with the Statewide Adoption and Permanency Network (SWAN). We complete SWAN, Foster to Adopt, Private and International home studies.";"Services Provided to Adoptive Parents: Orientation and Information Assistance, Adoptive Family Profiles, Adoptive Preparation, On-Going Adoption Training, Child Preparation, Adoption Searches; Services Provided by Adoptive Parents: A Stable Home, Emotional Support, Clothing, Health Care, Transportation; International Adoption Services: Orientation, Adoptive Family Home Studies, Coordination of Service with International Agencies, Post Placement Supervision Reports; Approved Statewide Adoption Network (SWAN) Affiliate: Child Profiles, Child Preparation, Family Profiles, Post Permanency Services, Child Specific Recruitment";
;"Children’s Aid Society - Adoption";"Licensed";"1008 South Second Street";"Clearfield";"PA";16830;(814) 765-2686;"Jodi Morelli";;;;"adoption@childaid.org";"http://childaid.org/";"Children’s Aid Society began its adoption program in 1985. The mission of the adoption program is to ensure stability and security in a family environment for children who may not be raised in their family of origin.";"Birth parent counseling; Adoption classes; Preparation of Family Profile/Home Study (Private, International and SWAN); Family Profile Updates; International placement help; Post-Placement Supervision; Report of Intermediary; Court appearances as required; Post-Adoption Supervision; Voluntary Post Adoption Contact Agreements; Search for birth parent(s) and birth child(ren); SWAN (Statewide Adoption and Permanency Network) Services: Child Profiles, SWAN Orientation, Family Profiles/Home Study, Child Preparation (preparing children for their future), Matching Services (networking with other agencies), Child Specific Recruitment (networking to find a specific child an adoptive home or family contacts), Finalization (services to finalize an adoption), Post-Permanency Services (case advocacy, respite, support group). For families with finalized adoptions";
;"Children's Aid Society of Mercer County - Adoption and Permanency Services";"Licensed";"350 West Market Street";"Mercer";"PA";16137;(724) 662-4730;;;;;"djudy@zoominternet.net";"http://www.casmercer.org/";"The mission of the Children's Aid Society of Mercer County's Adoption Program is to provide permanent homes for children by offering, with dignity, comprehensive adoption services to all members of the birth family and community and to cooperatively network with all other adoption facilitators in a professional, knowledgeable and compassionate manner. A variety of Adoption services are provided to families residing in Mercer County and surrounding counties up to a 100 mile radius. Licensed by the State of Pennsylvania, the Children's Aid Society Adoption Program can provide pre- and post-placement adoption services to residents of Pennsylvania only, however, we are permitted to place children in our custody out of state and have also facilitated the placement of children from other states with our waiting families. The Children's Aid Society of Mercer County's Adoption Program follows Interstate Compact requirements when working with Interstate placements and is able to provide pre- and post-placement services to virtually all families adopting internationally. ";"Birth Parent Counseling and Advocacy; Birth Parent/Adoptive Family Profiling; Adoptive Parent Training; Home Study Preparation; Placement Services; International Agency Contacts; Bureau of Citizenship and Immigration Assistance; Networking; Post-placement Supervision & Reports; Birth Parent & Adoptee Searches for individuals adopted through CAS; Adoption Groups; SWAN Affiliate (State Wide Adoption Network) - provides all units of service offered by the SWAN program for PA families and children: Family Profile, Child Profile, Child Preparation, Child Specific Recruitment, Post Permanency Services";
;"The Children's Home of Pittsburgh - Adoption";"Licensed";"5324 Penn Avenue";"Pittsburgh";"PA";15224;(412) 441-4884;"Constance A. Bach";;;;"cbach@chomepgh.org";"http://www.childrenshomepgh.org/";"The Children’s Home of Pittsburgh, established in 1893, is an independent, non-profit licensed organization whose purpose is to promote the health and well-being of infants and children through services which establish and strengthen the family. Our three programs: Adoption, Child’s Way®, and the Pediatric Specialty Hospital, along with our Lemieux Family Center, work independently and collaboratively to accomplish our mission.";"Birthparent Support; Domestic Infant Adoptions; Foster Care Adoptions; Family Study; Search Program Services; Infertility Counseling; Pre Adoption Information & Support; Post Adoption Information & Support";
;"Children’s Home of York - Adoption Services";"Licensed";"77 Shoe House Road";"York";"PA";17406;(717) 755-1033;;;;;;"http://childrenshomeofyork.org/";"Permanency Partners offers comprehensive services for families in all phases of the adoption process, including: family profiles, child profiles, child preparation services, foster-to-adopt options, adoption services and post-adoption support. As reunification is not always possible for children placed in our care, Permanency Partners can assist our foster parents in adopting foster children whose natural parents’ rights have been terminated. As a licensed affiliate of the Statewide Adoption Network (SWAN), Permanency Partners, a Division of Children’s Home of York, offers adoption services that are funded and overseen by the Department of Public Welfare. Many children in Pennsylvania’s state foster care system are waiting for families. Aged 0 to 18, they are considered to be “special needs” children because they may have experienced neglect or abuse, they may be older (aged 8 to 18), they may be of a racial minority or part of a sibling group that needs to be placed together. Do you believe that every child deserves a family? So do we! Permanency Partners is committed to recruiting and preparing families to adopt the children who wait for homes in foster care. Our adoptions are state-funded, so adoptive parents pay no agency fee. In addition, we provide training to prepare our families and children for the adoption process, assist in obtaining available medical subsidies and financial assistance, and provide post-adoption services such as respite care, adoptive parent support groups and case management services. Children’s Home of York adoption services matches area children of all ages who are in need of homes with Pennsylvania families. We pair the right child with the right family through a variety of processes including family and child profiling and working with county children and youth agencies to connect waiting children and families for the purpose of adoption. Children’s Home of York employs a team approach to set long-term goals with the child and family. Admission and the provision of services are made without regard to race, color, national origin, religion, sexual orientation or disability. Children who have serious untreated drug/alcohol addictions, those with violent and assaultive behaviors or a history of fire setting and those who are actively psychotic may not be appropriate for referral.";"Adoption Education and Training Programs; Transitional Services from Foster Care to Adoption;  Pre-Adoption Counseling; Adoption Resource Library; Child Profiles; Child Preparation; Child-Specific Recruitment including Family Findings; Family Profiles and Home Studies; Placement Services including Post Adoption Contact Agreements; Post Placement Supervision and Finalization; Post-Permanency Assessments; Post Permanency Case Advocacy; Post Permanency Support Groups; Post Permanency Respite";
;"Children's Service Inc.";"Licensed";"1315 Walnut St., Suite 200";"Philadelphia";"PA";19107;(215) 546-3503;;;;;"info@csichild.org";"http://www.csichild.org/";"CSI is an affiliate of SWAN. As an affiliate we conduct adoption services for ""special needs"" children. Children who are readily available for adoption through SWAN meet the following criteria: Age 5 years or older; Are a member of an available sibling group; Member of a minority group; Have a physical, intellectual, emotional disability or handicap; May have a predisposition to a disability due to genetic or environmental factors. Children who meet the SWAN ""special needs"" criteria are in the custody of one of the 67 country Children and Youth Agencies in Pennsylvania as foster children. These children need families who are willing to accept the ""demanding job of meeting their special needs, look at their possibilities and help them rebuild their lives."" CSI provides adoption services in five county areas ( Philadelphia, Bucks, Chester, Delaware, and Montgomery counties.) ";"Orientation; Adoption Family Profile/Home Study; Education; Child/Family Matching; Family Preparation; Adoption Placement Supervision; Post Adoption Finalization Services; Referral for Legal Services";
;"Common Sense Adoption Services";"Licensed";"3001 Market Street";"Camp Hill";"PA";17011;(717) 412-0772;;;;;"contact@commonsenseadoption.org ";"http://commonsenseadoption.org/";"Common Sense Adoption Services is a licensed, non-profit adoption and foster care agency located in Camp Hill, PA. We serve families throughout central Pennsylvania in all aspects of adoption - from those just starting to learn about adoption to those for whom this has been a lifetime experience.";"Adoption; Foster Care; Birth Parent Services; Coaching";
;"The Council of Spanish Speaking Organizations, Inc. (Concilio) - Adoption Service";"Licensed";"141 East Hunting Park";"Philadelphia";"PA";19124;(215) 627-3100;;;;;;"http://www.elconcilio.net/";"Concilio prides itself on its bi-lingual, bi-cultural, non-judgmental, and confidential adoption services. Concilio is committed to providing great quality services and bares a vast knowledge of all aspects of the adoption process. Concilio possesses great integrity, dignity, and most of all, it’s compassionate, friendly, and supportive staff is available to answer all of your questions and support you through the adoption process.";"Adoption Services";
;"Delta Family Services - Adoption Services";"Licensed";"2210 Mt. Carmel Avenue";"Glenside";"PA";19038;(215) 887-6300;"Magin Clark";;;;"mclark@deltaweb.org";"http://deltaweb.org/";"A safe, stable, and loving home can change the course of a child’s life. Delta’s Family Services unites families and children in the foster care system, providing any support they need for a successful union. Delta has the skills and tools necessary to help you adopt a child in need of a home. Our full-service adoption agency matches children with supportive families and helps both parties adjust to their new circumstances. We also provide ongoing support and training as the adoption progresses. Over the years, Adoption Services has placed countless individuals in homes with nurturing families. We work in conjunction with the Statewide Adoption Network to help children and families become permanent parts of one another’s lives.";"Adoption Services";
