"id";"name";"status";"address";"city";"state";"zip";"phone";"contact";"district_office";"do_phone";"license_no";"Email Address";"Website";"Details";"Services";"Adoption Process"
220;"L.A. COUNTY, DCFS,ADOPTION DIVISION";"Licensed";"425 SHATTO PLACE";"LOS ANGELES";"CA";90220;(888) 811-1121;"DIANE WAGNER";"LA & TRI-COASTAL CR (32)";"(323) 981-3300";197804755;"adoptions@dcfs.lacounty.gov";"http://www.lacdcfs.org/";"Currently there are thousands of children in Los Angeles County being served by the Department of Children and Family Services (DCFS) who cannot safely live with their own families due to abuse, neglect or abandonment.  These children need to be with a safe, stable, and loving family sometimes temporarily and sometimes permanently. The mission of the Adoption and Permanency Resources Division is to recruit, study, prepare and support foster and adoptive families who can provide healthy, stable, loving temporary and permanent homes to children that can not safely live with their birth parents. We welcome and need all capable families – regardless of age, sex, race, ethnicity, religion, sexual orientation, gender identity or expression, martial or domestic partnership status, physical characteristics, national origin, medical status or disability status – to help us fulfill this mission.";"Adoption; Foster Care";
221;"LATINO FAMILY INSTITUTE INC.";"Licensed";"1501 W. CAMERON AVE. SUITE 240";"WEST COVINA";"CA";91790;(626) 472-0123;"QUINTANILLA, MARIA L.";"LA & TRI-COASTAL CR (32)";"(323) 981-3300";197803483;;"http://www.lfiservices.org/";"Latino Family Institute is an Adoption, Foster Care, and Family Support agency dedicated to improving social welfare conditions leading to increased family functioning. We enrich society's foundation by advocating for and implementing culturally effective interventions that elevate the collective well-being of our families.";"Adoption; Foster Care; Kinship Care; Training and Consulting; Infant Adoption Awareness Training";
222;"LDS FAMILY SERVICES";"Licensed";"791 N. PEPPER AVENUE";"COLTON";"CA";92324;(909) 824-0480;"SARAH BONILLA";"PACIFIC INLAND CR (19)";"(951) 782-4207";366099812;;"https://providentliving.lds.org/lds-family-services";"LDS Family Services helps Church leaders care for individuals with social and emotional challenges by providing resources that are in harmony with gospel principles.";"Adoption Resources; Strengthening Marriage & Family; Pornography use and addiction; Single Expectant Parent Services; Addiction Recovery Program";
223;"LDS FAMILY SERVICES,FOUNTAIN VALLEY AGENCY";"Licensed";"17350 MT. HERMANN #A";"FOUNTAIN VALLEY";"CA";92708;(714) 444-3463;"CHRISTINE JOLLEY";"SO. REGION AC/RES. (22)";"(714) 703-2840";306004334;;"https://providentliving.lds.org/lds-family-services";"LDS Family Services helps Church leaders care for individuals with social and emotional challenges by providing resources that are in harmony with gospel principles.";"Adoption Resources; Strengthening Marriage & Family; Pornography use and addiction; Single Expectant Parent Services; Addiction Recovery Program";
224;"LDS FAMILY SERVICES-AA";"Licensed";"3000 AUBURN BLVD; SUITE A";"SACRAMENTO";"CA";95821;(916) 483-2154;"STEWART, KENNETH";"NO. CAL CR/RES. (23)";"(916) 263-4700";340317861;;"https://providentliving.lds.org/lds-family-services";"LDS Family Services helps Church leaders care for individuals with social and emotional challenges by providing resources that are in harmony with gospel principles.";"Adoption Resources; Strengthening Marriage & Family; Pornography use and addiction; Single Expectant Parent Services; Addiction Recovery Program";
225;"LIFE ADOPTION SERVICES INC.";"Licensed";"440 W. MAIN STREET";"TUSTIN";"CA";92780;(714) 838-5433;"LE JEUNE, JOAN";"SO. REGION AC/RES. (22)";"(714) 703-2840";300605740;"info@lifeadoption.org";"http://www.lifeadoption.org/";"Founded in 1984 Life Adoption Services, Inc. is a Non-Profit 501(c)(3), CA Licensed, Full Service Domestic and International Adoption Agency. We provide Domestic Adoption, International Adoption, Homestudy, Post Placement, and ICPC services to our California families and International adoption placement services to US citizens living in any US state or abroad.";"Adoption: Domestic Adoption, International Adoption; Homestudy; Post Placement; ICPC Services ";
226;"LILLIPUT CHILDREN'S SERVICES";"Licensed";"747 N. PERSHING AVENUE";"STOCKTON";"CA";95203;(209) 943-0530;"KAREN ALVORD";"NO. CAL CR/RES. (23)";"(916) 263-4700";390312165;"stockton.office@lilliput.org ";"http://www.lilliput.org/";"Lilliput Children's Services is a private, non-profit agency licensed by the State of California. We're Northern California's domestic adoption specialists, completing more foster adoptions than any other private California adoption agency. We are a leading Kinship Care services provider in California. We are committed to ensuring that every child is safe and nurtured within a family who has a life-long commitment to the child.  We work with birth, foster, kinship, and adoptive families in communities throughout Northern California. ";"Adoption; Kinship Care; Post-Adoption; Counseling and Support Services; Training & Consultation Services";
227;"MARIN COUNTY DEPT. OF HEALTH & HUMAN SERVICES";"Licensed";"3250 KERNER BLVD.";"SAN RAFAEL";"CA";94901;(415) 473-2200;"RAVANI, HEATHER";"NO. CAL SC/RES (21)";"(707) 588-5026";216803107;;"https://www.marinhhs.org/";"Adoption Services provides assistance to children and families in the child adoption process, at both the pre-adoption and post-adoption stages. The primary focus of Adoptions Services is finding permanent homes for those children who have been declared dependents of the juvenile court. ";"Adoption";
228;"MCKINLEY CHILDREN'S CENTER CORPORATION";"Licensed";"762 WEST CYPRESS ST.";"SAN DIMAS";"CA";91773;(877) 917-1211;"JULISSA CASTILLO";"LA & TRI-COASTAL CR (32)";"(323) 981-3300";197805765;"castilloj@mckinleycc.org";"http://www.mckinleycc.org/";"Our center has been a leader in providing top quality services to the children and families of our community since it opened over 100 years ago. Throughout the years, the Center has been blessed by the generous donations of the community, allowing us to enjoy a debt-free, fiscally strong standing.";"Foster Family & Adoptions Programs; Residential Care; Mental Health Services; Canyon View School; Brain Lab";
229;"MERCED COUNTY HUMAN SERVICES AGENCY";"Licensed";"2115 WEST WARDROBE AVENUE";"MERCED";"CA";95341;(209) 385-3000;"PAGAN, ANA";"SIERRA CASCADE AC (24)";"(559) 243-8080";240332280;"hsawebmaster@hsa.co.merced.ca.us";"http://www.co.merced.ca.us/";"The Merced County Human Services Agency provides immediate assistance in crisis situations to protect children and vulnerable adults from abuse, neglect, and exploitation. We also help people and families when they are temporarily unable to obtain food, clothing, and shelter. But our most vital role is prevention and fostering self-sufficiency. We support an array of organizations that teach people how to avoid placing themselves at risk - and how to attain economic independence. This includes preventing child abuse and domestic violence, counseling for drug and alcohol problems, encouraging healthy lifestyles, and training for jobs that can break the cycle of poverty and enable people to support themselves and their families. In addition, we assist senior citizens and disabled adults in achieving the greatest degree of independence possible, sponsoring services such as food deliveries, caregiver support, assistance with transportation, and help with home repairs. In 2005 alone, the Merced County Human Services Agency assisted more than 45,000 children, 28,000 families and 25,000 adults through state and federal programs that bring nearly $315 million into Merced County annually. That funding and our work is aimed at a single purpose: To build strong, healthy families and improve the quality of life in our community.";"Child Welfare Services: Adoptions; Foster Care; Child Protection; Adult and Aging; All Dads Matter; Cal-Learn; Employment; Financial Assistance; Food and Nutrition Services; Medi-Cal; Refugees; Veterans";
230;"MONTEREY COUNTY DEPT. OF SOCIAL SERVICES";"Licensed";"1000 SOUTH MAIN, SUITE 112";"SALINAS";"CA";93901;(831) 755-4475;"LERABLE,CHRISTINE";"CENTRAL COAST CR/RES (26)";"(408) 324-2112";270708911;;"http://mcdss.co.monterey.ca.us/";"Family and Children’s services is a licensed adoption agency that works to arrange permanent home placements for children. Adoption services include recruitment and screening of prospective parents, training and educational services, and finalizing adoptions.";"Adoption; Foster Care Services";
231;"MOUNTAIN CIRCLE";"Licensed";"96 S. MAIN ST.";"GREENVILLE";"CA";95947;(530) 284-7007;"ROSSINGTON, SHAUNA";"NO. CAL CR/RES. (23)";"(916) 263-4700";325001041;"sRossington@MountainCircle.org ";"http://www.mountaincircle.org/";"Mountain Circle Family Services, Inc. is a non-profit community based organization, committed to ensuring stability and life sustaining changes for foster and adoptive children. Since 1986, Mountain Circle has supported over 2,000 children and families in their journey to a healthier future. Our approach is simple: Offer the best possible training to resource families, provide 24/7 support by experienced social workers/mentors, and equip older foster youth with the skills they will need to be productive adults in the real world. ";"Adoption; Foster Care Services";
232;"NIGHTLIGHT CHRISTIAN ADOPTIONS";"Licensed";"4430 E. MIRALOMA AVE., SUITE B";"ANAHEIM HILLS";"CA";92807;(714) 693-5437;"DANIEL NEHRBASS";"SO. REGION AC/RES. (22)";"(714) 703-2840";306004142;"info@nightlight.org; daniel@nightlight.org";"https://www.nightlight.org/";"Nightlight Christian Adoptions is a full-service, Hague accredited child placement agency. In 1997 we pioneered the first embryo adoption program, Snowflakes Embryo Adoption offering this unique adoption choice to families. Couples with remaining embryos now have the option to choose the family who receives their embryo donation gift. The embryo adopting family gives birth to their adopted child…Amazing! Nightlight programs also include comprehensive International, Foster care, Domestic and Homestudy services. We assist families in all 50 states with licensed offices in California, Colorado, Georgia, South Carolina, Kentucky, and Oklahoma. More than 2,000 domestic adoptions, 1,700 international adoptions and 550 embryo adoptions have been completed by Nightlight. Nightlight is currently offering International adoption assistance in Bulgaria, Haiti, Kyrgyzstan, Latvia, Romania, Ukraine, United Kingdom, Canada, China, Hong Kong, Nicaragua, Panama, and Uganda. Our Domestic adoption program offers adoption counseling services to women and men facing an unplanned pregnancy. Nightlight provides home study, pre-adoption education and post-adoption services for families residing in states where we are licensed. We recently began offering Foster Adoption in Colorado and California. We look forward to speaking with you soon to help you choose the adoption program that is best for you!";"Adoption: Domestic Adoption, International Adoption, Embryo Adoption ";"Domestic adoption consists of five parts: Adoption Home study: The home study is an evaluation and education process required by the State to determine your preparedness to parent through adoption. A home study consists of three components: paperwork, education and interviews with a social worker. Match/Identification of birthparent: Once your home study is complete and you have been approved to adopt, your profile will be shown to birthparents. Our social worker will work with both the birthparents and the adopting parents to find the best possible match for everyone involved. Relinquishment and Placement: Details are specific to the state in which your child is born. Refer to the Domestic Adoption Information Packet for South Carolina, Colorado or California for details specific to those states. Post Placement: Details are specific to the state where you choose to finalize the adoption. Finalization: Details are specific to the state where you choose to finalize the adoption. International adoption process:Adoption Home study: The home study is an evaluation and education process required by the State to determine your preparedness to parent through adoption. A home study consists of three components: paperwork, education and interviews with a social worker. Nightlight requires that any family adopting through one of our international programs have their home study completed by a Hague accredited agency, even if the adoption is from a non-Hague country. If there is no Hague accredited agency in your area, please contact Nightlight to discuss your options. Dossier: The documents required by the foreign government to allow you to adopt a child from the country. These documents typically must be notarized and finalized with an apostille. Referral: Based on the information you submit in your dossier, the foreign government will issue you an official referral of a child(ren) for adoption. Depending upon the country you are adopting from, you will either travel to the country to receive the referral and meet the child or you will receive information on the child including pictures and medicals prior to travel. Post-Adoption: You will register your child’s passport with the embassy and provide Post-Adoption reports completed by your social worker along with pictures of your child for a period of time after your adoption, as specified by each individual country. Embryo Adoption Process Application Phase: 1. Fill out the Adoptive Parent Application and sign the Agreement for Adoption Services. Mail them to our office along with a current family photo and the application fee. 2. Complete a Homestudy. 3. Contact your doctor to have him/her complete a Snowflakes form (must be on letterhead with an original signature) that confirms you have “no contraindications to pregnancy” and addresses other factors involved with matching. 4. Give your doctor the “Snowflakes Standards for Donor Couples” to review. 5. Create a family profile including pictures of your family, a ‘Dear Genetic Family’ letter, and a short autobiography. Pre-Matching Interview with the Social Worker: Our social worker contacts you to discuss your matching requirements and your preference for contact with the genetic family. Matching Phase: Your profile is sent to a genetic family. If they select you, you receive their Family Profile, medical health history, and embryo information for consideration. You decide to accept or decline the match. Clinic Approval (and possible blood testing): If you are having your embryos sent to your fertility clinic, we send the embryology reports and infectious disease test results from the genetic couple to your fertility doctor. Your doctor informs us if additional lab work is needed before the embryos can be accepted into their facility. If necessary, we will contact and provide your genetic family with a lab order to do additional blood testing. Snowflakes pays for FDA required testing for the genetic parents. You are responsible for the costs of any testing that exceeds FDA requirements. If you would like to travel to your embryos, we can help you look into that opportunity. Contract Phase: You receive an Embryo Adoption Agreement to be signed and notarized designating the adoption of the embryos from the family you have selected. Travel: Snowflakes schedules a travel date for your embryos and they will be sent to your fertility clinic. Alternatively, if you are traveling to your embryos, your travel arrangements can be made at this time. Frozen Embryo Transfer (FET): Arrange with your doctor when your transfer attempt will be scheduled and notify us of the date. After the transfer, notify our office as to the number of embryos thawed, how many survived the thaw and were transferred, and the stage of the transferred embryo(s). We will notify genetic parents unless they decline notification. Pregnancy Test Results:  Typically about two weeks after your transfer, you return to your doctor for a pregnancy test and notify our office of the results. Pregnancy: This is your time to experience the joy of being pregnant! Birth: Congratulations! As soon as possible after your baby is born, notify our office so we can celebrate with you! We inform the genetic family on the joyous outcome unless they decline notification. Post-Adoption: Complete one post adoption report with your social worker six weeks after your baby is born. At three, six, and nine months of age, you will send an update to Snowflakes. Correspondence between you and your genetic family is separate."
233;"NINOS LATINOS UNIDOS, INC.";"Licensed";"9246 ALONDRA BLVD.";"BELLFLOWER";"CA";90706;(562) 925-7473;"PEDRO V. TRAVIESO";"LA & TRI-COASTAL CR (32)";"(323) 981-3300";197805904;"travieso@nlu.org";"http://www.nlu.org/";"Niños Latinos Unidos (NLU) is a private non-profit organization that recruits and trains Spanish, bilingual and English speaking foster parents, and places children in their homes, while monitoring their general welfare and attending to their many and varied bio-psychosocial needs, all under the guidance and supervision of the agency’s multi-disciplinary staff.  NLU is also licensed to provide adoption services, and is currently at work to realize the adoptions of children currently in placement through the Department of Children and Family Services, in Los Angeles County. Our Mission is to help children in the fulfillment of their potential as productive members of our society, while providing them with the linguistic and culturally sensitive environments in which to develop and flourish. Our Vision is to develop into a kind of setting in which the many and varied clinical services extended to foster children can be met from within an agency-wide umbrella of services, availed of the synergies that are uniquely afforded by a multi-disciplinary service approach.";"Adoption Services; Foster Home Placements; Placement Coordination; Social Services;  Vocational and Recreational Services  ";
234;"NUEVO AMANECER LATINO CHILDREN'S SERVICES";"Licensed";"5400 POMONA BLVD.";"LOS ANGELES";"CA";90022;(323) 720-9951;"NORMA A. DUQUE";"LA & TRI-COASTAL CR (32)";"(323) 981-3300";197805605;;"http://www.nalcs.org/";"Nuevo Amanecer Latino Children's Services (NALCS) is a bilingual (Spanish /English) California Nonprofit Corporation established in December 12, 1994 dedicated to serve foster children who have been victims of neglect, abandonment, physical, and sexual abuse. NALCS has been providing these services for the past 19 years in the counties of Los Angeles, San Bernardino, Riverside and Orange. Our mission is to provide our children and families with love, education, and family-based concurrent planning services. Since its inception, we have been able to serve more than ten thousand (10,000) foster children and have helped more than 80% of them achieve reunification with their families. Nuevo Amanecer Latino provides good alternative opportunities for many children and parents to improve their quality of life, interaction, and their psycho-family dynamic. Nuevo Amanecer means a new sun rise, according to our parents, children have suffered abandonment, negligence, and abuse; and have suffered these tragedies in the midst of a very dark night. NALCS is here to provide these children with a new sunrise by providing responsible resource families and a loving and safe home environment. Aside from foster care and adoptions, NALCS also provides a full range of additional services and programs such as Whole Family Foster Home (WFFH), Emergency Shelter Care (ESC), Independent Living Skills (ILP), and provides services to Non-Minor dependents (NMD’s) through AB 12. In only nineteen years, Nuevo Amanecer Latino has delivered the best quality family-based treatment services while keeping, refining, and implementing a continuous quality improvement process. Nuevo Amanecer is a member of the Alliance for Children and Families and California Association of Adoption Agencies. On October 14, 2004, our foster care program was accredited by the Council on Accreditation (COA) and on October 14, 2012 our adoption program was also accredited.  Since our inception, we are continuously working in partnership with the Department of Children and Family Services of Los Angeles County, Children and Family Services San Bernardino County, Department of Public and Social Services Riverside County, and Orange County Social Services Agency. According to Latino Business Magazine, NALCS is one of the 20 top non-profit Latino Corporations in the United States of America. Join us to fulfill our mission and continue serving children in order to provide them with a path to a better future life.";"Adoption; Foster Care; Mentoring Program; ILP Services; Whole Family Foster Homes; AB12 Non-Minor Dependent; Unaccompanied Alien Children ";
235;"OCSSA-ADOPTION PROGRAM";"Licensed";"800 N. ECKOFF STREET";"ORANGE";"CA";92868;(888) 871-5437;"LINDA REUTER";"SO. REGION AC/RES. (22)";"(714) 703-2840";300602666;"oc4kids@ssa.ocgov.com";"http://oc4kids.com/";"The Orange County Social Services Agency (SSA) operates under the policy direction of the Orange County Board of Supervisors and the California Departments of Social Services and Health Services. SSA is responsible for planning, implementing, and operating many of the social services programs provided by the County of Orange. Funding for programs comes from state, federal, and county sources.";"Adoption; Foster Care";
236;"OLIVE CREST ADOPTION SERVICES";"Licensed";"2130 E. FOURTH STREET STE. 200";"SANTA ANA";"CA";92705;(714) 543-5437;"KERRI DUNKELBERGER";"SO. REGION AC/RES. (22)";"(714) 703-2840";306000762;;"http://www.olivecrest.org/";"Our Mission: Olive Crest is dedicated to Preventing child abuse, to Treating and Educating at-risk children and to Preserving the family… “One Life at a Time.”®";"Adoption; Foster Care";
237;"OPTIMIST YOUTH HOMES AND FAMILY SERVICES";"Licensed";"520 W. PALMDALE BLVD. STE. G";"PALMDALE";"CA";93551;(323) 543-4214;"DAVID TRIBBEY";"LA & TRI-COASTAL CR (32)";"(323) 981-3300";197806029;"dtribbey@oyhfs.org";"https://www.oyhfs.org/";"Optimist is a licensed foster family agency and has been providing foster care since 1993. We are also a licensed adoptions agency enabling us to provide permanent families for foster youth who are eligible to be adopted.";"Foster Care; Adoptions; Whole Family Foster Homes";
238;"PARTNERS FOR ADOPTION";"Licensed";"800 S. BROADWAY STE, 210";"WALNUT CREEK";"CA";94596;(925) 934-1090;"REVUTSKY, DIANA";"CENTRAL COAST CR/RES (26)";"(408) 324-2112";75201764;;;;;
239;"PENNY LANE ADOPTION AGENCY";"Licensed";"15305 RAYEN STREET";"NORTH HILLS";"CA";91343;(818) 894-3384;"JUDITH SANDINO";"LA & TRI-COASTAL CR (32)";"(323) 981-3300";197804494;;"http://www.pennylane.org/";"Penny Lane’s mission is to foster hopes and dreams by empowering children, youth and families to reach their highest potential. We welcome all clients regardless of gender, race, age, religion, disability, marital status, ethnic background, sexual orientation, gender identity and gender expression.";"Foster Care/Adoption; Residential; Transitional Housing; Permanent/Affordable Housing; Wraparound; Mental Health Services ";
240;"PLACER COUNTY HEALTH & HUMAN SERVICES";"Licensed";"11716 ENTERPRISE DRIVE";"AUBURN";"CA";95603;(530) 889-6700;"MICHELLE LABRADOR";"NO. CAL CR/RES. (23)";"(916) 263-4700";310317643;;"http://www.placer.ca.gov/";"We are a multi-division agency focused in the health and social services fields. Our services are available throughout the county. We provide a unified system of quality services to safeguard the health and well-being of the people and animals in our communities.";"Child Protective Services (CPS) and Foster Care Services; Adoption; Children's Mental Health Services; Substance Abuse Prevention and Services; Youth In Probation";
241;"PROMESA BEHAVIORAL HEALTH ADOPTIONS AGENCY";"Licensed";"7475 N. PALM AVENUE";"FRESNO";"CA";93711;(559) 439-5437;"LYNETTE BYRON";"SIERRA CASCADE AC (24)";"(559) 243-8080";107206322;"lbyron@promesabehavioral.org";"http://promesabehavioral.org/";"Promesa Behavioral Health has been a preeminent provider of efficient, effective multi-lingual, multi-cultural continuum of client services and interventions in the Central Valley for over 25 years. Our services include licensed therapeutic foster care, adoption, chemical dependency counseling, psycho-education and tele-psychiatric services, level 12 residential treatment for females, males, juvenile sex offenders, and pregnant and parenting teens and their infants. Promesa Behavioral Health sustains children and families through the most difficult times of their lives.  In many cases, we are the last hope for young people who have come to see failure and discouragement as a way of life.  Here at Promesa we offer each client a simple but profound promise: “You will be supported every step of the way no matter what challenges you face.” By supporting each client and family in identifying and building upon their resources and strengths, we empower them to approach the future with renewed optimism and a stronger sense of the possibilities for creating a new and different story for their lives.";"Licensed Therapeutic Foster Care; Adoption; Chemical Dependency Counseling; Psycho-Education and Tele-Psychiatric Services; Level 12 Residential Treatment for Females, Males, Juvenile Sex Offenders, and Pregnant and Parenting Teens and their Infants";
242;"REDWOOD CHILDREN'S SERVICES, INC.";"Pending";"300 E. GOBBI STREET";"UKIAH";"CA";95482;(707) 467-2000;"LOUDD, CAROLE";"NO. CAL SC/RES (21)";"(707) 588-5026";236803357;;;;;
243;"RIVERSIDE COUNTY ADOPTIONS";"Licensed";"11070 MAGNOLIA AVE, STE B";"RIVERSIDE";"CA";92505;(951) 358-3115;"BRIDGETTE HERNANDEZ";"PACIFIC INLAND CR (19)";"(951) 782-4207";336424298;;"http://dpss.co.riverside.ca.us/";"The Riverside County Department of Public Social Services (DPSS) provides services and assistance to protect and empower vulnerable people in our community. DPSS:Provides temporary financial assistance and employment services for families and individuals; Provides programs and services to protect children and adults from abuse and/or neglect; Provides access to health care coverage to low income individuals and families. Services are provided through five departments: Administration, Adult Services, Children’s Services, Self-Sufficiency and Public Authority.";"Adult Services; Children's Services; Self-Sufficiency; IHSS Public Authority; Homeless Programs; Family Resource Centers; First 5 Riverside";"To apply to become an adoptive family you must first attend an orientation, where you will receive applications for Riverside County Adoptions and Community Care Licensing (CCL). To obtain information about Orientation, call 1-800-665-KIDS. After Orientation, you will be required to submit an application to Riverside County Adoptions and to CCL. Adoptive parents are required to be licensed as a Foster Family Home, attend an initial interview, attend 8 weeks of Resource Family Training classes, and submit to the Home Study process in order to become placement ready and be matched with a child(ren). The adoption process is specifically designed to help you discover if adoption is right for your family. Creating a family through adoption is a challenging undertaking. It can also be a satisfying and rewarding experience for your family and for your adopted child. In Riverside County, we have an urgent need for families who want to adopt older children, sibling sets, or children with special medical or developmental needs. Families willing to adopt these types of children will be given priority in completing their Home Studies."
244;"ROSEMARY CHILDREN'S SERVICES";"Licensed";"36 S. KINNELOA AVE., SUITE 200";"PASADENA";"CA";91107;(626) 403-2277;"ELLIS, ERIN";"LA & TRI-COASTAL CR (32)";"(323) 981-3300";197805818;;"http://www.rosemarychildren.org/";"Rosemary Children’s Services provides compassionate and therapeutic support to help children, adolescents and families heal from their pasts and move toward productive and fulfilling futures.";"Foster Care; Adoption; Mental Health; Educational Services; Residential";
245;"SACRAMENTO COUNTY DEPT. OF HEALTH & HUMAN SERVICES";"Licensed";"3701 BRANCH CENTER RD.";"SACRAMENTO";"CA";95827;(916) 875-5967;"HUNT, JAMES W.";"NO. CAL CR/RES. (23)";"(916) 263-4700";347000106;;"http://www.dhhs.saccounty.net/";"Sacramento County is a state licensed adoption agency. As a public adoption agency, children available are dependents of Sacramento County Juvenile Court. These children have been removed from their biological parents. The Adoptions program staff is responsible for assessing if adoption is the best plan for the child. They strive to ensure that a child and adoptive family are well-matched, and that the family will help the child develop to his or her fullest potential.";"Adoption";
246;"SAN DIEGO COUNTY HHSA - ADOPTIONS";"Licensed";"6950 LEVANT STREET";"SAN DIEGO";"CA";92111;(877) 423-6788;"HEIDI J. STAPLES";"SO. REGION AC/RES. (22)";"(714) 703-2840";370601561;;"http://www.sandiegocounty.gov/";"Adoption is a legal process that permanently transfers parental rights from birth parents to adoptive parents. It means taking a child into your home as a permanent family member. It means caring for and guiding children through their growing years and giving them the love and understanding they need to develop to their full potential. Social workers counsel birth parents that are voluntarily considering adoption for their born or unborn child, make referrals to assist them in their decision, and provide relinquishment services. Social workers also evaluate adoptive homes for placing children, some of who are dependents of the Juvenile Court and are unable to be returned to their biological parents. Many of the children have special needs, may be older or part of a sibling group.";"Finding permanent families for children; Assisting prospective adoptive families through the home study process; Counseling parents who are considering relinquishment of their children; Stepparent adoptions; Post adoption services (child and parent support groups, parent education, and other referrals as needed); AAP (Adoptions Assistance Program) Financial Assistance; Free educational classes on a range of adoption, child development, and parenting topics";"Inquiry to Adoption Agency, Orientation/ Informational Meeting, Formal Application to Adopt, Home Study Assessment, Home Study Approval, Selection of Adoptive Family for Child Needing Placement, Pre-Placement Visits and Transition, Adoptive Placement of Child into Home, Placement Supervision, Adoption Finalization, Post-Adoption Services and Support"
247;"SAN FRANCISCO DEPT. OF HUMAN SERVICES - ADOPTIONS";"Licensed";"170 OTIS STREET";"SAN FRANCISCO";"CA";94103;(415) 558-2329;"SOPHIA ISOM";"CENTRAL COAST CR/RES (26)";"(408) 324-2112";385200146;;"http://www.sfhsa.org/";"Every year more than 100 children in San Francisco's foster care system find loving, permanent homes through adoption. If you are interested in adopting a child, FCS will be with you each step of the way. Adoption services are free, and staff assists both the child and the adoptive family to make sure that the placement is successful. Some children are eligible to receive federal subsidies through an adoption assistance program until at least age 18, including children of color, children age 3 years or older, siblings who need to be adopted together, and children of adverse parental heritage, which can include parents with addiction or mental health issues. Older children, even teenagers, need loving homes too. ";"Adoption";
248;"SAN JOAQUIN COUNTY HUMAN SERVICES AGENCY";"Licensed";"102 S. SAN JOAQUIN STREET";"STOCKTON";"CA";95202;(209) 468-1330;"CHELLI, JOSEPH E.";"NO. CAL CR/RES. (23)";"(916) 263-4700";390317571;;"http://www.sjchsa.org/";"The Human Services Agency (HSA) provides State and federally-mandated public assistance and a variety of social service programs for the citizens of San Joaquin County. Programs include: California Work Opportunity and Responsibility to Kids (CalWORKs), Foster Care, CalFresh, General Assistance, Medi-Cal, Adoptions, Child Protective Services, Adult Protective Services, In-Home Supportive Services (IHSS), Refugee Assistance, and the Mary Graham Children’s Shelter. Federal and State legislation and local regulations govern the methods by which resources of the Agency are allocated.";"California Work Opportunity and Responsibility to Kids (CalWORKs); Foster Care; CalFresh; General Assistance; Medi-Cal; Adoptions; Child Protective Services; Adult Protective Services; In-Home Supportive Services (IHSS); Refugee Assistance; Mary Graham Children’s Shelter ";
249;"SAN LUIS OBISPO COUNTY, DEPT. OF SOCIAL SERVICES";"Licensed";"3433 SOUTH HIGUERA";"SAN LUIS OBISPO";"CA";93403;(805) 781-1825;"COLLINS, LEE";"LA & TRI-COASTAL CR (32)";"(323) 981-3300";400707899;;"http://www.slocounty.ca.gov/";"Our Vision: A responsible and caring community: Safe, Resilient and Healthy. Our Mission: We partner with the community to enhance self-sufficiency while ensuring that safety and basic human needs are met for the people of San Luis Obispo County.";"Adoptions; Adult Services; CAPI; CalWORKs ; Child Welfare Services; Food Assistance; Foster Care; General Assistance; Safely Surrendered Babies; Independent Living Program (ILP); Kinship Guardianship Assistance Payment; Medical Assistance; Voluntary Service Plan (VSP); Restaurant Meals Program";
250;"SAN MATEO COUNTY HUMAN SERVICES AGENCY";"Licensed";"400 HARBOR BOULEVARD";"BELMONT";"CA";94002;(650) 595-7615;"PATEL, PRAVIN";"CENTRAL COAST CR/RES (26)";"(408) 324-2112";410707636;;"http://hsa.smcgov.org/";"The San Mateo County Human Services Agency assists individuals and families to achieve economic self sufficiency, promotes community and family strength, and works to ensure child safety and well-being. San Mateo County is a full service adoption agency, working with birth parents, adoptive parents, adoptive children and adult adoptees.";"Pre-adoption counseling for birth parents considering adoption; Placement of relinquished children and Dependent Children removed from their parents by the Juvenile Court; Supervision of children placed for adoption until the adoption is finalized; Education group for adoptive parents; Library for members of the adoption triad; Adoption Assistance Program management for eligible children and their parents, including determination of benefits, information and referral and advocacy services; Home Study information for persons interested in adopting is described in Foster Care/Adoption";
251;"SANTA BARBARA COUNTY ADOPTION AGENCY";"Licensed";"2125 S. CENTERPOINTE";"SANTA MARIA";"CA";93455;(805) 346-7119;"DELFINO NEIRA";"LA & TRI-COASTAL CR (32)";"(323) 981-3300";425200710;;"http://www.countyofsb.org/";"Child Welfare Services provides social workers specializing in Adoptions, serving all areas of the county. Our Adoptions Unit works to find loving, permanent homes for children in the Foster Care System. ";"Consulting and answering any questions regarding the adoption of children through the Child Welfare System; Accepting applications and licensing person(s) who want to adopt children through the Child Welfare System; Matching children to families that can best meet their needs and provide a permanent loving home; Completing Adoptive Home Studies for our homes where children are placed to be adopted; Providing services to assist families through the court and adoption process";
