"id";"name";"status";"address";"city";"state";"zip";"phone";"contact";"district_office";"do_phone";"license_no";"Email Address";"Website";"Details";"Services";"Adoption Process"
;"Catholic Charities Of Shiawassee and Genesee Counties - Owosso";"Licensed";"120 W. Exchange Street, Suite 300";"Owosso";"MI";48867;(989) 723-8239;;;;;"givehope@ccsgc.org";"http://www.catholiccharitiesflint.org/";"Since 1941, Catholic Charities of Shiawassee & Genesee Counties has worked to strengthen lives and preserve families by providing quality, comprehensive, human service programming and services. Today, we continue to fulfill our mission – Providing Help and Creating Hope – by offering all individuals, regardless of faith or situation, the means to reinforce the positive values of family life, by contributing to harmonious family interrelationships, and by promoting healthy personality development for individuals and families. Catholic Charities abides by fundamental values and ethical standards as determined by the Roman Catholic Diocese of Lansing.";"Adoption Services: Monthly informational meetings for those interested in adoption, Home studies for domestic adoptions, Supervised home visits, Education and training meetings for adoptive parents, Adoptive parent support groups; Post-Adoption Services; General Foster Care Services ";
;"Ennis Center for Children - Genesee County | Flint";"Licensed";"129 East Third Street";"Flint";"MI";48502;(810) 233-4031;;;;;;"http://www.enniscenter.org/";"Ennis Center for Children has been working with abused and/or neglected children for over 35 years with our services reaching over 3,500 Michigan children and families in crisis annually. On any given day, we help over 300 children in our foster care program alone. In addition, with locations in Genesee, Oakland, St. Clair and Wayne County, we are a leading agency in finding adoptive families for children, including those with special needs. Ennis Center also works with delinquent teens, helping them stay safe, stay in school and on a path toward a productive adulthood. Our mission: “With the support of the community, we preserve families when possible and create new families when necessary” drives our trained, dedicated and compassionate staff as they guide children and families toward a future better than their past. Recognized as a 501(c)(3) nonprofit corporation, Ennis Center for Children is proud to be nationally accredited by the Council on Accreditation for Children and Families (COA) and licensed by the State of Michigan. In some instances, children in foster care are unable to return to their birth family and are in need of a permanent adoptive home. Adoptive families are needed for children of all ages with an immediate need for families willing to adopt siblings, teenagers, and/or children who have special emotional, mental, educational or medical needs. Ennis Center provides adoption services exclusively for children in the foster care system and is consistently ranked as one of the top specialized adoption agencies in the state. ";"Adoption evaluation of children; Advocacy for special needs resources and subsidies for children and families; Recruitment, orientation and training of adoptive families; Licensing and certification of adoptive homes; Adoptive placement and support services; Supervision during the post-adoption period";
;"Ennis Center for Children - Oakland County | Pontiac";"Licensed";"91 South Telegraph Road";"Pontiac";"MI";48341;(248) 334-2715;;;;;;"http://www.enniscenter.org/";"Ennis Center for Children has been working with abused and/or neglected children for over 35 years with our services reaching over 3,500 Michigan children and families in crisis annually. On any given day, we help over 300 children in our foster care program alone. In addition, with locations in Genesee, Oakland, St. Clair and Wayne County, we are a leading agency in finding adoptive families for children, including those with special needs. Ennis Center also works with delinquent teens, helping them stay safe, stay in school and on a path toward a productive adulthood. Our mission: “With the support of the community, we preserve families when possible and create new families when necessary” drives our trained, dedicated and compassionate staff as they guide children and families toward a future better than their past. Recognized as a 501(c)(3) nonprofit corporation, Ennis Center for Children is proud to be nationally accredited by the Council on Accreditation for Children and Families (COA) and licensed by the State of Michigan. In some instances, children in foster care are unable to return to their birth family and are in need of a permanent adoptive home. Adoptive families are needed for children of all ages with an immediate need for families willing to adopt siblings, teenagers, and/or children who have special emotional, mental, educational or medical needs. Ennis Center provides adoption services exclusively for children in the foster care system and is consistently ranked as one of the top specialized adoption agencies in the state. ";"Adoption evaluation of children; Advocacy for special needs resources and subsidies for children and families; Recruitment, orientation and training of adoptive families; Licensing and certification of adoptive homes; Adoptive placement and support services; Supervision during the post-adoption period";
;"Ennis Center for Children - St. Clair County | Port Huron";"Licensed";"222 Huron Avenue";"Port Huron";"MI";48060;(810) 990-1424;;;;;;"http://www.enniscenter.org/";"Ennis Center for Children has been working with abused and/or neglected children for over 35 years with our services reaching over 3,500 Michigan children and families in crisis annually. On any given day, we help over 300 children in our foster care program alone. In addition, with locations in Genesee, Oakland, St. Clair and Wayne County, we are a leading agency in finding adoptive families for children, including those with special needs. Ennis Center also works with delinquent teens, helping them stay safe, stay in school and on a path toward a productive adulthood. Our mission: “With the support of the community, we preserve families when possible and create new families when necessary” drives our trained, dedicated and compassionate staff as they guide children and families toward a future better than their past. Recognized as a 501(c)(3) nonprofit corporation, Ennis Center for Children is proud to be nationally accredited by the Council on Accreditation for Children and Families (COA) and licensed by the State of Michigan. In some instances, children in foster care are unable to return to their birth family and are in need of a permanent adoptive home. Adoptive families are needed for children of all ages with an immediate need for families willing to adopt siblings, teenagers, and/or children who have special emotional, mental, educational or medical needs. Ennis Center provides adoption services exclusively for children in the foster care system and is consistently ranked as one of the top specialized adoption agencies in the state. ";"Adoption evaluation of children; Advocacy for special needs resources and subsidies for children and families; Recruitment, orientation and training of adoptive families; Licensing and certification of adoptive homes; Adoptive placement and support services; Supervision during the post-adoption period";
;"Ennis Center for Children - Wayne County | NW Detroit";"Licensed";"20100 Greenfield Road";"Detroit";"MI";48235;(313) 342-2699;;;;;;"http://www.enniscenter.org/";"Ennis Center for Children has been working with abused and/or neglected children for over 35 years with our services reaching over 3,500 Michigan children and families in crisis annually. On any given day, we help over 300 children in our foster care program alone. In addition, with locations in Genesee, Oakland, St. Clair and Wayne County, we are a leading agency in finding adoptive families for children, including those with special needs. Ennis Center also works with delinquent teens, helping them stay safe, stay in school and on a path toward a productive adulthood. Our mission: “With the support of the community, we preserve families when possible and create new families when necessary” drives our trained, dedicated and compassionate staff as they guide children and families toward a future better than their past. Recognized as a 501(c)(3) nonprofit corporation, Ennis Center for Children is proud to be nationally accredited by the Council on Accreditation for Children and Families (COA) and licensed by the State of Michigan. In some instances, children in foster care are unable to return to their birth family and are in need of a permanent adoptive home. Adoptive families are needed for children of all ages with an immediate need for families willing to adopt siblings, teenagers, and/or children who have special emotional, mental, educational or medical needs. Ennis Center provides adoption services exclusively for children in the foster care system and is consistently ranked as one of the top specialized adoption agencies in the state. ";"Adoption evaluation of children; Advocacy for special needs resources and subsidies for children and families; Recruitment, orientation and training of adoptive families; Licensing and certification of adoptive homes; Adoptive placement and support services; Supervision during the post-adoption period";
;"New Light Child & Family Institute";"Licensed";"8511 State St.";"Millington";"MI";48746;(989) 465-7746;"Louise Ponder-Palmer";;;;"lponder@nlcfi.net";"http://www.newlightonline.net/";"Founded in 2007, NLCFI is a 501 (c) (3) Non-Profit Corporation licensed by the State of Michigan as a Certification, Child Placing and Adoption Agency.  NLCFI is accredited by the Council On Accreditation and is the only fully accredited child placing agency in the thumb of Michigan.";"Adoption Orientation; Adoption PRIDE Training; Home Studies; Adoptive Child Assessments; Adoption Petitions; Post-Placemet Supervision; Finalization";
;"Catholic Social Services of Washtenaw County";"Licensed";"4925 Packard Road";"Ann Arbor";"MI";48108;(734) 971-9781;;;;;;"http://csswashtenaw.org/";"When CSSW first opened its doors in 1959, adoption and counseling were the main focus. Over 50 years later, programs and staff have greatly expanded. In addition to focusing on finding children happy and loving homes, we also have support for low income and teen moms, counseling for adoptive parents and birth mothers and provide search and reunion services for those who either made adoption plans or were adopted through CSSW.";"Newborn Adoption; Post-Adoption Services; Foster Care; Pregnancy Counseling";
;"Fostering Futures";"Licensed";"3300 Washtenaw Ave., Suite 260";"Ann Arbor";"MI";48104;(734) 481-8999;"Jennifer DeVivo";;;;"jennifer.devivo@fostering-futures.com";"http://www.fostering-futures.com/";"Fostering Futures is a non-profit, child placing agency founded on a strong commitment to providing the best services to children and families in the foster care system. The agency offers foster care services, licensing of new foster parents including relatives, independent living and adoption services. Fostering Futures will provide a safe haven for everyone that receives services or employment under the auspice of its name. Fostering Futures is based on the foundation of sound clinical practice and a goal to meet the therapeutic needs of children during times of transition, turmoil, and ultimately, during a time of safety and resolution. All needs are met through a systemic, psychotherapeutic and empowering approach to treatment and the care of the family and children. Fostering Futures will consistently direct all foster care money towards the needs of the children, their families and the consistency of their care. Employees are well-compensated and given balanced work-loads which enables them to commit to the agency and its clients long-term. Fostering Futures will function as a team with its staff, foster parents and referring agencies within a supportive, sound and transparent business structure. Fostering Futures strives to be innovative and to grow with the needs of the community and all persons involved in its proposed mission. ";"Adoption Services; Foster Care Services; Independent Living Program; Foster Parent Licensing; Fostering Futures' Mentor Program of Michigan";
;"Hands Across The Water";"Licensed";"781 Avis Drive, Suite 200";"Ann Arbor";"MI";48108;(734) 477-0135;;;;;"info@hatw.org";"http://www.hatw.org/";"Building a family through adoption can be the most rewarding experience you will ever have, but it can also seem overwhelming especially when you are just beginning the process. We look forward to sharing your adoption experience and helping you build your family through adoption. HATW offers monthly information meetings to discuss details of our adoption services and programs. You are welcome to attend one of these meetings or meet with one of our adoption specialists, face-to-face, by telephone or skype, for a personal consultation regarding which adoption path to take. Hands Across The Water provides consultation, home study, Post-placement, education, court, and program services to Michigan families. HATW also provides international program services to families outside the state of Michigan wishing to adopt through one of our international programs. Families outside the state of Michigan must have a home study completed by a non-profit licensed child-placing agency in their state of residence.  Please contact HATW to discuss your options if living outside of Michigan. Hands Across The Water offers a variety of adoption options for families.";"Domestic Adoption; Embryo Adoption; International Adoption";
;"Forever Families, Inc.";"Licensed";"17940 Farmington Road, #301";"Livonia";"MI";48152;(734) 762-0909;;;;;"info@forever-families.org";"http://www.forever-families.org/";"“Giving Children Families Forever,” is more than just our motto or catch phrase. It is who we are at Forever Families, Inc. We are experienced, skilled and believe in who we are and the quality of services we provide. Forever Families is a non-profit licensed adoption placement and foster care agency, committed to providing the highest standards in adoption opportunities, with continuous support, adoption preparation and interventions.";"Infant and Domestic Adoptions; International Adoptions; State Ward National Ward Program";"DOMESTIC ADOPTIONS: Domestic adoption laws in Michigan changed in 1994, and Direct Placement (or Direct Consent) adoptions became legal. This new legal process eliminated adoption waiting lists. Now a birth parent seeking to place a child in an adoptive home can pick from a pool of adoptive parents and can legally transfer custody of the child after birth to the adoptive parents. Adoptive parents, in turn, will also sign a legal document that accepts this custody. Adoptive parents are able to have their child placed with them directly after birth; foster care is not necessary. An adoption petition along with supporting legal documents are then submitted to a Circuit-Family Court in the county where the adoptive parents reside. Most often a hearing is scheduled within 30 days of placement and parental rights are terminated. A formal adoption placement order is also issued at this time. This will begin six months of supervision for the adoptive parents and child. This has nothing to do with parental rights. Supervision consists of two home visits (every three months) between an adoption specialist and the family. A report is generated and presented to the Court to ensure adjustment is going well. At the end of the supervision period, presentation to the Court is made and finalization of the adoption is requested. The adoption process, of course, may vary depending on where the birth parent lives as opposed to the adoptive parents, or if the adoption involves an out of state placement. INTERNATIONAL ADOPTIONS: International adoptions have become very popular in recent years, as children ranging in age from three months and up have become available for adoption placement. Many parents enter international adoption programs because the need is great and the programs are successful. Once adoptive parents enter into this program, their goal of adopting children is usually successful within a predictable period of time, depending on the country. There are, however, many variables in an international adoption process that require adoptive parents to be flexible and patient. Children available for adoption internationally must be classified as an “orphan” according to United States immigration standards in order to get a visa to enter the country. The United States does not recognize private international adoptions and getting a visa for the privately adopted child to enter the country may be extremely difficult. International adoption involves three distinct roles; licensed agency, international intermediary and foreign staff. Service fees for an international adoption are generally associated with these three roles. These roles exist in all international adoptions; some agencies perform all tasks. Working with an agency that provides all three roles is not necessarily an advantage to adoptive parents. Licensed Agency: A licensed agency, such as Forever Families, initially involved in an international adoption, should prepare, educate and support the adoptive parents. They will complete an adoption pre-placement assessment and may be contracted to assist with the creation of the international dossier. Adoptive parents will pay for an adoption service application, a pre-placement assessment and possibly other contracted services. International Intermediary: This is the ‘program manager’ who lives in the United States and oversees the flow of services back and forth from a specific country. They will often guide the dossier completion, ensure the proper authentication of documents and maintain communication and direction with the foreign staff. They are responsible for submitting the dossier in the foreign country and coordinating the presentation of available children for placement. Foreign Staff: These are the professionals residing in the foreign country who facilitate all legal submission of documents and coordination and completion of United States Immigration requirements. These professionals may involve attorneys, social workers, orphanage guardians, etc. who live and work in that country for the international intermediary. This is the most expensive fee in an international adoption process and will vary country to country. These fees generally cover all facilitation and legal fees in the foreign country. STATE WARD: Adoptive parents seeking to adopt a state ward child (currently in foster care or a residential facility) are required to attend classes and training to gain a better understanding of the special needs of these children. Community mental health and educational supports must be strong and identified prior to a placement. The adoption process for state ward children, unfortunately, takes time and is often frustrating. Foster parents and those who have experience with special needs children are the best candidates to successfully adopt through this program. There are however, thousands of children across the United States; many are displayed through state adoption exchanges on the internet. There are no significant fees associated with the adoption of state ward children. Adoptive parents are expected to pay an application fee and a pre-placement assessment fee. The assessment fee, as well as other expenses that a prospective adoptive parent incurs, may be reimbursable upon the completion of the adoption. Most of the children available are also entitled to a subsidy payment until the age of 18 years. This non-taxable income is provided to meet the day-to-day expenses for a child. It is based on the child’s eligibility and needs, not the adoptive parent’s economic status."
;"Homes For Black Children";"Licensed";"511 East Larned";"Detroit";"MI";48226;(313) 961-4777;;;;;"info@homes4blackchildren.org";"http://www.homes4blackchildren.org/";"Love and hope are the common threads that continue to unite families for the Homes for Black Children (HBC) Agency.  Since 1969, our revolutionary programs have led to the adoption of over 1,800 children, and the return of thousands of children to their families.  HBC is an intervention agency that focuses on family preservation.  Many children come to HBC through the child welfare system and have suffered abuse, neglect, or abandonment.  Some were born drug exposed.  HBC assists with the temporary placement of children who are removed from their families.  The agency works with families from whom the children were taken, to try to bring everyone back together.  The agency also provides supportive counseling, pregnancy counseling, adoption services, foster care, foster home licensing, and life enrichment programs to help foster children and adopted children to adjust to life in different environments.  The caring staff at Homes for Black Children is dedicated to making sure that No Child is Without a Permanent Home.";"Adoption; Foster Care Services; Family Counseling; Pregnancy Counseling; Adult Adoptee Information; Post-Adoption Counseling; Information Counseling; Life Enrichment Program; Project Family Ties ";
;"Judson Center";"Licensed";"12723 Telegraph Rd., Suite 200";"Redford";"MI";48239;(313) 794-5653;;;;;;"http://www.judsoncenter.org/";"If it is not possible for a child in foster care to safely return to their birth parents, Judson Center seeks to identify a loving adoptive family who is best suited to meet the individual needs of the child. In many cases, a member of the child’s birth family or the child’s foster parents will adopt them. However, when this is not possible, the Judson Center Adoption Department looks to our network of recruited adoptive families. If we cannot identify a family from within Judson Center, we utilize the Michigan Adoption Resource Exchange (MARE) to connect with adoptive families throughout the state.";"Adoption Services";
;"Methodist Children's Home Society";"Licensed";"26645 W. Six Mile Rd.";"Redford";"MI";48240;(313) 531-4060;;;;;;"http://www.mchsmi.org/";"Methodist Children's Home Society is a licensed private, non-sectarian child placing agency, as well as a 501c3 non-profit. MCHS responds to the needs of abused and neglected children by providing an array of housing, educational, clinical and therapeutic services. We are proud of our rich legacy and our 97 year history of helping children in need, but we are even more excited about what the future holds for Methodist Children's Home Society.";"Adoption; Foster Care; Residential Services; Transitional Living";
;"The Children’s Center";"Licensed";"79 W. Alexandrine";"Detroit";"MI";48201;(313) 831-5535;"Debora Matthews";;;;;"http://www.thechildrenscenter.com/";"Our mission is clear: to help children and families shape their own futures. We put children and their families at the center of all that we do. Providing the most expert and compassionate care needed – so they can heal, grow and thrive.";"Adoption; Foster Care; Young Adult Self-Sufficiency (YASS); Respite Care";
;"Wolverine Human Services";"Licensed";"20600 Eureka Rd., Ste 715";"Taylor";"MI";48180;(888) 625-8669;;;;;"providecare@wolverinehs.org";"http://www.wolverinehs.org/";"With offices located in Taylor, Flint, South Lyon, Saginaw, and Warren, Michigan, the WHS Adoption program serves children for whom family reunification is no longer an option. Adoption workers identify perspective permanent homes for children by working with families who have already established a relationship with a child, and by recruiting new families to match each individual child’s needs. Our goal is to ensure that all children achieve permanency in a stable and nurturing family environment. We offer post adoption services to support children and families as they make the transition together, as well as home studies, 24-hour crisis response, and collaboration with community, court, and DHS and referral entities.";"Adoption Services";
;"Swartz Adoption Attorneys and Child Placing Agency, Inc.";"Licensed";"4371 State St.";"Saginaw";"MI ";48603;(989) 793-0000;"Christopher A. Swartz";;;;"chris@swartzadoptions.com";"http://www.swartzadoptions.com/";"We are committed to making your adoption process as smooth and stress-free as possible. We have a professional staff which includes our certified adoption attorney to make sure you are fully represented in a legal adoption. We provide personalized, client-oriented service. Swartz Adoption Agency is a full-service agency that assists you in every step of your adoption. ";"Birth Parents Services: Support from caring staff members, Personalized levels of control and openness, Waiting families for you to choose from,  Help with creating a birth plan, Free Counseling services, Free medical and legal services, Living, transportation, food and clothing assistance as allowed by law; Adoptive Parents Services: Guidance in creating portfolios, Assistance and support from experienced staff through the entire process, Parenting education, Suggestions for specific pre- and post-adoption plans, Home Study, Post-placement services; Home Study Services";
;"Adoption Associates, Inc. - Central Michigan";"Licensed";"800 Thomas L. Parkway., Ste. 1";"Lansing";"MI";48917;(517) 327-1388;;;;;"lansing@adoptionassociates.net";"http://www.adoptionassociates.net/";"Trusted and tested, Adoption Associates, Inc., has placed over 4,600 children into loving homes. Founded in 1990, we have been a leader in domestic and international adoptions for over 20 years. Adoption, in the purest sense of the word, is our specialty and passion. More important than any number is our commitment to each child and parent: a commitment to care, and to walk each family carefully through each step of the adoption process. No detail will be overlooked; and that leaves each client who walks through our doors with an extra measure of peace of mind.";"Domestic Adoption; International Adoption; Birthmother Services";
;"Adoption Associates, Inc. - Eastern Michigan";"Licensed";"26105 Orchard Lake Rd., Ste. 301";"Farmington Hills";"MI";48334;(248) 474-0990;;;;;"farmingtonhills@adoptionassociates.net";"http://www.adoptionassociates.net/";"Trusted and tested, Adoption Associates, Inc., has placed over 4,600 children into loving homes. Founded in 1990, we have been a leader in domestic and international adoptions for over 20 years. Adoption, in the purest sense of the word, is our specialty and passion. More important than any number is our commitment to each child and parent: a commitment to care, and to walk each family carefully through each step of the adoption process. No detail will be overlooked; and that leaves each client who walks through our doors with an extra measure of peace of mind.";"Domestic Adoption; International Adoption; Birthmother Services";
;"Adoption Associates, Inc. - Northeastern Michigan";"Licensed";"P.O. Box 607";"Freeland";"MI";48623;"(989) 497-KIDS";;;;;"saginaw@adoptionassociates.net";"http://www.adoptionassociates.net/";"Trusted and tested, Adoption Associates, Inc., has placed over 4,600 children into loving homes. Founded in 1990, we have been a leader in domestic and international adoptions for over 20 years. Adoption, in the purest sense of the word, is our specialty and passion. More important than any number is our commitment to each child and parent: a commitment to care, and to walk each family carefully through each step of the adoption process. No detail will be overlooked; and that leaves each client who walks through our doors with an extra measure of peace of mind.";"Domestic Adoption; International Adoption; Birthmother Services";
;"Adoption Associates, Inc. - West Michigan";"Licensed";"1338 Baldwin";"Jenison";"MI";49428;(616) 667-0677;;;;;"adopt@adoptionassociates.net";"http://www.adoptionassociates.net/";"Trusted and tested, Adoption Associates, Inc., has placed over 4,600 children into loving homes. Founded in 1990, we have been a leader in domestic and international adoptions for over 20 years. Adoption, in the purest sense of the word, is our specialty and passion. More important than any number is our commitment to each child and parent: a commitment to care, and to walk each family carefully through each step of the adoption process. No detail will be overlooked; and that leaves each client who walks through our doors with an extra measure of peace of mind.";"Domestic Adoption; International Adoption; Birthmother Services";
;"Adoption Options Worldwide, Inc.";"Licensed";"5745 W. Maple Road #214";"West Bloomfield";"MI";48322;(248) 855-2813;"Paul D. Marra";;;;"adoptionoptions1@aol.com";"http://www.adoptionoptionsworldwide.com/";"Life is about options and our goal is to help you explore all the adoption options available to you. Whether you are a birth parent considering making a loving plan of adoption or a parent looking to create a family, we are here to help you in pursuing your goal. From infants to teenagers, all children deserve a safe home and nurturing parents to help them reach their individual potential in life. Each adoption applicant will receive an overview of our programs, fees, and expenses. Whether you chose to adopt through us or pursue other options, we are professionals who are dedicated to simplifying the process of adoption for you! We do not discriminate based on age, race, gender, marital status or sexual orientation.";"Services Provided for Birth Parents: Counseling, Identify resources/classes/health facilities, Present parent profiles (family biographies and photos) to assist you in selecting a prospective adoptive family, Presentation of legal documents and preparation for court proceedings; Services Provided for Adoptive Parents: Home Studies for Michigan families, Direct Placement adoptions, State Ward children available for adoption, Post-Placement reports, International Home Studies (non-Hague)";
;"Americans for International Aid and Adoption";"Licensed";"2151 Livernois, Suite 200";"Troy";"MI";48083;(248) 362-1207;;;;;"info@aiaaadopt.org";"http://www.aiaaadopt.org/";"Americans for International Aid and Adoption (AIAA) was founded in 1975 and is a not for profit international adoption and aid organization licensed by the State of Michigan. Children still wait in Korea and Bulgaria.";"International Adoption";
;"Bethany Christian Services - Traverse City";"Licensed";"1055 Carriage Hill Drive, Suite 2";"Traverse City";"MI";49686;(231) 995-0870;;;;;;"https://www.bethany.org/";"Since 1944, Bethany Christian Services has been reaching out to children who are alone or vulnerable. As a worldwide and community leader in adoption and family services, we know that a child's best chance to thrive is as part of a safe, loving, forever family.";"Domestic Foster Care; Foster Care Adoption; Hope Farms; Infant Adoption; International Adoption; Post Adoption Support; Pregnancy Support; Project Open Arms; Safe Families for Children";
;"Bethany Christian Services - Fremont";"Licensed";"6995 West 48th";"Fremont";"MI";49412;(231) 924-3390;"Reva Schultz";;;;;"https://www.bethany.org/";"Since 1944, Bethany Christian Services has been reaching out to children who are alone or vulnerable. As a worldwide and community leader in adoption and family services, we know that a child's best chance to thrive is as part of a safe, loving, forever family.";"Domestic Foster Care; Foster Care Adoption; Infant Adoption; Post Adoption Support; Safe Families for Children";
;"Bethany Christian Services - Muskegon";"Licensed";"1848 E. Sherman Blvd., Suite I";"Muskegon";"MI";49444;(231) 733-1618;"Reva Schultz";;;;;"https://www.bethany.org/";"Since 1944, Bethany Christian Services has been reaching out to children who are alone or vulnerable. As a worldwide and community leader in adoption and family services, we know that a child's best chance to thrive is as part of a safe, loving, forever family.";"Domestic Foster Care; Foster Care Adoption; Infant Adoption; Pregnancy Support; Project Open Arms; Refugee & Immigrant Foster Care; Safe Families for Children";
;"Bethany Christian Services - Grand Rapids";"Licensed";"901 Eastern Ave NE";"Grand Rapids";"MI";49501;(616) 224-7550;"George Tyndall";;;;;"https://www.bethany.org/";"Since 1944, Bethany Christian Services has been reaching out to children who are alone or vulnerable. As a worldwide and community leader in adoption and family services, we know that a child's best chance to thrive is as part of a safe, loving, forever family.";"Domestic Foster Care; Foster Care Adoption; Infant Adoption; International Adoption; Post Adoption Support; Bethany's Thrift Store; Center for Healing Torture Trauma; Community Engagement and Volunteer Services; Family Counseling; Hope Farms; Pregnancy Support; Project Open Arms; Refugee & Immigrant Foster Care; Refugee and Immigrant Employment Services; Residential Treatment Program; Safe Families for Children; Transitional Living Center; Youth Services";
;"Bethany Christian Services - Holland";"Licensed";"12048 James St.";"Holland";"MI";49424;(616) 396-0623;"Steve Eckert";;;;;"https://www.bethany.org/";"Since 1944, Bethany Christian Services has been reaching out to children who are alone or vulnerable. As a worldwide and community leader in adoption and family services, we know that a child's best chance to thrive is as part of a safe, loving, forever family.";"Infant Adoption; International Adoption; Domestic Foster Care; Foster Care Adoption; ADOPTS; Hope Farms; Family Counseling; Juvenile Community Justice; Post Adoption Support; Pregnancy Support; Project Open Arms; Safe Families for Children";
;"Bethany Christian Services - East Lansing";"Licensed";"612 W. Lake Lansing Road, Suite 600";"East Lansing";"MI";48823;(517) 336-0191;"Jeffrey Roley";;;;;"https://www.bethany.org/";"Since 1944, Bethany Christian Services has been reaching out to children who are alone or vulnerable. As a worldwide and community leader in adoption and family services, we know that a child's best chance to thrive is as part of a safe, loving, forever family.";"Domestic Foster Care; Foster Care Adoption; International Adoption; Pregnancy Support; Safe Families for Children";
;"Bethany Christian Services - Kalamazoo";"Licensed";"6687 Seeco Drive";"Kalamazoo";"MI";49009;(269) 372-8800;;;;;;"https://www.bethany.org/";"Since 1944, Bethany Christian Services has been reaching out to children who are alone or vulnerable. As a worldwide and community leader in adoption and family services, we know that a child's best chance to thrive is as part of a safe, loving, forever family.";"Domestic Foster Care; Foster Care Adoption; Infant Adoption; International Adoption; Refugee & Immigrant Foster Care; Pregnancy Support; Project Open Arms; Safe Families for Children; Hope Farms; Family Counseling; ADOPTS";
;"Bethany Christian Services - Paw Paw";"Licensed";"919 E. Michigan Ave";"Paw Paw";"MI";49079;(269) 657-7096;;;;;;"https://www.bethany.org/";"Since 1944, Bethany Christian Services has been reaching out to children who are alone or vulnerable. As a worldwide and community leader in adoption and family services, we know that a child's best chance to thrive is as part of a safe, loving, forever family.";"Foster Care Adoption; Domestic Foster Care";
;"Bethany Christian Services - Benton Harbor";"Licensed";"185 E Main Street, Suite 600";"Benton Harbor";"MI";49022;(269) 757-7647;;;;;;"https://www.bethany.org/";"Since 1944, Bethany Christian Services has been reaching out to children who are alone or vulnerable. As a worldwide and community leader in adoption and family services, we know that a child's best chance to thrive is as part of a safe, loving, forever family.";"Foster Care Adoption; Domestic Foster Care";
;"Bethany Christian Services - Madison Heights";"Licensed";"30685 Barrington St., Suite 140";"Madison Heights";"MI";48071;(248) 414-4080;;;;;;"https://www.bethany.org/";"Since 1944, Bethany Christian Services has been reaching out to children who are alone or vulnerable. As a worldwide and community leader in adoption and family services, we know that a child's best chance to thrive is as part of a safe, loving, forever family.";"Domestic Foster Care; Foster Care Adoption; International Adoption; Infant Adoption; Pregnancy Support; Hope Farms; Family Counseling; ADOPTS; Project Open Arms; Safe Families for Children";
;"Catholic Charities West Michigan - Grand Rapids";"Licensed";"40 Jefferson Avenue SE";"Grand Rapids";"MI";49503;(616) 456-1443;;;;;;"http://ccwestmi.org/";"Children are a leading focus of Catholic Charities West Michigan. Whether it is during a pregnancy, adoption after pregnancy, or adoption and foster care, we support the welfare of a child through a wide range of services and support.";"Infant Adoption; Adoption through foster care; Post Adoption Support; Foster Care; Pregnancy Support; Casa Family Support Center";
;"Catholic Charities West Michigan - Muskegon";"Licensed";"1095 Third Street #125";"Muskegon";"MI";49441;(231) 726-4735;;;;;;"http://ccwestmi.org/";"Children are a leading focus of Catholic Charities West Michigan. Whether it is during a pregnancy, adoption after pregnancy, or adoption and foster care, we support the welfare of a child through a wide range of services and support.";"Infant Adoption; Adoption through foster care; Post Adoption Support; Foster Care; Pregnancy Support; Casa Family Support Center";
;"Catholic Human Services, Inc. - Traverse City";"Licensed";"1000 Hastings";"Traverse City";"MI";49686;(231) 947-8110;;;;;"tbohnhorst@catholichumanservices.org";"http://www.catholichumanservices.org/";"Our adoption program is small but distinguished. We have been doing open adoption since 1980, longer than any other agency in the country. Catholic Human Services emerged as a leading national voice for the cause of humanizing the adoption experience. Over the years we have arranged more than 550 open adoptions in northern Michigan, and we are very proud of the outcomes we have witnessed. Adoption makes clear something that is true in all of life: namely, we are interdependent with others. As such, it is very important that you know who you are working with.";"Open Adoption";
;"Catholic Human Services, Inc. - Alpena";"Licensed";"154 S. Ripley Blvd.";"Alpena";"MI";49707;(989) 356-6385;;;;;;"http://www.catholichumanservices.org/";"Our adoption program is small but distinguished. We have been doing open adoption since 1980, longer than any other agency in the country. Catholic Human Services emerged as a leading national voice for the cause of humanizing the adoption experience. Over the years we have arranged more than 550 open adoptions in northern Michigan, and we are very proud of the outcomes we have witnessed. Adoption makes clear something that is true in all of life: namely, we are interdependent with others. As such, it is very important that you know who you are working with.";"Open Adoption";
;"Catholic Human Services, Inc. - Benzonia";"Licensed";"6051 Frankfort Highway";"Benzonia";"MI";49616;(231) 947-8110;;;;;;"http://www.catholichumanservices.org/";"Our adoption program is small but distinguished. We have been doing open adoption since 1980, longer than any other agency in the country. Catholic Human Services emerged as a leading national voice for the cause of humanizing the adoption experience. Over the years we have arranged more than 550 open adoptions in northern Michigan, and we are very proud of the outcomes we have witnessed. Adoption makes clear something that is true in all of life: namely, we are interdependent with others. As such, it is very important that you know who you are working with.";"Open Adoption";
;"Catholic Human Services, Inc. - Harrisville";"Licensed";"US 23 at M-72";"Harrisville";"MI";48740;(800) 356-5755;;;;;;"http://www.catholichumanservices.org/";"Our adoption program is small but distinguished. We have been doing open adoption since 1980, longer than any other agency in the country. Catholic Human Services emerged as a leading national voice for the cause of humanizing the adoption experience. Over the years we have arranged more than 550 open adoptions in northern Michigan, and we are very proud of the outcomes we have witnessed. Adoption makes clear something that is true in all of life: namely, we are interdependent with others. As such, it is very important that you know who you are working with.";"Open Adoption";
