"id";"name";"status";"address";"city";"state";"zip";"phone";"contact";"district_office";"do_phone";"license_no";"Email Address";"Website";"Details";"Services";"Adoption Process"
;"Leake & Watts Services Inc. - Adoption Services";"Licensed";"463 Hawthorne Avenue";"Yonkers";"NY";10705;(888) 701-6667;;;;;;"http://www.leakeandwatts.org/";"Leake & Watts has experienced outstanding success in our Adoption Services program and finds stable, secure, and caring homes for approximately 60 children each year through our Family Foster Care program. When they cannot be reunited with their birth parents, children of all ages in foster care find homes with loving adoptive families. Many of the children in need of adoptive families have suffered trauma, abuse or neglect. We strive to find permanent, nurturing homes for these children as quickly and safely as possible. Many, if not most, of our foster parents create lasting bonds with children and adopt those in their care. For other foster parents, adoption may not be an option. In such cases, prospective parents are introduced to children and work with our staff to make sure that the potential adoption is a good and positive match for everyone. In many cases, we find parents who are able to adopt groups of siblings and provide much needed continuity for children. All through the adoption process, we provide the support and care necessary for children and their adoptive parents to build a loving, nurturing new family together. To smooth this transition, we provide counseling services and help adoptive parents understand the cultural traditions of their children.  Upon request, our staff helps families who seek assistance after adoption with medical, financial, and supportive needs. When needed, we also provide support services to terminally ill parents who wish to plan for their children’s future.";"Adoption Services";
;"Lutheran Service Society of New York - Adoption Services";"Licensed";"6680 Main Street";"Williamsville";"NY";14221;(716) 631-9212;"Susan Lichtenthal";;;;"info@lssofny.org";"http://www.adopt-lssofny.org/";"The Lutheran Service Society of New York (LSS of NY)  is a full service adoption agency offering support, education and services to children, families and birth parents. LSS of NY has been  authorized to perform adoption services in New York State since 1905. We provide counseling and placement services for birth parents who decide to make an adoption plan for their child. For families looking to adopt, we provide home study, education, post-placement, and support services. LSS of NY is a Hague accredited Primary Provider, working with the country of Poland to place orphaned children with approved US families. In addition to placing basically healthy children from Poland, LSS of NY is encouraging  the adoption of older children and children with Down Syndrome. Our dedicated and professional staff are here to guide you through each part of the adoption process. They will help you explore all your options so you can make an informed decision about your adoption journey.";"Adoption Services";
;"Lutheran Social Services of New York - New LIFE Adoption";"Licensed";"475 Riverside Dr #1244";"New York";"NY";10115;(212) 870-1115;"Cecilia Aranzamendez";;;;"caranzamendez@lssny.org";"http://lssny.org/";"143 million children around the world and in America need the love and support of a family. Our New LIFE Adoption helps one child at a time. New LIFE Adoption does home studies for families who wish to open their homes to children in need. These home studies are available for both domestic and international adoptions.";"Home Studies";
;"MercyFirst Adoption";"Licensed";"525 Convent Road";"Syosset";"NY";11791;(516) 921-0808;;;;;;"http://www.mercyfirst.org/";"MercyFirst works intensely to reunite children with children with their families. When this is not possible, we seek permanent homes for the children through adoption or discharge to a relative or family friend.";"Adoption Services";
;"New Alternatives for Children, Inc. - Foster Care & Adoption Programs";"Licensed";"37 West 26th Street";"New York";"NY";10010;(212) 696-1550;;;;;"info@NacKidsCan.org";"http://nackidscan.org/";"Imagine having lived your entire life in a hospital and not knowing how the wind feels on your face. Imagine turning sixteen and not knowing if you will have a family to call your own. For the medically fragile children who enter our Special Medical Foster Care & Adoption Program, NAC provides real help and real hope for a nurturing and permanent home and a bright future.";"Special Medical Foster Care & Adoption Program; Treatment Family Foster Care; Homefinding; Post Legal Adoption Network (PLAN)";
;"New Beginnings Family and Children's Services, Inc.";"Licensed";"87 Mineola Blvd.";"Mineola";"NY";11501;(516) 747-2204;"Timothy Sutfin";;;;;"http://www.new-beginnings.org/";"New Beginnings mission is to find orphaned and displaced children permanent loving homes by providing quality and compassionate social services through the adoption process and after the child is placed. Our client is the child; our customers are families that need international adoption services. Families who see themselves as a father or mother to a non-biological child are a great resource and have already met the biggest qualification for an adoption. Families come to New Beginnings because we treat them with respect. We provide adoption services with compassion, professionalism and cooperation.";"International Adoption: Korea Adoption, China Adoption, Thailand Adoption, Colombia Adoption";"Step 1 - Application Approval, Step 2 - Starting the International Adoption Process, Step 3 - Home Study Report, Step 4 - The Assignment and Acceptance, Step 5 - Bringing Your Child Home, Step 6 - Post Adoption Placement Supervision"
;"New Directions Youth and Family Services - Foster Care and Adoption Services";"Licensed";"Snyder Square North, 4511 Harlem Rd., Suite 200";"Amherst";"NY";14226;(716) 834-9413;"Melissa Bonello; Missy Martin";;;;"mbonello@ndyfs.org; mmartin@ndyfs.org";"http://fosteringgood.org/";"New Directions provides therapeutic and traditional foster care services for children throughout Western New York. We recruit, screen, train, and certify caring couples and individuals to serve as foster parents for children with special needs and those needing a stable home environment. In doing so, children have the valuable opportunity to live in a community, and develop within a family setting. Creating a forever home or permanent placement is important for all youth. For children needing to be adopted, a clinical social worker actively seeks adoptive resources and provides assistance to the adoptive family. For youth whose goal is to return to their birth family, a clinical social worker facilitates reunification, coordinates services, and serves as a liaison among all involved parties. Foster and adoptive parents are carefully screened and must successfully complete the MAPP/GPS II certification process. Our families are professional, teaching parents. To meet this standard, each year, they complete 24 hours of specialized training, including behavior management, medical concerns, mental health, grief and loss, how to assess youth's needs, and how to help the youth maintain connections to family and friends.";"Foster Care and Adoption Services";
;"New Hope Family Services";"Licensed";"3519 James Street";"Syracuse";"NY";13206;(315) 437-8300;;;;;"info@newhopefamilyservices.com";"http://www.newhopefamilyservices.com/";"New Hope Family Services is a Christian Ministry which reaches out to those with pregnancy, parenting, adoption, or post-abortion needs.";"Adoption Services: Birthparent Services, Adoptive Parent Services; Pregnancy Care; Post-Abortion Counseling; Abstinence Education";
;"The New York Foundling  - Adoption and Legal Services";"Licensed";"590 Avenue of the Americas";"New York";"NY";10011;(212) 633-9300;;;;;;"https://www.nyfoundling.org/";"A child loses her mother to drugs. Another is neglected by a parent who is simply unable to provide for him. The Foundling has found permanent, safe and loving adoptive homes for thousands of children over our long history. We seek to address the individual needs of each child to assure he can receive the support he needs from his new family. And we always consider whether a “kinship adoption” by a close relative is possible and appropriate. Our staff also monitors and coaches both the child and prospective adoptive family throughout the process to ease the transition, evaluate its effectiveness and assure the best “fit” possible. In every case, our goal is for every child who is unable to be raised by his own family to become part of a safe and nurturing adoptive one.";"Adoption Services";
;"Seamen’s Society for Children and Families - Adoption";"Licensed";"50 Bay Street";"Staten Island";"NY";10301;(718) 447-7740;"Shari Richardson";;;;;"http://www.roots-wings.org/";"Permanency planning for children occurs from the moment they are placed with Seamen’s Society. When it is not possible for a child to return home and parental rights have been terminated, the adoption process begins. At Seamen’s Society our foster parents become adoptive resources for the children in their home who become legally freed. Once an adoptive home is found for the child, the adoption specialist assists the child and adoptive family to complete the necessary paperwork. Our adoption team provides supportive services to families and children to make the adoption experience a positive one.";"Adoption Services";
;"Spence-Chapin Services to Families and Children - Manhattan Office";"Licensed";"410 East 92nd Street, 3rd Floor";"New York";"NY";10128;(212) 369-0300;;;;;"info@spence-chapin.org";"http://www.spence-chapin.org/";"SPENCE-CHAPIN IS AN ACCREDITED NONPROFIT ORGANIZATION that has been offering quality adoption services for more than 100 years. Our mission is to provide adoption and adoption-related services of the highest quality. The organization focuses on finding adoptive homes for children who need families; promoting the understanding of adoption through counseling and public education; and improving adoption's image and practice. We are growing the pool of willing adoptive parents by lowering the financial barriers to adoption.  We are educating these families as they consider adoption and we’re reducing their fears that can overwhelm the process. Through our Modern Family Center we are helping each family member navigate their individual adoption stories with clarity and confidence.  Our mission is driven by the simple belief that every child deserves a family. Spence-Chapin's roots can be traced to the early 1900s and the pioneering work of Clara Spence, and Dr. and Mrs. Henry Chapin, who independently established nurseries out of concern for homeless infants abandoned in hospitals and shelters. The Spence and Chapin nurseries each broke new ground in developing social work techniques for adoption and, after the merger, continued to pioneer in the adoption field. Today, Spence-Chapin is proud of our role as a prominent voice and leading advocate for adoption, and of our commitment to the well being of all members of the adoption triad: birth parents, adoptive parents, and their children.";"Adoption and Adoption-Related Services";
;"Spence-Chapin Services to Families and Children - Brooklyn Office";"Licensed";"36 Plaza Street East";"Brooklyn";"NY";11238;(646) 539-2167;;;;;"info@spence-chapin.org";"http://www.spence-chapin.org/";"SPENCE-CHAPIN IS AN ACCREDITED NONPROFIT ORGANIZATION that has been offering quality adoption services for more than 100 years. Our mission is to provide adoption and adoption-related services of the highest quality. The organization focuses on finding adoptive homes for children who need families; promoting the understanding of adoption through counseling and public education; and improving adoption's image and practice. We are growing the pool of willing adoptive parents by lowering the financial barriers to adoption.  We are educating these families as they consider adoption and we’re reducing their fears that can overwhelm the process. Through our Modern Family Center we are helping each family member navigate their individual adoption stories with clarity and confidence.  Our mission is driven by the simple belief that every child deserves a family. Spence-Chapin's roots can be traced to the early 1900s and the pioneering work of Clara Spence, and Dr. and Mrs. Henry Chapin, who independently established nurseries out of concern for homeless infants abandoned in hospitals and shelters. The Spence and Chapin nurseries each broke new ground in developing social work techniques for adoption and, after the merger, continued to pioneer in the adoption field. Today, Spence-Chapin is proud of our role as a prominent voice and leading advocate for adoption, and of our commitment to the well being of all members of the adoption triad: birth parents, adoptive parents, and their children.";"Adoption and Adoption-Related Services";
;"Spence-Chapin Services to Families and Children - Long Island Office";"Licensed";"80 Orville Drive, Suite 100";"Bohemia";"NY";11716;;;;;;"info@spence-chapin.org";"http://www.spence-chapin.org/";"SPENCE-CHAPIN IS AN ACCREDITED NONPROFIT ORGANIZATION that has been offering quality adoption services for more than 100 years. Our mission is to provide adoption and adoption-related services of the highest quality. The organization focuses on finding adoptive homes for children who need families; promoting the understanding of adoption through counseling and public education; and improving adoption's image and practice. We are growing the pool of willing adoptive parents by lowering the financial barriers to adoption.  We are educating these families as they consider adoption and we’re reducing their fears that can overwhelm the process. Through our Modern Family Center we are helping each family member navigate their individual adoption stories with clarity and confidence.  Our mission is driven by the simple belief that every child deserves a family. Spence-Chapin's roots can be traced to the early 1900s and the pioneering work of Clara Spence, and Dr. and Mrs. Henry Chapin, who independently established nurseries out of concern for homeless infants abandoned in hospitals and shelters. The Spence and Chapin nurseries each broke new ground in developing social work techniques for adoption and, after the merger, continued to pioneer in the adoption field. Today, Spence-Chapin is proud of our role as a prominent voice and leading advocate for adoption, and of our commitment to the well being of all members of the adoption triad: birth parents, adoptive parents, and their children.";"Adoption and Adoption-Related Services";
;"Spence-Chapin Services to Families and Children - New Jersey";"Licensed";"19 Prospect Street";"South Orange";"NJ";"07079";(973) 327-4729;;;;;"info@spence-chapin.org";"http://www.spence-chapin.org/";"SPENCE-CHAPIN IS AN ACCREDITED NONPROFIT ORGANIZATION that has been offering quality adoption services for more than 100 years. Our mission is to provide adoption and adoption-related services of the highest quality. The organization focuses on finding adoptive homes for children who need families; promoting the understanding of adoption through counseling and public education; and improving adoption's image and practice. We are growing the pool of willing adoptive parents by lowering the financial barriers to adoption.  We are educating these families as they consider adoption and we’re reducing their fears that can overwhelm the process. Through our Modern Family Center we are helping each family member navigate their individual adoption stories with clarity and confidence.  Our mission is driven by the simple belief that every child deserves a family. Spence-Chapin's roots can be traced to the early 1900s and the pioneering work of Clara Spence, and Dr. and Mrs. Henry Chapin, who independently established nurseries out of concern for homeless infants abandoned in hospitals and shelters. The Spence and Chapin nurseries each broke new ground in developing social work techniques for adoption and, after the merger, continued to pioneer in the adoption field. Today, Spence-Chapin is proud of our role as a prominent voice and leading advocate for adoption, and of our commitment to the well being of all members of the adoption triad: birth parents, adoptive parents, and their children.";"Adoption and Adoption-Related Services";
;"Spence-Chapin Services to Families and Children - Connecticut";"Licensed";"1266 East Main Street, Suite 626";"Stamford";"CT";"06902";;;;;;"info@spence-chapin.org";"http://www.spence-chapin.org/";"SPENCE-CHAPIN IS AN ACCREDITED NONPROFIT ORGANIZATION that has been offering quality adoption services for more than 100 years. Our mission is to provide adoption and adoption-related services of the highest quality. The organization focuses on finding adoptive homes for children who need families; promoting the understanding of adoption through counseling and public education; and improving adoption's image and practice. We are growing the pool of willing adoptive parents by lowering the financial barriers to adoption.  We are educating these families as they consider adoption and we’re reducing their fears that can overwhelm the process. Through our Modern Family Center we are helping each family member navigate their individual adoption stories with clarity and confidence.  Our mission is driven by the simple belief that every child deserves a family. Spence-Chapin's roots can be traced to the early 1900s and the pioneering work of Clara Spence, and Dr. and Mrs. Henry Chapin, who independently established nurseries out of concern for homeless infants abandoned in hospitals and shelters. The Spence and Chapin nurseries each broke new ground in developing social work techniques for adoption and, after the merger, continued to pioneer in the adoption field. Today, Spence-Chapin is proud of our role as a prominent voice and leading advocate for adoption, and of our commitment to the well being of all members of the adoption triad: birth parents, adoptive parents, and their children.";"Adoption and Adoption-Related Services";
;"Alliance for Children";"Licensed";"58 West 58th Street, Suite 7B";"New York";"NY";10002;(212) 751-4095;;;;;"info@allforchildren.org";"http://www.allforchildren.org/";"Alliance For Children is a full-service, private, Hague-Accredited, nonprofit adoption agency that has been in operation since 1974. We are licensed to conduct home studies for people living in Massachusetts, Rhode Island, New York, New Jersey, Pennsylvania, Florida, Arkansas and Texas, place children born domestically/ internationally with adoptive families throughout the US, and provide counseling services to birth parents nationwide. We work closely with other agencies, creating a large cooperative and collaborative network. We believe that children thrive and grow best when they are raised with the love and support of a forever family; we also believe that those who wish to be parents should have the opportunity for a little person to fill their lives with love and laughter. We are inspired by the children, birth parents, and adoptive families who give so much meaning to our work, and by our role in making dreams come true. In addition to working with all members of the adoption triad, we are committed to offering financial assistance to childcare institutions in order to improve the living standards of children - those awaiting placement as well as those for whom adoption may not be a possibility. We are strong advocates for older children and children with special needs, and will go the extra mile to assist them, either through adoptive placement or by providing other kinds of support and resources. What sets us apart from other agencies? All of us share a true and deep passion for the work that we do each and every day. Virtually every staff member has been touched by adoption, many on a very personal level. We know that an adoption process may be challenging, amazing, wonderful, overwhelming - perhaps all at the same time. We face the challenges of our work with fierce determination, and celebrate our families' successes with great joy. We pride ourselves on our ability to meet the needs of the adoption community with compassion, integrity, professionalism, and personalized attention and care. We are Alliance For Children.";"Unplanned Pregnancy Help; Domestic Adoption; International Adoption";
;"Alliance for Children";"Licensed";"1144 Clifton Street";"Conway";"AR";72034;(877) 402-3678;;;;;"info@allforchildren.org";"http://www.allforchildren.org/";"Alliance For Children is a full-service, private, Hague-Accredited, nonprofit adoption agency that has been in operation since 1974. We are licensed to conduct home studies for people living in Massachusetts, Rhode Island, New York, New Jersey, Pennsylvania, Florida, Arkansas and Texas, place children born domestically/ internationally with adoptive families throughout the US, and provide counseling services to birth parents nationwide. We work closely with other agencies, creating a large cooperative and collaborative network. We believe that children thrive and grow best when they are raised with the love and support of a forever family; we also believe that those who wish to be parents should have the opportunity for a little person to fill their lives with love and laughter. We are inspired by the children, birth parents, and adoptive families who give so much meaning to our work, and by our role in making dreams come true. In addition to working with all members of the adoption triad, we are committed to offering financial assistance to childcare institutions in order to improve the living standards of children - those awaiting placement as well as those for whom adoption may not be a possibility. We are strong advocates for older children and children with special needs, and will go the extra mile to assist them, either through adoptive placement or by providing other kinds of support and resources. What sets us apart from other agencies? All of us share a true and deep passion for the work that we do each and every day. Virtually every staff member has been touched by adoption, many on a very personal level. We know that an adoption process may be challenging, amazing, wonderful, overwhelming - perhaps all at the same time. We face the challenges of our work with fierce determination, and celebrate our families' successes with great joy. We pride ourselves on our ability to meet the needs of the adoption community with compassion, integrity, professionalism, and personalized attention and care. We are Alliance For Children.";"Unplanned Pregnancy Help; Domestic Adoption; International Adoption";
;"Voice for International Development and Adoptions";"Licensed";"17 Broad Street";"Kinderhook";"NY";12106;(518) 828-4527;;;;;"vidaadopt@aol.com";"http://www.vidaadoptions.org/";"VIDA is a not-for-profit international and domestic adoption agency, founded in 1986. VIDA is HAGUE ACCREDITED for incoming and outgoing adoptions. We place children with families throughout the world. To serve the needs of children who wait or will remain in their home country, VIDA also has international development programs. VIDA was organized in the early 1980s when a dedicated group of professionals in social work, psychology, psychiatry and education convened to plan a placement agency that would emphasize the child’s needs first. The adoption program is designed to remain current with the changing economic and social situations of children. VIDA is licensed in New York State and New Jersey and works cooperatively in all 50 states and many foreign countries. VIDA successfully works with Americans living abroad, foreign nationals, and military families throughout the world.";"Adoption: Domestic Adoption, International Adoption";
;"You Gotta Believe";"Licensed";"3114 Mermaid Ave";"Brooklyn";"NY";11224;(718) 372-3003;;;;;"info@yougottabelieve.org";"http://yougottabelieve.org/";"You Gotta Believe is one of a precious few organizations in the U.S and the only organization in the New York City Metro area that limits its practice to finding permanent parents and families for young adults, teens, and pre-teens in the foster care system.";"Adoption Services";
;"You Gotta Believe";"Licensed";"751 Coates Ave, Suite 45";"Holbrook";"NY";11741;(718) 372-3003;;;;;"info@yougottabelieve.org";"http://yougottabelieve.org/";"You Gotta Believe is one of a precious few organizations in the U.S and the only organization in the New York City Metro area that limits its practice to finding permanent parents and families for young adults, teens, and pre-teens in the foster care system.";"Adoption Services";
;"Abbott House";"Licensed";"100 North Broadway";"Irvington";"NY";10533;(914) 591-7300;"Jacqueline Joseph";;;;"jjoseph@abbotthouse.net";"http://www.abbotthouse.net/";"Abbott House works with families and youth to find adoptive homes in the five boroughs of New York City, Westchester, Rockland, Dutchess and Orange counties. While the majority of our children are adopted by their foster parents, we work diligently to find permanent caring homes for all children placed with our agency. Children that are not placed within pre-adoptive homes, Abbott House recruits for wonderful families to those children in need of an adoptive home. In the duration of the adoption process, Abbott House provides support and psycho-educational services to all families. Family reunification is an important aspect of a child’s life, especially when the children are suffering from trauma related placement. However, when reunification is not an option, our workers advocate for safe and structured environment for all children in care. Adoption Services is one of the permanent solutions for those children. Legal services are provided free of charge for those interested in the adoption process.";"Adoption Services";
;"America World Adoption Association";"Licensed";"221 Elm Drive E";"Levittown";"NY";11756;(800) 429-3369;"Samantha Fuhrman";;;;"samantha.fuhrman@awaa.org";"http://www.awaa.org/";"AWAA-NY is licensed and Hague/COA accredited in the state of New York to provide home study services for America World adoptions. Our office is located in Levittown, NY, but we are able to provide services for families living throughout the state. ";"Home Study; Post Adoption";
;"The Children's Aid Society";"Licensed";"711 Third Avenue, Suite 700";"New York";"NY";10017;(347) 854-0003;;;;;"fosteradopt@childrensaidsociety.org";"http://www.childrensaidsociety.org/";"Each year, The Children’s Aid Society’s Adoption Program finds homes for children in need of loving, permanent families. These children have been officially freed for adoption by their birth parents and are temporarily with foster families who, for various reasons, are unable to adopt them. We seek to transition them as quickly as possible into adoptive families who can provide permanent stability and the nurturing that every child needs. Children are introduced to their potential adoptive parents slowly, so each has a chance to get to know the other. This process starts with day visits and continues to include overnight and weekend stays, and finally, if all goes well, permanent placement. Throughout this process, Children's Aid provides all the supports children and parents need to form healthy relationships and grow together as a family. We work with utmost care to find good matches for adoptive parents and children. With so many children to adopt and so many parents who want to extend their love, our work is rewarded many times over.";"Adoption Services";
;"Edwin Gould Services for Children & Families, Inc. - Foster Care and Adoption Services";"Licensed";"151 Lawrence St, 5th Fl";"Brooklyn";"NY";11201;(212) 437-3540;;;;;"rpride@egscf.org";"http://www.egscf.org/";"The Foster Care and Adoption Department ensures that each child in our care is placed in a safe and nurturing environment while awaiting a stable, loving and permanent home. We work towards reuniting children with their birth family or, when this is not possible, to find adoptive homes or independent living arrangements for young adults. Providing services to children whose birth parents are unable to care for them has been central to our mission since our founding over 75 years ago. Our community-based foster care services serve thirteen community districts in Brooklyn, the Bronx, and Manhattan. Children in our care are placed in loving, stable homes as we work with their birth families to resolve the issues that brought their children into care. When children are unable to return home and the court has determined that adoption is the next step, we work to find a permanent home through adoption. In many cases, the child’s foster family is able to adopt them. When that is not possible, we must then find a loving adoptive home. Children in our care receive a comprehensive range of services including: medical screenings, mental health evaluations and services, developmental screenings and referrals, groups for teens, and case management. All children deserve safe, nurturing permanent families who can provide an unconditional, lasting commitment to them. Our charge is to make that happen. We engage a network of support, inclusive of community and family members, to empower birth parents to successfully and safely reunify their families and, to reduce the length of time that their children spend in foster care. We will also work closely with birth parents to identify individuals within their own families or social networks who can be a resource for their child. Finally, we recruit loving, committed families to become foster or adoptive resources to the children in our care.";"Foster Care and Adoption Services";
;"Hudson Valley Adoption Services";"Licensed";"275 Fair Street, Suite 23";"Kingston";"NY";12401;(845) 338-0700;;;;;"nyadoptionagency@gmail.com";"http://hudsonvalleyadoptionservices.org/";"From our office in historic Kingston, New York, we serve all members of the adoption triad :  birth parents, adoptive parents, and persons who have been adopted. We believe that every adoption is unique to the families involved. Our specialized knowledge and high ethical standards are readily apparent in all aspects of our work.";"Birth Parent Services; Adoptive Parent Services; Adoption Home Study; Adoption Legal Services";
;"Open Seas Adoption Services, Inc";"Licensed";"270 Madison Avenue, Suite 1203";"New York";"NY";10016;(212) 685-8515;"Maureen Basquill Ruf";;;;"info@openseasadoption.org";"http://openseasadoption.org/";"We are a private, New York State-authorized, Hague accredited, not-for-profit, international adoption agency. Open Seas is a public charity under Section 501(c)(3) of the Internal Revenue Code, and is located at 270 Madison Avenue, Suite 1203, New York, New York 10016.";"Adoption";
;"Saint Dominic's Home - Adoption Services";"Licensed";"853 Longwood Avenue";"Bronx";"NY";10459;(917) 645-9100;"Gina R. Cambria";;;;;"http://www.stdominicshome.org/";"We have received an adoption assessment rating of Outstanding from New York City Administration for Children's Services each year for the past decade. Saint Dominic's Home works diligently to reunite children who are in foster care with their biological families. However, when our casework efforts to work with these families are not successful, Saint Dominic's Home Adoption Department makes every effort to ensure that the child can grow up in a stable, secure and loving environment thorough adoption. If the biological family is unable to adequately plan for their child, the Adoption Department works in conjunction with Agency attorneys and caseworkers to legally free the child for adoption, so that he or she can be permanently placed in an adoptive home. During this time, we explain the steps involved in the adoption process to the child's current foster parents and, where they express interest in adopting, we assist them in working to finalize the adoption.";"Adoption Services";
;"Gladney Center for Adoption";;"850 Seventh Ave, Suite 801";"New York";"NY";10019;(212) 868-3434;;;;;;"http://adoptionsbygladney.com/";"Our Heritage is Our Stability - For more than 125 years Gladney has been a pioneer and leading voice for improving the lives of children, adoptive families and birth parents. With unwavering commitment, through good economic times and bad, we have focused on our mission and made a difference in the lives of birth parents, families and children here and around the world.";"Domestic Adoption Services; International Adoption Services; Post Adoption Services; Adoption Records Requests; Birth Mother Support Group; Gladney Adoptee Service Trips; Adoption Training Sessions; Adoption Education; Adoption Profession CEUs; Humanitarian Aid";
;"A Child’s Hope";"Licensed";"434 Fayetteville Street, Suite 2135";"Raleigh";"NC";27601;(919) 839-8800;"E. Parker Herring";;;;;"http://achildshope.com/";"A Child’s Hope offers domestic adoption services. The adoption agency was founded by an experienced and well-respected adoption attorney who wanted to make a difference in adoption. The agency’s offices are in Raleigh, North Carolina. The Director was instrumental in lobbying for positive changes in North Carolina’s adoption laws and the agency is well-regarded throughout the state among adoption professionals. Since opening in 2000, we have placed over 270 babies through our agency and the attorney director has placed hundreds more in independent adoptions.";"Domestic Adoption Services";
;"Amazing Grace Adoptions & Orphan Care";"Licensed";"9203 Baileywick Road, Suite 101";"Raleigh";"NC";27615;(919) 301-8642;"Donnas Kinton";;;;"info@agadoptions.org; donnas@agadoptions.org";"http://www.agadoptions.org/";"Amazing Grace Adoptions is a 501(c)3 non-profit, licensed adoption agency located in Raleigh, North Carolina. We provide a variety of services to those involved in the adoption triangle. The children who are placed through Amazing Grace Adoptions have not only been given the gift of physical life but also have a mommy and daddy who are Christians and can share God's plan for eternal life through Jesus Christ. ";"Pregnancy Counseling; Domestic & International Adoptions";"Domestic Adoption Process: 1. Call the AGA office to request a preliminary application packet. 2. Once the packet is returned, an approval committee reviews each application. 3. If approved, a pre-placement assessment (also called a home study) packet will be sent. The home study process is guided by the state of North Carolina’s requirements for paperwork and interviews. The home study packet will include documents such as medical forms, birth and marriage certificates, criminal record checks, health insurance verification, and financial information. Once all documentation has been received by AGA, a social worker contacts the family to begin the interview process. Three meetings are required. 4. Once the home study has been completed and approved, it is valid for 18 months. This means an adoptive placement can be made during that period of time. Each family puts together a profile book, or photo album, about their lives. These books are shown to birthparents, who choose the adoptive family and may request a meeting with the family. These meetings are usually held in the AGA office and inevitably serve to remove fears and calm nerves of all parties involved. 5. At the time of placement, physical custody of the child is given to the adoptive family, even though Amazing Grace Adoptions temporarily maintains legal custody. Two post-placement supervisory visits are required by North Carolina before finalization can be completed. The first of these occurs during the first two weeks following placement."
;"Another Choice For Black Children Inc. - Main Office";"Licensed";"2340 Beatties Ford Road";"Charlotte";"NC";28216;(704) 394-1124;;;;;"info@acfbc.org ";"http://acfbc.org/";"Adoption is not new to the African-American community. As a people, we have historically taken care of our own. The NC Association of Friends of Black Children developed based on this conviction. From its eighteenth year history of proving that Black families do adopt evolved Another Choice, the state's first African-American adoption agency focusing on recruiting adoptive homes for African-American and other special needs children.";"Adoption Services; Family Services: For Daddies Only, Sister 2 Sister, Chat N Chill, Respite Care, Kids’ Night Out, Teen Konnection, Specialized Family Services";
;"Another Choice For Black Children Inc. - Sanford Office";"Licensed";"610 West Main Street";"Sanford";"NC";27332;(919) 775-1107;;;;;"info@acfbc.org ";"http://acfbc.org/";"Adoption is not new to the African-American community. As a people, we have historically taken care of our own. The NC Association of Friends of Black Children developed based on this conviction. From its eighteenth year history of proving that Black families do adopt evolved Another Choice, the state's first African-American adoption agency focusing on recruiting adoptive homes for African-American and other special needs children.";"Adoption Services; Family Services: For Daddies Only, Sister 2 Sister, Chat N Chill, Respite Care, Kids’ Night Out, Teen Konnection, Specialized Family Services";
;"Agape of North Carolina, Inc.";"Licensed";"112 South Brooks Street";"Wake Forest";"NC";27587;(919) 673-7816;;;;;"kscott@agapeofnc.org";"http://www.agapeofnc.org/";"AGAPE OF NORTH CAROLINA is a non-profit, professional Christian agency sponsored by the churches of Christ. AGAPE is licensed by the state of North Carolina department of health and human services as a private adoption agency. AGAPE has been providing adoptive services for 33 years. Our adoption program includes available children from both birth parents only after careful consideration of what is best for them and their child as well as from the foster care system where reunification with the birth family is no longer a viable option. It is important to remember that the goal of the adoption process is based on finding the family that can best meet the specific needs of that particular child.";"Adoption; Post Adoption Services; Counseling Services; Foster Care";"Steps in the adoption process: Research the aspects of adopting/adoption; Choose an agency; Submit an application; Complete Pre-Placement Assessment (Home Study); Work with agency in regards to potential available children; Submit Home Study to chosen child’s agency; Visit with your child; Bring your child home; Complete supervisory Period; Legalize the adoption; Celebrate the new addition to your family"
;"Bethany Christian Services";"Licensed";"4008 Barrett Dr., Suite 206";"Raleigh";"NC";27609;(919) 510-9511;;;;;;"https://www.bethany.org/";"Since 1944, Bethany Christian Services has been reaching out to children who are alone or vulnerable. As a worldwide and community leader in adoption and family services, we know that a child's best chance to thrive is as part of a safe, loving, forever family.";"Infant Adoption; International Adoption; Foster Care Adoption; Pregnancy Support";
;"Bethany Christian Services";"Licensed";"P.O. Box 470036";"Charlotte";"NC";28247;(704) 541-1833;;;;;;"https://www.bethany.org/";"Since 1944, Bethany Christian Services has been reaching out to children who are alone or vulnerable. As a worldwide and community leader in adoption and family services, we know that a child's best chance to thrive is as part of a safe, loving, forever family.";"Infant Adoption; International Adoption; Foster Care Adoption; Hope Farms; Pregnancy Support";
;"Bethany Christian Services";"Licensed";"142 Airport Road, Suite K";"Arden";"NC";28704;(828) 651-8600;;;;;;"https://www.bethany.org/";"Since 1944, Bethany Christian Services has been reaching out to children who are alone or vulnerable. As a worldwide and community leader in adoption and family services, we know that a child's best chance to thrive is as part of a safe, loving, forever family.";"Infant Adoption; International Adoption; Domestic Foster Care; Foster Care Adoption; Pregnancy Support";
;"Carolina Adoption Services";"Licensed";"301 North Elm Street, Suite 201";"Greensboro";"NC";27401;(336) 275-9660;;;;;"info@carolinaadoption.org";"http://www.carolinaadoption.org/";"Carolina Adoption Services (CAS) is a children’s charity dedicated to improving the quality of life for orphans and vulnerable children in Asia, Eastern Europe, Latin America and Africa. For some children this means being united through adoption with forever, loving families. For many children this means improving their lives and brightening their futures through aid and development programs and services.";"Child cause and case advocacy; Personalized child placement services; Professional social work staff; Pre-placement assessments (home studies); International adoptions from Asia, Eastern Europe, Latin America and Africa; Overseas humanitarian aid and development efforts; Educational, cultural and social offerings; Ongoing support to families throughout and after the adoption; Consultations; Information and Referral";
