"id";"name";"status";"address";"city";"state";"zip";"phone";"contact";"district_office";"do_phone";"license_no";"Email Address";"Website";"Details";"Services";"Adoption Process"
;"HOPE INC Hawaii, Inc.";"Licensed";"P.O. Box 6203";"Hilo";"HI";96817;(808) 230-2445;"DeeannaMarie Wallace";;;;"DeeannaMarie@hopeinchawaii.org; info@hopeinchawaii.org";"http://hopeinchawaii.org/";"HOPE In the Name of Christ, also known as HOPE INC, Inc., is a Hawaii licensed, faith-based, private foster/adoption agency who believes that every child in Hawaii deserves a loving family.  Regardless of age, whether infant to adult, everyone needs a place in a family; an accepting home; and a hope for the future.  The people of HOPE INC are committed to showing unconditional love and providing assistance to those who are oppressed, helpless, and fatherless.  Our services include: Pregnancy Counseling; Parenting Classes; and Foster Care & Adoption Training.";"Adoption; Foster Care; Pregnancy Counseling; Parenting Classes; Life Skills Training";
;"Resources For Life";"Licensed";"59-349 Olomana Road";"Kamuela";"HI";96743;(808) 880-1412;;;;;;"http://www.resourcesforlifehawaii.org/";"Established in 1999, RESOURCES FOR LIFE is one of the few of Hawaii’s private human service agencies specializing in adoptions from the Philippines. We have been providing adoption services for over eight years now to families on all islands of Hawaii. RESOURCES FOR LIFE believes that ALL children deserve caring parents and a warm, loving home. Our Mission is to find parents for the child,  placing the child and its best interests at the forefront, and the focus, of our efforts. Our Goal is to find resources for children in need so that they might have life and love in its abundance.";"Adoption";
;"Family Programs Hawaii";"Licensed";"250 Vineyard Street";"Honolulu";"HI";96813;(808) 521-9531;;;;;;"http://familyprogramshawaii.org/";"Children are Hawaii’s most valuable resource. They are our future. Family Programs Hawaii is a unique non-profit agency remaining true to its origins of providing quality care to the children of Hawaii. Our goal is that every child in Hawaii has the opportunity to reach his or her full potential – especially children who are in or may become involved in foster care.";"Hawaii Adoption Resources; Wendy’s Wonderful Kids; Ho’omalu, Voluntary Case Management;";
;"A New Beginning Adoption Agency, Inc.";"Licensed";"8660 W. Emerald, Ste. 142";"Boise";"ID";83704;(208) 939-3865;"Stephanie Pearl";;;;"admin@adoptanewbeginning.org";"http://www.adoptanewbeginning.org/";"A New Beginning is an innovative adoption agency that provides hope, awareness, acceptance, and understanding to families, children and birth parents through comprehensive services, education, and support, as well as advocacy and training for the community.";"Adoption";
;"CASI Foundation for Children, Inc. ";"Licensed";"2308 N. Cole Rd., Suite E ";"Boise";"ID";83704;(208) 376-0558;"Tammy Johnson";;;;"info@adoptcasi.org";"http://www.adoptcasi.org/";"CASI Foundation for Children, Inc. is committed to creating families through adoption and improving the quality of life for orphaned children worldwide. CASI is a private, non-profit, non-denominational, fully licensed and Hague Accredited agency providing International home studies and Domestic (US) Adoption Services. CASI’s domestic services include our Infant and Foster-Adoption programs. CASI also offers free Birth Parent Services in Idaho. In addition, we have built solid relationships with other adoption professionals throughout the United States and have established an incredible network to find families for waiting children.";"International Home Studies; Domestic (US) Adoption Services";
;"Idaho Youth Ranch Adoptions";"Licensed";"2201 Government Way";"Coeur d’Alene";"ID";83814;(208) 667-1898;"Donna Euler";;;;"deuler@youthranch.org";"http://www.idahoyouthranchadoptions.org/";"For over 55 years, the mission and vision of the Idaho Youth Ranch has focused on helping children, teens and families. Through the provision of adoption services, residential treatment programs for at-risk children and teens, and family counseling,the Idaho Youth Ranch endeavors to improve lives, change lives and save lives. In 1983, the Idaho Youth Ranch expanded its programs to include adoption services supporting both sides of the adoption process with comprehensive support services for birth parents and adoptive parents. At the present time, the adoption program serves only residents of North Idaho. The Idaho Youth Ranch in Rupert provides a safe and stable environment for abused and neglected boys and girls ages 8 to 14. The program develops resilience and self-sufficiency in youth through behavior modification, counseling, and the adoption of new coping skills and life skills. Hays Shelter Home in Boise provides 24-hour emergency care, counseling and education for boys and girls between the ages of 9 and 17 who are runaways, homeless, or victims of abuse and/or neglect. Hays staffs the only 24-hour help line supporting at-risk youth in the Treasure Valley. Anchor House in Coeur d’Alene provides residential treatment for males, ages 13 to 17, who have a primary diagnosis of substance abuse through personalized care, quality program components and an expert staff. Throughout the years, the Idaho Youth Ranch has adapted and/or initiated services to address gaps. Since 1992, the Idaho Youth Ranch has provided supportive services and in-home counseling using a treatment model based on the Functional Family Therapy method—one of the most effective family counseling methods in the country. Family Services has helped thousands of families in northern and southern Idaho. Revenue from 27 Idaho Youth Ranch Thrift Stores, three distribution/warehouse centers, a used car lot, and online sales of used books and collectibles partially support Idaho Youth Ranch programs located throughout the state. The Idaho Youth Ranch is a non-denominational 501(c)(3) charitable organization based in Boise, Idaho.";"Infant Adoption; Trans-Racial Adoption; Foster Adoption; Special Needs Adoption; International Adoption; Step-Parent Adoption; Independent Adoption; Embryo Adoption";
;"LDS Family Services";"Licensed";"1169 Call Creek Place, Suite B";"Pocatello";"ID";83201;(208) 232-7780;;;;;;"https://providentliving.lds.org/lds-family-services";"LDS Family Services helps Church leaders care for individuals with social and emotional challenges by providing resources that are in harmony with gospel principles.";"Adoption Resources; Strengthening Marriage & Family; Pornography use and addiction; Single Expectant Parent Services; Addiction Recovery Program";
;"LDS Family Services";"Licensed";"1600 John Adams Parkway, Suite 102";"Idaho Falls";"ID";83401;(208) 529-5276;;;;;;"https://providentliving.lds.org/lds-family-services";"LDS Family Services helps Church leaders care for individuals with social and emotional challenges by providing resources that are in harmony with gospel principles.";"Adoption Resources; Strengthening Marriage & Family; Pornography use and addiction; Single Expectant Parent Services; Addiction Recovery Program";
;"LDS Family Services";"Licensed";"1418 Fillmore Street";"Twin Falls";"ID";83301;(208) 735-2237;;;;;;"https://providentliving.lds.org/lds-family-services";"LDS Family Services helps Church leaders care for individuals with social and emotional challenges by providing resources that are in harmony with gospel principles.";"Adoption Resources; Strengthening Marriage & Family; Pornography use and addiction; Single Expectant Parent Services; Addiction Recovery Program";
;"Bethany Christian Services - Chicago";"Licensed";"12416 S. Harlem Avenue, Suite 305";"Palos Heights";"IL";60463;(708) 385-4889;;;;;;"https://www.bethany.org/";"Since 1944, Bethany Christian Services has been reaching out to children who are alone or vulnerable. As a worldwide and community leader in adoption and family services in Northern Illinois, we know that a child's best chance to thrive is as part of a safe, loving, forever family.";"International Adoption; Infant Adoption; Pregnancy Support; Foster Care Adoption; Family Counseling; Post Adoption Support; Safe Families for Children; ADOPTS";
;"Bethany Christian Services - Granite City";"Licensed";"2317 Madison Avenue";"Granite City";"IL";62040;(618) 363-7262;;;;;;"https://www.bethany.org/";"Since 1944, Bethany Christian Services has been reaching out to children who are alone or vulnerable. As a worldwide and community leader in adoption and family services, we know that a child's best chance to thrive is as part of a safe, loving, forever family.";"Infant Adoption; International Adoption; Pregnancy Support; Safe Families for Children";
;"Christian Family Services, Inc.";"Licensed";"9955 Bunkum Rd";"Fairview Heights";"IL";62208;(618) 397-7678;;;;"072877";;"http://www.stlcfs.org/";"CFS is primarily an infant placing agency, only placing children born in the United States. Our adoption program is “birth parent-driven.” This means birth parents, if they so desire, choose the adoptive family for their child. ";"Adoption";
;"Caritas Family Solutions ";"Licensed";"8601 W Main St.";"Belleville";"IL";62223;(618) 394-5900;"Elke Hansen";;;;"Elke.Hansen@caritasfamily.org";"http://caritasfamilysolutions.org/";"Caritas Family Solutions promotes open adoption and works to match waiting families with birth parents who choose to make an adoption plan for their child. It is a requirement of families to provide the Agency with regular updates regarding the child. The Agency may also provide services to client(s) who already have a prospective match or may have already received a placement of a child on their own. If client(s) choose, the Agency may assist them in Networking or they may Independently search on their own to locate a prospective match. We are a Hague Accredited service provider for International Adoptions. International home studies and post placement services are provided to families who choose to adopt a child from another country. Based on your country of interest, we can provide you with an International Adoption Placing Agency referral.";"Domestic Adoption; International Adoption";"THE DOMESTIC ADOPTION PROCESS: 1. All adoptions require a family to participate in the home study assessment process, licensure process, and meet training requirements set forth by the state of Illinois. 2.Applicants must initially and continually pass clearances for the FBI, criminal activity (LEADS), and child abuse/neglect (CANTS). 3.The home study is an assessment process legally required for all non-related adoptions. It will: A. Examine the appropriateness of the home and family for adoption. B. Examine individual and family values, expectations, parenting talents and skills necessary for adoption. C. Assess whether or not adoption is appropriate for the client(s) D. Assess individual maturity and the stability of marriage/civil union relationship. E. Identify areas of strength and weakness in order to prepare for adoption challenge. 4.The home study process involves the completion of self-study documents, individual/couple interviews, and the administering of an ENRICH (marital assessment) and/or MMPI (personality inventory) involving a feedback session with a licensed counselor. 5.You will be asked to write a one page “Dear Birthparent” letter about your family and provide an Agency approved family picture. Several copies of these may be required and you may be asked to update them on a regular basis. Your letter and family picture along with others are compiled into a binder and presented to birthparents who are considering a plan of adoption for their child. 6. An adoption attorney will be needed for the adoption process. The cost is not included in your Agency adoption fees. The Agency can provide you with a list of state approved attorneys with adoption experience. We strongly encourage you to choose an experienced adoption attorney as not doing so can significantly delay your adoption process and put your adoption at legal risk. Don’t forget to give your attorney’s contact information to your Adoption Specialist. 7. Because the Birthparent(s) view and select the family they feel is the best match for them, your wait time cannot be predicted. 8.Once selected by the Birthparent(s) as a potential match, you may participate in an initial match meeting and ongoing meetings to determine compatibility. The Agency will assist you in developing an agreement about the type of ongoing communication and level of openness that you both expect from your growing relationship. 9. If the Agency works with birthparents who decide they do not want the option of selecting the Adoptive Family the agency makes every effort to match a child according to the expressed wishes of the birth parents, and the best interest of the child. This may include taking into account such things as religion, culture, race, or ethnic identity issues. If birthparents decide that they have no preference involving placement, the agency will contact the adoptive family that has been waiting the longest period of time. If a match cannot be easily made within the Agency service area, the child will be referred to another licensed or certified agency in order to avoid a delay in placement. This is completed within the parameters of Illinois law. 10. Seventy-two hours after delivery, the birthparents may sign their irrevocable and voluntary surrenders depending on their individual situation. Until these papers are signed, the Birthparent(s) can change their mind. The child may be placed with you anytime after leaving the hospital depending on the agreement and understanding of the legal issues involved. Your Adoption Specialist will explain in detail the many possibilities of placement. Your Specialist will also help you decide which is best for you. 11. After placement you will contact your attorney as soon as possible to have her or him file a Petition to Adopt. You will also contact your pediatrician for the initial visit with the child.12. After placement, your Adoption Specialist will be visiting with you and your child within the first two weeks of placement and every 30 days after for a minimum of six months. These post-placement visits are your time to express any ongoing or new concerns you have about parenting, adoption, or birthparent issues. 13. Pending Consent to Adoption by our Agency, seven to nine months after placement, your attorney will set a court date at which the final legal process will occur."
;"Family Choices, NFPC";"Licensed";"515 West Main Street";"Collinsville";"IL";62234;(618) 344-6600;;;;423915;"Clerical@familychoices.net";"http://familychoices.net/";"Family Choices, NFPC is a non-profit corporation licensed in Illinois by the Illinois Department of Children and Family Services to provide adoption services. The agency has been in business since 2003 and is an IRS recognized 501c3 organization. The agency is committed to providing secure and stable environments for children by providing sound, reasonable and accessible adoption related services to biological parents, adoptive families, and others parenting in  non-traditional manners.";"Adoption Counseling; Birth Parent Services; Education and Foster Care Services for families considering adoption; Assisted Reproduction and Other Related Issues";
;"Hoyleton Foster Care & Adoptive Services";"Licensed";"5601 State St.";"East Saint Louis";"IL";62203;(618) 213-3170;;;;"010020";"smcdevitt@hoyleton.org";"http://www.hoyleton.org/";"Hoyleton’s Foster Care & Adoptive Services program serves approximately 200 children annually throughout the Metro East region. Our professionals advocate for children and families during some of the most challenging moments of their lives. The team works with biological families to see if the family structure can be rebuilt, places the children in foster homes to care for them during the process, and finds adoptive families when that is determined to be the best course of action.";"Foster Care and Adoptive Services";
;"Angels’ Cove of Baptist Children’s Home & Family Services";"Licensed";"4243 Lincolnshire Drive";"Mount Vernon";"IL";62864;(618) 242-4944;;;;401813;"AngelsCove@BCHFS.com";"http://www.bchfs.com/";"Providing care for young women facing an unplanned pregnancy is the mission of Angels' Cove. Located in Mount Vernon, IL, Angels' Cove is designed to give these women a safe haven when they may feel as though they have few people on their side. Angels' Cove provides residential care for minors and those over 18. Whether a young mother chooses to parent or to form an adoption plan for her child, Angels' Cove staff are there to assist with counseling, networking with community resources, prenatal care, parenting classes and other services. Birth mothers who choose adoption not only have input into the openness of the adoption but also choose the adoptive couple for their child. Birth mothers forming an adoption plan can also be served within their own homes throughout Illinois. Adoption services are coordinated through staff at Angels' Cove. BCHFS works with prospective adoptive parents throughout the licensing and placement process. As a licensed adoption provider in the state of Illinois, we also provide home study services statewide for couples seeking to adopt within the state or internationally. You can contact Angels' Cove for information on international home studies or placements (ID# 401813). Angels' Cove is proud to have received the Congressional Angels in Adoption Award.";"Adoption Services: Domestic Adoption, Private Domestic Adoption Assistance, International Adoption Home Studies & Supervision; Foster Care Services: Temporary Respite Care. Temporary Care Awaiting; Maternity Care Services: Residential Maternity Care, In-Home Maternity Care";
;"ABC Counseling";"Licensed";"705 E. Lincoln Street, Suite 303";"Normal";"IL";61761;(309) 451-9495;"Lynn Willard";;;198405;;"http://www.abccounseling.org/";"Our Adoption Philosophy: All children deserve to have a family and that they should be given the best opportunities in life. In the same way birth parents are empowered to make choices, adoptive parents should be able to look to ABC for guidance and direction, not mandates. We do not have strict requirements like many agencies do. Successful adoptions are those in which everyone’s needs are met: the child’s, the birth parent’s, and the adoptive parent’s. ABC believes in allowing the adoptive parents and birth parents as much flexibility as possible in making the adoption plan for the child.  While recognize the fact that from a legal standpoint adoptions are handled in a uniform way, each adoption is special and the circumstances surrounding it are unique.";"Adoption Services";
;"The Baby Fold";"Licensed";"612 Oglesby Avenue";"Normal";"IL";61761;(309) 454-1770;"Dianne Schultz";;;"020329";"dschultz@thebabyfold.org";"http://www.thebabyfold.org/";"The Baby Fold specializes in working with children and youth who have severe emotional and behavioral disorders and their families. The Baby Fold has many services it can wrap around a child and their family to help them achieve family wellbeing and stability. We focus on improving the lives of children and families through the provision of foster care and adoption services, residential treatment, special education, and a variety of services through family and community services. We never give up on a child!";"Foster Care and Special Needs Adoption; Community Schools; Family and Community Services; Healthy Start; Intact Family Services; Residential Treatment Center";
;"Bethany for Children & Families";"Licensed";"1830 6th Avenue";"Moline";"IL";61265;(309) 797-7700;;;;310510;;"http://www.bethany-qc.org/";"Bethany for Children & Families is a licensed adoption agency in Iowa and Illinois. The agency provides adoption and pregnancy counseling services to residents of Iowa and Illinois who reside in Clinton, Scott, Muscatine, Louisa, Jackson, Rock Island, Mercer, and Henry Counties, and counties within a 90 mile radius of the Quad Cities. The agency offers domestic, international, and special needs adoption services.";"Domestic Infant Adoption; Birth Parent Services; Special Needs Adoption; Search and Reunion Services";
;"The Center for Youth and Family Solutions";"Licensed";"815 Second Street";"LaSalle";"IL";61301;(815) 223-4007;"Brittany Shannon";;;512961;"bshannon@cyfsolutions.org";"http://cyfsolutions.org/";"With integrity, dignity, and compassion, our adoption program makes a lifelong commitment to serve those touched by adoption while ensuring the best interest of the child.";"Adoption Conversion - Adopting a Child Placed in Foster Care with You; Infant Adoption; Embryo Adoption; Adoptive Parent Resource Connection; CYFS Adoptive Parent Resources; Adoption Search & Reunion Services; Adoptive Parent Informationals and Support Groups";
;"The Center for Youth and Family Solutions";"Licensed";"603 N. Center Street";"Bloomington";"IL";61701;(309) 829-6307;"Jennifer Walls";;;512961;"jwalls@cyfsolutions.org";"http://cyfsolutions.org/";"With integrity, dignity, and compassion, our adoption program makes a lifelong commitment to serve those touched by adoption while ensuring the best interest of the child.";"Adoption Conversion - Adopting a Child Placed in Foster Care with You; Infant Adoption; Embryo Adoption; Adoptive Parent Resource Connection; CYFS Adoptive Parent Resources; Adoption Search & Reunion Services; Adoptive Parent Informationals and Support Groups";
;"The Center for Youth and Family Solutions";"Licensed";"4703 44th Street";"Rock Island";"IL";61201;(309) 786-0770;"Ashley Adams";;;512961;"aadams@cyfsolutions.org";"http://cyfsolutions.org/";"With integrity, dignity, and compassion, our adoption program makes a lifelong commitment to serve those touched by adoption while ensuring the best interest of the child.";"Adoption Conversion - Adopting a Child Placed in Foster Care with You; Infant Adoption; Embryo Adoption; Adoptive Parent Resource Connection; CYFS Adoptive Parent Resources; Adoption Search & Reunion Services; Adoptive Parent Informationals and Support Groups";
;"The Center for Youth and Family Solutions";"Licensed";"1315A Curt Drive";"Champaign";"IL";61821;(217) 352-5179;"Kate Rudy";;;512961;"krudy@cyfsolutions.org";"http://cyfsolutions.org/";"With integrity, dignity, and compassion, our adoption program makes a lifelong commitment to serve those touched by adoption while ensuring the best interest of the child.";"Adoption Conversion - Adopting a Child Placed in Foster Care with You; Infant Adoption; Embryo Adoption; Adoptive Parent Resource Connection; CYFS Adoptive Parent Resources; Adoption Search & Reunion Services; Adoptive Parent Informationals and Support Groups";
;"Chaddock";"Licensed";"205 South 24th Street";"Quincy";"IL";62301;(217) 222-0034;"Deb Roberts";;;"004048";"droberts@chaddock.org";"http://www.chaddock.org/";"Chaddock serves more than 12,000 people annually from all over the United States.  Children and their families journey to Chaddock from as far away as Alaska, California, Texas, Connecticut, and Florida to our beautiful campus located in Quincy, Illinois for our Developmental Trauma and Attachment Program (DTAP) and other residential treatment programs. Regionally, our on-campus special education school not only serves our residential boys and girls, but also teaches students who are referred to us by schools in the area. Chaddock’s large foster care program has been ranked as one of the best in the state. Services include foster care conversion adoptions and counseling, as well as relative, specialized and regular foster care. Through Family Solutions, outpatient counseling is offered to children, adolescents and their families to address a wide range of challenges.  Special areas of focus include Theraplay services for children with attachment issues and Play Therapy. Our Caregiver Connections program covers the entire state of Illinois, offering consultation and education focused on those who work with preschoolers who may be showing early signs of unresolved trauma due to abuse or neglect. Through The Knowledge Center at Chaddock, professionals who are on the cutting edge of their industry offer consultation, lectures, demonstrations and other presentations throughout the United States and even overseas. Have you ever thought about opening your heart and your home to a foster child?  Each week, children in our Western Illinois area are in need of a safe and loving home.  Chaddock is consistently rated as one of the top foster care agencies in the state of Illinois.  Foster parents shape lives and in the process experience both the challenges and rewards that come with the task. If you are married, single, male, female, young, old, with no children, grown children, children at home, living in town, on the farm, in a big house, or renting an apartment, Chaddock can help you take that next step to becoming the family a child needs. ";"Adoption Services: Home visitations; Interviews with the child to be adopted and other members residing in the home, Child Abuse & Neglect Tracking System search within the State of Illinois, Criminal search with the Office of the Inspector General, Interview with school providers, Reference checks, Questionnaire reviews; Foster Care Services: Three levels: Relative, Regular, and Specialized; Licensed foster homes; Case manager/master's level therapists support 24 hours a day; Extensive training/continuing education for Foster Parents";
;"FamilyCore, Inc.";"Licensed";"330 SW Washington St.";"Peoria";"IL";61602;(309) 676-2400;;;;"004985";"Adoption@familycore.org";"http://www.familycore.org/";"FamilyCore offers individuals and families several services such as counseling, adoption, foster care, single parent services, and outreach services. FamilyCore's professional counselors and staff provide a wide selection of expertise to help meet the special needs of the community. FamilyCore seeks to provide clients with appropriate, timely services to meet the present and long-term needs of children and families by serving both adoptive parents and birth parents. ";"Adoption; Counseling; Foster Care; Single Parent Program; Youth Outreach";
;"Family Service Center";"Licensed";"730 E. Vine St.";"Springfield";"IL";62703;(217) 528-8406;;;;"006840";"fsc@service2families.com";"http://www.service2families.com/";"Family Service Center is a licensed non-profit social-service agency located in Central Illinois.  Focusing on families and strengthening our community, our staff provide a variety of services for families.  In 2013, FSC celebrated our 150th Anniversary!  Our current Board of Directors is comprised of dedicated community volunteers who are committed to our mission.   We are a proud member of the United Way of Central Illinois. ";"Adoption services; Birth parent services; Counseling; Foster Care; After-school program: Compass; Summer program: Camp Compass";
;"Gateway Woods";"Licensed";"923 Detroit Court, Ste 3";"Morton";"IL";61550;(309) 266-0767;;;;528556;;"http://www.gatewaywoodsil.org/";"In 2013, Gateway Woods Family Services started an Illinois subsidiary corporation to provide adoption services for Illinois families. Gateway Woods Family Services Illinois became a licensed child welfare agency (license # 528556) in 2014.  Gateway Woods Family Services Illinois will be providing the same quality adoption services in Illinois as we have been providing in Indiana. Gateway Woods Family Services, Inc. and its Illinois subsidiary are Hague accredited by the Council on Accreditation (COA).";"Domestic Adoption: Free initial consultation, Preparation for adoption that includes training regarding adoption & cultural issues, Home studies, Matching children with families, Child placement, Pre- and post-adoption support and supervision, Court reports; International Adoption; Free initial consultation, Preparation for adoption, including training on adoption and cultural issues, and information about choosing a placement agency, Home studies, Post-placement support and supervision, Reports to birth country and/or placement agency";
;"Generations of Hope";"Licensed";"1530 Fairway Drive";"Rantoul";"IL";61866;(217) 893-4673;;;;241232;"contact@generationsofhope.org";"http://www.generationsofhope.org/";"Mission: To develop and sustain the intergenerational neighborhood, Hope Meadows, for adoptive families of foster children which promotes permanency, community, and caring relationships, while offering safety and meaningful purpose in the daily lives of older adults. Purpose: A nonprofit 501(c)(3) organization, governed by a volunteer board of directors  operating a planned geographically contiguous intergenerational neighborhood (Hope Meadows) for adoptive families and older adults.";"Foster Care and Adoptive Services";
;"Hobby Horse House of Jacksonville";"Licensed";"208 S Mauvaisterre";"Jacksonville";"IL";62650;(217) 243-7708;;;;462726;;;"Hobby Horse House of Jacksonville is A Licensed Nonprofit Child Welfare Agency";"Private Adoptions; Positive Parenting Classes; Visitation Services; Parenting Through Divorce; Counseling; Entended Family Services; Mental Health Reference";
;"Illini Christian Ministries, Inc.";"Licensed";"411 E. Park St., Suite 106";"Champaign";"IL";61820;(217) 355-4446;;;;"010274";"admin@icmfamily.org";"http://www.icmfamily.org/";"We believe that adoption is a beautiful covenant, dating all the way back to the time of Moses. Adoption is a blessing, not only to the orphans, but also to the adoptive family. It is the goal of Illini Christian Ministries to assist adoptive families as they navigate the journey of adoption. We have many services and resources available to adoptive families. ICM provides home study services for Christian couples and individuals who wish to adopt domestically or internationally. ICM provides placement services for families seeking a domestic adoption. ICM works cooperatively with placement agencies to better serve adoptive families. ICM provides services to pregnant women in the state of Illinois who are seeking to make an adoption plan for their child. Illini Christian Ministries provides adoption services regardless of race, age, gender, national origin, ancestry, or handicap. In maintaining efficiency of adoption services, the agencies ensures that prospective adoptive parents meet the guidelines and eligibility requirements set forth by Illini Christian Ministries, the state and federal governments, and the foreign governments. These requirements are not upheld in an act of discrimination, but in compliance with set policies. Complaints of discrimination can be filed directly with Illini Christian Ministries, and also with the Illinois Department of Children and Family Services. ";"Domestic Adoption; Intercountry Adoption";"The Domestic Adoption Process: Identify your home study and placement agencies (if different agencies), and apply to both;  Complete the home study process; Complete your adoption profile to be shown to prospective birthparents; Submit your home study and family adoption profile to your placement agency, and wait for the news that a birthmother has chosen your family; Once your family has been chosen, and the baby has been born, the birthparents parental rights will be voluntarily terminated; Bring the child home from the hospital or soon after release from the hospital; Complete the post adoption requirements. The Intercountry Adoption Process: Determine the country from which you will be pursuing an adoption; Identify the placement agency you will use, and also the home study agency you will use, and apply to both; Complete the home study process; Receive approval to adopt from Illinois Department of Children and Family Services; Apply to Immigration Services for approval to adopt a child internationally; Complete your dossier; Once approval from Immigration Services is received, submit your dossier, and wait for the referral of your child; The number of trips you will take to the foreign country will depend on the requirements of the country from which you are adopting; Bring your child home!; Complete the post adoption requirements."
;"Webster-Cantrell Hall";"Licensed";"1942 E. Cantrell St.";"Decatur";"IL";62521;(217) 423-6961;"Martin Harris";;;"021746";"wch@webstercantrell.org";"http://www.webstercantrell.org/";"Webster-Cantrell Hall is a child welfare agency with 13 programs that provide services in residential settings in addition to community based programs.  Webster-Cantrell Hall was established in 1920 by committed groups in the community.  Today WCH strives to add and develop programs to meet changing community needs.  One thing that hasn’t changed over the years is the need to have the community help support the mission of helping children, youth and families in troubled circumstances.";"Adoption; Foster Care; Relative Foster Care; Foster Family After Care; Outpatient Counseling Services; Family First Initiative; WCH Staley Group Home; The Residential Center; Transparenting; Nurturing; The Teen Health Program; Webster Girls' Group Home";
;"ABC For Adoption";"Licensed";"175 Olde Half Day Rd., #100";"Lincolnshire";"IL";60069;(847) 821-2901;;;;;"abcadpt@sbcglobal.net";"http://www.abcforadoption.com/";"Our mission is to insure permanent homes with loving adoptive families for children placed in our care. The interests and welfare of the children placed in our care, regardless of the child’s race, economic status or special medical needs are first and foremost with ABC For Adoption.";"Adoption";"Adoptive couples when they make the decision to grow their family through adoption come to ABC to proceed with the licensing of their home. This is accomplished by a series of steps that are needed in order to insure that the home is a safe environment and that the couple is a suitable provider for a potential placement of a child. They need to be fingerprinted both through the State and the FBI. They need to have training, medical exams, provide verification of marriage, birth, education, financial stability, and of course need to have a trained social worker to in depth interviews of both the husband and wife to conduct a home study. When all is cleared and the determination is made that the couple are suitable candidates for adoption the home is licensed through the State. Adoptive couples licensed through ABCare carefully prepared and screened for the adoption process. Adoption is not an easy path for the adoptive couple. They are prepared for the rough spots and are encouraged to keep trying even when failure is encountered. They are instructed on how to best prepare the Life Book or photo album of their lives together, home, family, friends, and pet to attract the eye of a biological parent. They are encouraged to write a sincere and heartfelt letter of introduction along with the book so that they can be attractive to a potential birth mother. When selected adoptive couples are introduced to the biological parent(s) so that there is bonding and communication established between the two parties. This is a very important step in the adoption process as it is at that juncture that the final outcome of the adoption is usually determined. It is here that a comfort level is achieved, an understanding of how the child will be reared and what type of characters the adoptive couple portray. The biological parent sees that there will be stability, love and total devotion to the child by the adoptive couple. The adoptive couple makes promises of contact, pictures and updates on the child to the biological parents that are expected to be upheld. Open adoption is an option if that is desired by both parties. Some biological mothers for reasons that they alone know do not wish to have interaction for both parties, however we honor the wishes of the biological parent. The adoptive couple sends letters and pictures to the agency and these are kept in the file of the birthmother in case she wishes to have them in the future."
;"Catholic Charities of Rockford";"Licensed";"314 Lake Street, Suite 1-A";"Aurora";"IL";60506;(815) 544-5434;"Kate Deckard";;;"003972";"kdeckard@rockforddiocese.org";"http://catholiccharities.rockforddiocese.org/";"Catholic Charities is a multi-service, licensed child welfare agency. We are sponsored by the Catholic Church and are committed to basic human values. Besides our services to expectant parents and adoptive families, Catholic Charities provides, Marriage and Family Counseling, Natural Family Planning, Refugee Resettlement, Bilingual Outreach Program, Ombudsman Program and Rural Life Program in the 11 counties of Northern Illinois. Our offices offer services without discrimination based on race, creed or national origin. Our Agency has been providing adoptive services for over 70 years. In that time adoption services have greatly changed. We provide counseling for the expectant parent. We feel deeply for birthparents and their families experiencing an unplanned pregnancy and want to help them make the best decision for themselves and the child. We provide an adoption service for those expectant parents interested in this option.  ";"Healthy Infant Adoption; International Adoptions; Private Adoption; Interstate Adoption";
;"Easter Seals Joliet Region, Inc.";"Licensed";"212 Barney Drive";"Joliet";"IL";60435;(815) 741-5531;;;;"006383";;"http://www.easterseals.com/joliet/";"Easter Seals specialized foster care program focuses on children with disabilities and teenagers. We also have traditional children (children without disabilities) withinour foster care program. Easter Seals offers a full range of services and referrals to fit each child's individual needs. We offer support for the foster parents at Easter Seals through group meetings, home visits by the staff and family training. These trainings include child infant CPR, medication storage, dispensing and documentation, developmental disabilities, seizure disorders and other medical conditions behavior management, educational surrogate parenting and much more. Foster parents have access to help 24 hours a day.";"Adoptions; Foster Home Licensure; Children's Placements; Case Management; Social Work Services; Foster Home Training; Respite Care; Family Support";
;"Evangelical Child & Family Agency";"Licensed";"1530 N. Main Street";"Wheaton";"IL";60187;(630) 653-6400;;;;"006726";"mail@evancfa.org";"http://www.evancfa.org/";"ECFA is an evangelical Christian social services agency. We provide many services, including adoption, pregnancy counseling and care, family and individual counseling, and child welfare services, which include intact family services and Safe Families for Children. Our highly trained staff is supported by numerous volunteers who contribute many hours to make our success possible. ECFA is licensed by the Illinois Department of Children and Family Services (#006726-12) and accredited by the Council on Accreditation of Services for Families and Children, Inc. ECFA received a rating of 99.5 % in favorably complying with 415 applicable standards on our last re-accreditation. ECFA is a member of the Evangelical Council for Financial Accountability. ";"Adoption; Pregnancy Counseling and Care; Family and Individual Counseling; Intact Family Services; Safe Families For Children";
