"id";"name";"status";"address";"city";"state";"zip";"phone";"contact";"district_office";"do_phone";"license_no";"Email Address";"Website";"Details";"Services";"Adoption Process"
;"Options for Families and Youth";"Licensed";"5131 W. 140th St.";"Brook Park";"OH";44212;(216) 267-7070;"Michael D. Rush";;;;"mrush@ofycares.org";"http://www.ofycares.org/";"Options for Families and Youth (OFY) is a private, non-profit, 501(C)(3), social service agency licensed by the Ohio Department of Job and Family Services since 1989. OFY initially began as a provider of specialized and emergency foster care services for the Cuyahoga County Department of Children and Family Services (CCDCFS) in 1990. Since that time OFY has served the needs of this population of children/adolescents who have been neglected; physically, sexually and emotionally abused; and deemed dependent by the Juvenile Court system. OFY has addressed the needs of over 3,000 children and adolescents who needed a temporary place to call home while attempts were made to reunify them with their biological families. Today OFY continues to provide specialized and emergency foster care services to between 50-60 children and adolescents in 50-60 licensed foster homes all located in Cuyahoga County. In 1997, OFY began to provide adoption services to foster parents for the Cuyahoga County system and for our own foster parents whose foster children became eligible for adoption. Over the years, we have finalized the adoptions of over 300 children with special needs. We have continued this to the present day through our contract with Cuyahoga County. In addition, OFY has completed home studies and post-placement reports for private domestic and international adoptions. We recently became a Private Child Placing Agency that offers Domestic Infant Adoption services to birthparents and prospective adoptive families.  OFY also received Hague Accreditation from the Council on Accreditation (COA) in November 2013 and is a provider of International Adoption Services. From 1995 until June of 2013, OFY provided service coordination and home visitation in Cuyahoga County through contracts with Invest In Children and Help Me Grow. OFY has been an industry leader in the area of early intervention services in Cuyahoga County serving over 17,000 children since our initial contracts. We continue to have a great reputation of offering parent education, child assessment, support and linkages to community services to needy children and their families in Cuyahoga County. OFY has a Behavioral Health Services unit that has been growing steadily since 2007 when we first received our national accreditation from the Commission on Accreditation of Rehabilitation Facilities (CARF). Our clinical team now consists of a licensed psychologist and five licensed therapists that exclusively serve the Medicaid population of Cuyahoga County. While OFY is not as large as some organizations or hasn’t been around as long as others, our commitment to offering quality services to the children and families of Cuyahoga County is as strong as ever. ";"Ohio & US Adoption; International Adoption; Birth Parent Support & Resources; Counseling & Therapy Services; Kids in Nature; Foster Care";
;"Pathway Caring for Children - Adoption Services";"Licensed";"4895 Dressler Rd NW, Suite A";"Canton";"OH";44718;(330) 493-0083;;;;;;"http://www.pathwaycfc.org/";"Every child deserves a permanent, loving home. Pathway connects prospective adoptive parents with children in need. Pathway Adoption Services include work toward finding and securing a family for children who are in need of a permanent home.  Families interested in adoption can work with Pathway to find a special needs child to join their family through foster to adopt and waiting family options. Our adoption department works with the prospective adoptive family by preparing them emotionally for this lifelong process and completing the court paperwork for finalization through home visits and special training for the parents. Pathway takes referrals from the court for step-parent adoptions, as well.";"Foster to Adopt Program; Stepparent Adoption Program";
;"Private Adoption Services, Inc.";"Licensed";"3411 Michigan Ave.";"Cincinnati";"OH";45208;(513) 871-5777;;;;;"adopt@fuse.net";"http://www.privateadoptionservice.com/";"Our adoption agency is the first of its kind to enhance the private adoption process. At Private Adoption Services, Inc., we work with both the birth parents and the adoptive parents to design a unique adoption experience tailor-made to their expectations. We provide a warm, understanding environment with both the support and counseling of an agency as well as the freedom and control of a private adoption. Located in Cincinnati, Ohio, our services extend to birthmothers from Ohio, Kentucky and Indiana. However, many newborns placed through our agency have found homes with couples located across the country.";"In-State Newborn Adoption Program; Out-of-State Adoption Program; Birthmother Services ";"In-State Newborn Adoption Process: 1. Completion of the Prospective Adoptive Parents Data Form as well as our Prospective Adoptive Parents Consult Form. 2. In-person or telephone consultation with Carolyn to discuss your expectations of adoption and any concerns you may have about the process. 3. An approved Ohio homestudy. The average timeframe for completion of a homestudy is 6-8 weeks, though one may be expedited and completed in 4 weeks. An Ohio Homestudy requires the following supplemental documents: Medical and financial statements for each person in the home; At least three reference letters 4. An FBI and BCI (state) background check for all adults in the home. It’s a quick and easy process; they take your fingerprints electronically and the results arrive relatively quickly. Have the results sent to Private Adoption Services, 3411 Michigan Avenue, Cincinnati, OH 45208. 5. After we’ve received your approved homestudy and the required supporting documents, we will ask you to put together a profile/letter to birthmothers complete with pictures, anecdotes, and other information you care to share; Out-of-State Adoption Process: 1. Completion of the Prospective Adoptive Parents Data Form as well as the Prospective Adoptive Parents Consult Form. 2. In-person or telephone consultation with Carolyn to discuss your expectations of adoption and any concerns you may have about the process. 3. Medical and financial statements for each person in the home. In the event that your home state does not require medical or financial statements, we include those statements in your information packet. Please complete them and return them with your completed homestudy. 4. At least three reference letters. If your home state already requires personal references, we do not require any more than three and will happily accept the letters submitted for your homestudy. 5. A letter from the agency that conducted your homestudy that assures us that said agency will be providing post-placement visits and submitting the reports to us on a monthly basis. 6. An approved homestudy completed in your own state. The average timeframe for completion of a homestudy is 6 weeks, though your state may require more or less time.  7. An FBI and BCI (state) background check for all adults in the home. It’s a quick and easy process; they take your fingerprints electronically and the results arrive relatively quickly. Check online for a qualifying facility near you. Have the results sent to Private Adoption Services, 3411 Michigan Avenue, Cincinnati, OH 45208. 8. After we’ve received your approved homestudy and the required supporting documents, we will ask you to put together a profile/letter to birthmothers complete with pictures, anecdotes, and other information you would like to share."
;"UMCH Family Services - Adoption Services ";"Licensed";"6402 East Main Street, Suite 103";"Reynoldsburg";"OH";43068;(614) 559-2800;;;;;"AdoptionInfo@UMCHOhio.org";"http://www.umchohio.org/";"For a century, we have been helping to create forever families through adoption. In fact, many children were adopted from what used to be referred to as the Children's Home in our earlier years. In the past few years, we've received so much interest in and around adoption, which prompted us to create an Adoption Program with a dedicated Adoption Program Manager to handle all inquiries and to guide our clients through the adoption process. UMCH is the only agency in Central Ohio to offer the complete continuum of adoption care, from pre adoption through the adoption process and even including post adoption services. UMCH Family Services Adoption Program offers both “foster to adopt” and “Adoption only” programs. If you feel that you are able to provide a stable home with one or two parents, and are willing to accept a child in need of a permanent family, we would love to meet you. We welcome and work with people from all walks of life and ethnicities.";"Support; Training; Home Assessments; Search; Supervision; Court Reporting; Inter-State Compact; Case Management; Counseling; Respite Family Bridges; Post Adoption Services";
;"Spirit of Faith Adoptions - Toledo Regional Office";;"3315 Centennial Rd., A-1";"Sylvania";"OH";43560;(419) 843-5355;"Phillip Wurster";;;;"phillipw@spiritoffaithadoptions.org";"http://www.spiritoffaithadoptions.org/";"Spirit of Faith Adoptions is a Christian Adoption Agency based out of Toledo and Cleveland Ohio. Spirit of Faith exists to provide hope. We provide options for women facing an unexpected pregnancy, and guidance to couples who are interested in adoption.";"Adoption";
;"Spirit of Faith Adoptions - Cleveland Regional Office";;"24629 Detroit Rd.";"Westlake";"OH";44145;(440) 499-4606;"Phillip Wurster";;;;"phillipw@spiritoffaithadoptions.org";"http://www.spiritoffaithadoptions.org/";"Spirit of Faith Adoptions is a Christian Adoption Agency based out of Toledo and Cleveland Ohio. Spirit of Faith exists to provide hope. We provide options for women facing an unexpected pregnancy, and guidance to couples who are interested in adoption.";"Adoption";
;"Adoption Professionals LLC";;"2758 Erie Ave";"Cincinnati";"OH";45208;(513) 321-2229;"Sheryl Linne";;;;;"http://www.adoptionprofessionals.net/";"Our agency was founded in 2004 by Sheryl Linne, an attorney and adoptive mother. In 2006, our agency won the Angel in Adoption Award in national recognition for the agency's  work with birth parents. We invite you to connect with the birth mothers and adoptive parents who serve as mentors for our agency. They can best tell the story of our strong commitment to changing the face of adoption in our community.  If you are pregnant and thinking about adoption, please consider the many support services offered by our agency. Our Goal: To educate our community to respect and admire YOU - the courageous pregnant women who choose adoption for your precious babies. Our Work: To provide you, a pregnant woman or pregnant teen, with pregnancy counseling and financial assistance as needed so that YOU can make the best decision for yourself and your baby. We Also: Facilitate the open adoption or closed adoption plan YOU have made with the adoptive parents YOU have chosen.";"Adoption Services";
;"Loving Choice Adoption and Parenting Services - Canton";"Licensed";"625 Cleveland Ave. NW";"Canton";"OH";44702;(330) 994-1451;;;;;"lovingchoice@csstark.org";"http://www.lovingchoice.org/";"Loving Choice Adoption and Parenting Services is a program of Community Services of Stark County, Inc. Since 1919, our agency has been finding permanent homes and families for children in need of them. We were founded by a group of individuals who responded to the needs of children who had lost their parents to the flu epidemic or World War I. Services are provided to all members of the adoption triad: the Birth Parents, the Adoptive Parents, and the Child, in order to strengthen the family life of each. Loving Choice Adoption and Parenting Services places infants for adoption in approved adoptive homes. The birth parent(s) voluntarily choose to place their child for adoption and agree to an open, semi-open, or confidential relationship with the adoptive family. Loving Choice is licensed to perform home studies and post-placement services for prospective adoptive families. In addition, we work with international agencies by providing family assessments/home studies, adoption preparation, information, and post-placement supervision. Community Services is a “Cooperating Agency” of Holt International in Eugene, Oregon. Children from China, the Philippines, Vietnam, Thailand, India, Liberia, and other countries have been placed with our adoptive families. All birth parents or expectant parents who reside or work in the counties of Stark, Summit, Portage, Mahoning, Columbiana, Carroll, Tuscarawas, Holmes, Wayne, Medina, and other area counties are eligible for counseling and adoption services. Adopting couples and individuals may reside in these and other counties. Our program is licensed by the Ohio Department of Job and Family Services to accept temporary, permanent, or legal custody of children and to place children for foster care or adoption. We are accredited by the Council on Accreditation.";"Adoption Services";
;"Loving Choice Adoption and Parenting Services - Alliance";"Licensed";"1207 West State St., Suite M";"Alliance";"OH";44601;(330) 821-8407;;;;;"lovingchoice@csstark.org";"http://www.lovingchoice.org/";"Loving Choice Adoption and Parenting Services is a program of Community Services of Stark County, Inc. Since 1919, our agency has been finding permanent homes and families for children in need of them. We were founded by a group of individuals who responded to the needs of children who had lost their parents to the flu epidemic or World War I. Services are provided to all members of the adoption triad: the Birth Parents, the Adoptive Parents, and the Child, in order to strengthen the family life of each. Loving Choice Adoption and Parenting Services places infants for adoption in approved adoptive homes. The birth parent(s) voluntarily choose to place their child for adoption and agree to an open, semi-open, or confidential relationship with the adoptive family. Loving Choice is licensed to perform home studies and post-placement services for prospective adoptive families. In addition, we work with international agencies by providing family assessments/home studies, adoption preparation, information, and post-placement supervision. Community Services is a “Cooperating Agency” of Holt International in Eugene, Oregon. Children from China, the Philippines, Vietnam, Thailand, India, Liberia, and other countries have been placed with our adoptive families. All birth parents or expectant parents who reside or work in the counties of Stark, Summit, Portage, Mahoning, Columbiana, Carroll, Tuscarawas, Holmes, Wayne, Medina, and other area counties are eligible for counseling and adoption services. Adopting couples and individuals may reside in these and other counties. Our program is licensed by the Ohio Department of Job and Family Services to accept temporary, permanent, or legal custody of children and to place children for foster care or adoption. We are accredited by the Council on Accreditation.";"Adoption Services";
;"Loving Choice Adoption and Parenting Services - Massillon";"Licensed";"412 Lincoln Way East";"Massillon";"OH";44646;(330) 833-8516;;;;;"lovingchoice@csstark.org";"http://www.lovingchoice.org/";"Loving Choice Adoption and Parenting Services is a program of Community Services of Stark County, Inc. Since 1919, our agency has been finding permanent homes and families for children in need of them. We were founded by a group of individuals who responded to the needs of children who had lost their parents to the flu epidemic or World War I. Services are provided to all members of the adoption triad: the Birth Parents, the Adoptive Parents, and the Child, in order to strengthen the family life of each. Loving Choice Adoption and Parenting Services places infants for adoption in approved adoptive homes. The birth parent(s) voluntarily choose to place their child for adoption and agree to an open, semi-open, or confidential relationship with the adoptive family. Loving Choice is licensed to perform home studies and post-placement services for prospective adoptive families. In addition, we work with international agencies by providing family assessments/home studies, adoption preparation, information, and post-placement supervision. Community Services is a “Cooperating Agency” of Holt International in Eugene, Oregon. Children from China, the Philippines, Vietnam, Thailand, India, Liberia, and other countries have been placed with our adoptive families. All birth parents or expectant parents who reside or work in the counties of Stark, Summit, Portage, Mahoning, Columbiana, Carroll, Tuscarawas, Holmes, Wayne, Medina, and other area counties are eligible for counseling and adoption services. Adopting couples and individuals may reside in these and other counties. Our program is licensed by the Ohio Department of Job and Family Services to accept temporary, permanent, or legal custody of children and to place children for foster care or adoption. We are accredited by the Council on Accreditation.";"Adoption Services";
;"Kids Count Too, Inc. - Main Office";"Licensed";"1616 E. Wooster St., Unit #3";"Bowling Green";"OH";43402;(419) 354-5437;"Jamie Parrish";;;;"JParrish@KidsCountToo.com";"http://www.kidscounttoo.com/";"At Kids Count Too, Inc., we are a private, non-profit foster care and adoption agency that is licensed by the state of Ohio. Established in 2002, we provide traditional and treatment foster care services as well as adoption services to the Northwest and South Central Ohio regions. Our staff are highly dedicated professionals who take pride in the services that we provide to both adoptive and foster parents as well as to the children in our care. At Kids Count Too, we are dedicated to working closely with our adoptive and foster parents as a team to provide the very best care for the children.";"Foster Care and Adoption";
;"Kids Count Too, Inc. - Columbus Branch";"Licensed";"1900 Polaris Pkwy, Suite 450";"Columbus";"OH";43420;(614) 944-5770;"Jamie Parrish";;;;"JParrish@KidsCountToo.com";"http://www.kidscounttoo.com/";"At Kids Count Too, Inc., we are a private, non-profit foster care and adoption agency that is licensed by the state of Ohio. Established in 2002, we provide traditional and treatment foster care services as well as adoption services to the Northwest and South Central Ohio regions. Our staff are highly dedicated professionals who take pride in the services that we provide to both adoptive and foster parents as well as to the children in our care. At Kids Count Too, we are dedicated to working closely with our adoptive and foster parents as a team to provide the very best care for the children.";"Foster Care and Adoption";
;"America World Adoption Association";"Licensed";"P.O. Box 225";"Pataskala";"OH";43062;(800) 429-3369;"Myndee Miller";;;;"ohio@awaa.org; myndee.miller@awaa.org";"http://www.awaa.org/";"AWAA-OH is licensed and Hague/COA accredited in the state of Ohio to provide home study services for adoption. Although our primary role is to provide home study services for families adopting through America World, we are also able to prepare home study and post adoption reports for families using other placement agencies and who meet America World's agency requirements. Our office is located in Pataskala, but we are able to provide services for families living throughout the state.";"Home Study; Post Adoption";
;"Trumbull County Children Services - Adoption";;"2282 Reeves Road NE";"Warren";"OH";44483;(330) 372-2010;;;;;;"http://trumbullcsb.org/";"We are your family, your friends and your neighbors. We are the agency required by state law to investigate reports of child abuse and neglect in Trumbull County. We provide strength-based, solution-focused services, which strengthen and maintain family life. Adoption: We provide birth parent counseling, recruitment, placement services and adoption services by assessor-trained social workers.";"Birth Parent Counseling; Recruitment; Placement Services; Adoption Services";
;"Focus on Youth, Inc.";;"8904 Brookside Ave.";"West Chester";"OH";45069;(513) 644-1030;;;;;;"http://www.focusonyouth.com/";"Focus on Youth, Inc., founded and incorporated on February 5, 1992, is a non-profit, faith based foster care and adoption agency.  We are located in southwest Ohio and serve neighboring counties by licensing quality foster homes. ";"Recruitment and licensing quality foster homes, both traditional and treatment foster care; Matching skilled families to youth for placement  according the special needs of the youth; Provision of mental health therapy for youth and families; Professional training and development programs for foster parents, adoptive parents, and licensed social workers";
;"Allen County Children Services - Adoption";;"123 W. Spring St.";"Lima";"OH";45801;(419) 227-8590;;;;;;"http://www.allencsb.com/";"When children are unable to be safely reunited with their families and are placed in the permanent custody of the agency by Juvenile Court, they become available for adoption. Many of these children are older, have siblings, or special needs. The Special Services Unit recruits adoptive parents from diverse backgrounds and income levels who are committed to giving children a permanent family. After the Special Services Staff prepares families for the adoption experience, they work to locate and match them with children who need a permanent home. Adoptive parents may qualify for financial assistance to help them support their adoptive children. All the children available for adoption are currently in some form of foster care setting. This means the parental rights of the child's parents have been terminated, making the child legally free for adoption. Foster parenting may, under some special circumstances, be an avenue to adoption. Foster parenting can sometimes make it possible for a child to enter your home sooner than if you wait until a particular child becomes available for adoption. In fact, adoptions by former foster parents make up a large percentage of our adoptions.";"Adoption";"A social worker will be assigned to work with you during the adoption process. The social worker will meet individually or with a group of other prospective adoptive parents to talk with you about adoption and provide information covering such things as child discipline, guidance, etc. Time will be spent talking about you and your family, and you will also have an opportunity to talk about the type of child you think would best fit into your family. While being prepared for adoption, you will be involved in a home study process. After the home study is complete, you and the worker will be ready to determine which child would best fit your family. After the adoption committee meets and recommends you for the child, pre-placement visits will begin. When the planned visits are completed and both you and the child are ready to proceed, arrangements are made for the actual move of the child into your home. Generally the adoption can be finalized about six months to one year after a child is placed with you. The Social Worker will be talking with you and visiting regularly during this period. Then you will go to court, where a judge will declare the child to be a permanent member of your family."
;"Little Bit of Heaven Adoption - Columbus";"Licensed";"2804 Fareham Ct.";"Columbus";"OH";43232;(740) 250-3625;;;;;"admin@littlebitofheavenadoptionreferral.com";"http://www.littlebitofheavenadoptionreferral.com/";"We are a Licensed Ohio Non Custodial Agency. We can provide Home Studies to Ohio Families and Post Placement Services. LBOH can also help if you are considering Adoption in finding you an Attorney or Adoption Agency that can help us assist you in placing your child for adoption. We work with Families all over the USA as well as other Adoption professionals in our Referral Program.";"Home Studies; Post Placement Services; Referrals";
;"Little Bit of Heaven Adoption - Portsmouth";"Licensed";"143 Edendale Rd.";"Portsmouth";"OH";45662;(740) 250-3625;;;;;"admin@littlebitofheavenadoptionreferral.com";"http://www.littlebitofheavenadoptionreferral.com/";"We are a Licensed Ohio Non Custodial Agency. We can provide Home Studies to Ohio Families and Post Placement Services. LBOH can also help if you are considering Adoption in finding you an Attorney or Adoption Agency that can help us assist you in placing your child for adoption. We work with Families all over the USA as well as other Adoption professionals in our Referral Program.";"Home Studies; Post Placement Services; Referrals";
;"Wood County Job and Family Services - Adoption";;"1928 E. Gypsy Lane Road";"Bowling Green";"OH";43402;(419) 354-9669;;;;;;"http://www.woodcountyjfs.com/";"Adoptive parents provide a ""forever family"" for children in the agency's permanent custody. Just like foster parents, adoptive parents need to work hard to incorporate the child into their family so that they may be successful not only in the placement, but in life. Once the child's adoption is finalized, the adoptive parents take on full responsibility for that child's health, education, and overall well being. To become an adoptive parents you must meet certain requirements and also be willing to participate in a very thorough and in-depth home study process. The requirements include such things as being at least 18 years old, having an income that is sufficient to support your household, and being free from any condition that could negatively affect the care of a child in the agency's permanent custody. Some of the activities that must be completed during the home study process are as follows: home visits by an adoption assessor; interviews with all household members; fire and safety inspections; fingerprinting/criminal record checks; medical examinations; reference checks. Furthermore, all adoptive homes must attend a 36 hour pre-service training prior to approval by the agency. Once all activities are completed successfully, the agency will approve your home study. Unlike foster parents, adoptive parents are not licensed by the state. After approval, the adoptive parent’s home study can be considered for the placement of children in any agency's permanent custody. Updates of the home study must occur at least once every two years. Other services that may be available to adoptive parents include the following: adoption assistance/subsidies, pre-finalization services, post finalization services, medical card and case management. It is important to note that eligibility for some of the financial programs must be determined (on either the child and/or the family) and therefore, may not be available for every adoptive family.";"Home Study; Adoption Assistance/Subsidies; Pre-Finalization Services; Post Finalization Services; Medical Card; Case Management ";
;"Licking County Job and Family Services - Adoption";;"74 South 2nd Street";"Newark";"OH";43055;(740) 670-8918;;;;;"LickingCountyAdoption@jfs.ohio.gov";"http://www.lickingcountyjfs.com/";"Licking County Job and Family Services believes that all children have an absolute right to a safe, permanent, stable home. We work with families to prevent children from being removed from their  home. Foster, kinship, and adoptive families are needed when children are not able to remain in their parent’s home. Many times, children live in foster or kinship homes for a short time while social workers work with their family to address areas of concern. Other times, adoptive families are needed to provide children with permanent homes.  In Ohio, public and private agencies have thousands of children waiting for adoption. The children range in age from toddlers to teenagers. Many of the children waiting for adoption fall into one or more of the following “special needs” groups: older, members of a racial minority, sibling groups who want to be adopted together; have emotional, medical, or developmental problems; or a medical or family history which puts the at risk for problems following the adoption.";"Adoption";
;"Adams County Children Services";;"300 North Wilson Drive";"West Union";"OH";45693;(937) 544-2511;"Dawn Grooms";;;;"Dawn.Grooms@jfs.ohio.gov";"http://adamscountychildren.org/";"Adams County Children Services is a public children services agency based out of Wilson Children's Home, in West Union, Ohio. Adams County Children Services is the agency responsible, by law, for helping children who are at risk of being abused, neglected or dependent. Whenever possible, our goal is to keep the children in their homes. However, when necessary, the children may need to be placed in an alternative setting until they can be reunified safely with their family. ";"Foster Care; Adoption";"Foster/Adoptive Process: The Homestudy Process - After an inquiry is made and an application is submitted to our office, a Homestudy Assessor will be assigned to help guide you through the process. The homestudy is an exploration of the applicant’s history, characteristics and strengths that will lead to successful foster/adoptive placement. In addition, many documents must be completed and available for review by your assessor. These documents include but are not limited to: Physical exams and Medical statements, Financial statements, Verification of marital status, Verification of employment, Criminal background checks, Safety audit of the home. The homestudy process can take up to six months to complete, however, many families complete the process more quickly. Prospective foster/ adoptive parents must complete 36 hours of ""Pre-Service"" training in order to complete the requirements to become a licensed foster parent/approved adoptive parent. This training is designed to enhance your understanding of foster/adoptive parenting issues and to increase knowledge about the needs of children whose lives have been impacted by abuse and neglect. The upcoming class schedules are located under the ""Foster/ adoption Training"" tab. Foster/ adoptive parents must also become certified in Adult/ Child/Infant CPR & First Aid within the first two years of certification; however, we welcome anyone who is already certified in these areas with proof of certification. Matching Children and Families - Adams County Children Services will evaluate the characteristics of children you are approved for in your homestudy when considering placement matches for your family. The length of time it takes to be matched with a child largely depends on the characteristics of children that you are willing/ able to parent. A family who demonstrates the ability to parent a child with many needs may not wait long for a child to be placed with them. When a child has been identified for your family, you will be contacted and available information will be shared with you regarding the child. The placement coordinator will give you time to consider the information and will assist you in making your decision about placement. Once a family agrees to a placement, pre-placement visits (if possible) are arranged to assist an easier transition into the home. Foster Care Placement - Foster parents are considered part of a professional team, along with the staff of Adams County children Services. Our goal is to work together for the benefit of the children we serve. Children are removed from their homes when they are abused, neglected or dependent and their parents are unable to care for them safely. If a relative is not available or identified, children are placed on a temporary basis with foster families in the least restrictive placement possible; preferably in their own community. A family's ability to provide stability, nurturance and love that children need is paramount for successful foster parenting. You must also be able to prepare your family for the grief and loss that may come along with children leaving your home when they reunify with their birth family. Foster parents are asked, when safe and appropriate, to work with biological families and assist with reunification. When reunification is not possible or in the best interest of the children, the agency secures an adoptive home and oftentimes the foster family becomes the adoptive family. Once a child is placed with your family, the child's caseworker will make at least monthly visits to your home. The caseworker also assists in coordinating services such as counseling, physical/speech/occupational therapy, etc. In addition, respite care is available and the Foster/Adoption Specialist can help arrange this support if needed. Adoptive Placement - Prior to a child being placed with an approved adoptive family, detailed information about the child's background will be supplied in writing. Such background information will include all known non-identifying information regarding the child's:  Birth parents and other relatives; Medical, emotional, and psychological history; Past and current known developmental issues; School history, if applicable; Placement history. The Foster/Adoption Specialist will allow you time to consider the information and will assist you in making your decision about placement. Pre-placement visits (if possible) are arranged to assist an easier transition into the home. Post-adoption services are also available. At the time of an adoptive placement, these services will be discussed in detail with you."
;"Adoption Network Cleveland";;"4614 Prospect Avenue, Suite 550";"Cleveland";"OH";44103;(216) 325-1000;;;;;"info@adoptionnetwork.org";"http://www.adoptionnetwork.org/";"At Adoption Network Cleveland, we support anyone touched by adoption - adoptees, birthparents, adoptive parents, foster youth and alumni, foster parents and professionals. We believe that adoption is a lifelong journey, and we are here to support you every step of the way before, during and after adoption. Since 1988, we have offered a broad array of programs and services designed to meet your needs.   ";"Search and Reunion; Adoptive and Foster Parenting Services; Mentoring; Resources for Youth; Support; Education; Public Policy/Advocacy; Consulting";
;"Ashtabula County Children Services - Foster/Adoption";;"3914 C Court";"Ashtabula";"OH";44004;(440) 998-1811;;;;;;"http://help-a-child.com/";"We are always searching for individuals who believe they can make a difference in the life of a child, either as  foster or adoptive parent. Adoption is a life-long commitment to a child by legally becoming their parent. The agency must first be granted permanent custody of the child by Juvenile Court. This occurs once it is determined by the court that reunification efforts have failed and that it would not be in the best interest of the child to be reunited with their biological parents. An adoptive family may be a relative, a foster parent, or another family who is approved and licensed to adopt";"Foster Care and Adoption";
;"Athens County Childrens Services - Foster Parenting & Adoption";;"18 Stonybrook Dr.";"Athens";"OH";45701;(740) 592-3061;;;;;;"http://www.athenschildrenservices.com/";"A child comes to the attention of our agency by referrals from many sources. Every effort is made to work with the family to keep the child at home. However in some cases, the child must be separated from his or her family until the family can stabilize. Foster care provides children with a temporary home until the child can be safely reunited with his or her family. When a court decides children cannot safely return home, an adoptive home offers them a permanent, stable, loving family. When children are placed in foster care or adoption, care givers are responsible for meeting the children's basic needs. Foster placements and most adoptive placements are eligible for financial support from the agency to assure the needs of these children are met. Foster homes are temporary places to stay, while adoptive homes are forever. However, both must be loving and safe environments where children can learn to give and receive love, and develop to their full potential. Many foster children and adopted children have grown to be successful citizens, parents, employees and community leaders. They have reached success because their foster and adoptive parents believed in their potential and did not give up, even when things got tough. We need parents who have faith in themselves and in children, who believe they can make a difference in a child's life, who are willing to take a chance and who are willing to learn. Parenting is a tough job. It can take a while to see the rewards, but there is nothing more satisfying than seeing those rewards. There is no other endeavor with such long lasting effects.";"Foster Care and Adoption";
;"Butler County Children Services - Foster Care and Adoption";;"300 North Fair Avenue";"Hamilton";"OH";45011;(513) 887-4055;;;;;;"http://www.butlercountychildrenservices.org/";"Adoption is the process by which adults become legal parents of a child not born to them. Adoptive parents become legally responsible for all their adoptive child’s basic needs. You must be at least 18 years of age and able to provide a nurturing, stable and permanent home for a child.  Adoptive parents come from all walks of life - they can be married or single; homeowners or renters; with or without biological children and can work outside the home. At any given time, Butler County Children Services has up to 80 children waiting for an adoptive home.  The children available for adoption through children services have been abused or neglected or at risk of abuse or neglect.  Most of these children are over the age of ten, part of a sibling group and have some form of emotional, behavioral or learning disability. ";"Foster Care and Adoption";
;"Champaign County Department of Job & Family Services - Adoption";;"1512 South US Highway 68, Suite N100";"Urbana";"OH";43078;(937) 484-1500;;;;;;"http://champaigndjfs.org/";"Champaign County Job & Family Services works to find loving families for children who need a safe, stable environment to grow up in. When children are removed from their family due to safety issues, the ultimate goal is always to bring the family back together by eliminating the dangers that caused them to be removed. If the concerns are not able to be corrected and the children returned, then the parents may have their parental rights terminated. When this occurs, the Champaign County Department of Job & Family Services is required to locate a permanent home for the children through adoption. The Champaign County Department of Job & Family Services is committed to working with Champaign County families who wish to adopt special needs children in the permanent custody of public children service agencies.";"Adoption";
;"Clark County Family and Children Services - Foster Care & Adoption";;"1345 Lagonda Avenue";"Springfield";"OH";45503;(937) 327-1700;;;;;;"http://www.clarkdjfs.org/";"Family and Children Services is looking for special families to open their hearts and homes to provide temporary and permanent care. When children are removed from their homes as the result of child abuse, neglect or other unsafe conditions, Clark County Family and Children Services calls on foster and adoptive families to provide the children with loving homes where they can feel safe, welcome and part of a devoted family.";"Foster Care and Adoption";
;"Clinton County Children Services - Adoption";;"1025 S. South Street, Suite 300";"Wilmington";"OH";45177;(937) 382-5935;"Lisa Sweetman";;;;"childrenservices@cinci.rr.com";"http://co.clinton.oh.us/";"Clinton County Children Services offers placement services to find secure, loving, permanent homes for children whose family relationships have been terminated. There is a shortage of parents for older children, teens and children with special needs.";"Adoption";"Step 1 - Make an Inquiry. Step 2 - Attend the Required Pre-Service Training. Step 3 - Complete an Application. Step 4 - Have a Home Study Completed. Step 5 - Identify and Select a Child for Placement. Step 6 - Pre-Placement of a Child in the Home. Step 7 - Post-Placement of a Child in the Home."
;"Columbiana County Department of Job and Family Services - Adoption";;"7989 Dickey Drive, Suite 2";"Lisbon";"OH";44432;(330) 424-1471;;;;;"Columbiana_Jfs@jfs.ohio.gov";"http://www.columbianacountyjfs.org/";"A child becomes available for adoption through the Columbiana County Department of Job and Family Services, through an order of Permanent Custody granted by Columbiana County Juvenile Court.  Once the child is in the permanent custody of Columbiana County Department of Job and Family Services, they are legally free to be adopted. A family is the most important thing a child can have.  Every child has a right to a permanent family. A family to love, care for and keep the child safe.  Currently in Columbiana County there are children who need adoptive families. These children are older and sometimes part of a sibling group. They are all in need of a forever family. Currently, Columbiana County Children Services is working with Wendy’s Wonderful Kids recruiting for families that are able to open their homes and hearts to one of our children.";"Adoption";
;"Coshocton County Job and Family Services - Adoption";;"725 Pine Street";"Coshocton";"OH";43812;(740) 622-1020;;;;;;"http://www.coshoctonjfs.org/";"Every child deserves a permanent family - a family where they can be loved, cared for and kept safe. In Ohio, adoption services are provided by public children services agencies, private child placing agencies and private noncustodial agencies, all of which are supervised by the Ohio Department of Job and Family Services (ODJFS). The mission of ODJFS is to support local agencies in their efforts to decrease the number of children waiting for permanent homes, to prevent discrimination in the placement of children, to identify and recruit permanent families who can meet each child’s needs, and to provide support to families to ensure the stability and well-being of the children in their care. ";"Adoption";
