"id";"name";"status";"address";"city";"state";"zip";"phone";"contact";"district_office";"do_phone";"license_no";"Email Address";"Website";"Details";"Services";"Adoption Process"
;"Holston United Methodist Home for Children, Inc. - Greeneville";"Licensed";"404 Holston Drive";"Greeneville";"TN";37743;(423) 638-4171;;;;;"fsc-greeneville@holstonhome.org";"http://www.holstonhome.org/";"Since 1895, Holston Home has played an important role in helping children find forever families and helping families grow through our adoption services. We provide services to families who are looking to add to their families in a variety of ways. We assist families throughout East Tennessee with foster care/adoption, domestic adoption and international adoption. Our adoption specialists will be glad to help your family explore the different paths and help you find the best one for your situation. All of Holston Home’s adoption programs are accredited by the Council on Accreditation and our international programs are Hague Accredited. Our goal as an adoption provider is to match the child or children with the family that will best meet their needs.";"Adoption Services";
;"Holston United Methodist Home for Children, Inc. - Chattanooga";"Licensed";"6314 E. Brainerd Road";"Chattanooga";"TN";37421;(423) 855-4682;;;;;"steveduer@holstonhome.org";"http://www.holstonhome.org/";"Since 1895, Holston Home has played an important role in helping children find forever families and helping families grow through our adoption services. We provide services to families who are looking to add to their families in a variety of ways. We assist families throughout East Tennessee with foster care/adoption, domestic adoption and international adoption. Our adoption specialists will be glad to help your family explore the different paths and help you find the best one for your situation. All of Holston Home’s adoption programs are accredited by the Council on Accreditation and our international programs are Hague Accredited. Our goal as an adoption provider is to match the child or children with the family that will best meet their needs.";"Adoption Services";
;"Holston United Methodist Home for Children, Inc. - Knoxville";"Licensed";"900 East Hill Avenue, Suite 270";"Knoxville";"TN";37915;(865) 633-9844;;;;;"steveduer@holstonhome.org";"http://www.holstonhome.org/";"Since 1895, Holston Home has played an important role in helping children find forever families and helping families grow through our adoption services. We provide services to families who are looking to add to their families in a variety of ways. We assist families throughout East Tennessee with foster care/adoption, domestic adoption and international adoption. Our adoption specialists will be glad to help your family explore the different paths and help you find the best one for your situation. All of Holston Home’s adoption programs are accredited by the Council on Accreditation and our international programs are Hague Accredited. Our goal as an adoption provider is to match the child or children with the family that will best meet their needs.";"Adoption Services";
;"Holston United Methodist Home for Children, Inc. - Johnson City";"Licensed";"215 E. Springbrook Drive, Suite #1";"Johnson City";"TN";37602;(423) 952-2290;;;;;"steveduer@holstonhome.org";"http://www.holstonhome.org/";"Since 1895, Holston Home has played an important role in helping children find forever families and helping families grow through our adoption services. We provide services to families who are looking to add to their families in a variety of ways. We assist families throughout East Tennessee with foster care/adoption, domestic adoption and international adoption. Our adoption specialists will be glad to help your family explore the different paths and help you find the best one for your situation. All of Holston Home’s adoption programs are accredited by the Council on Accreditation and our international programs are Hague Accredited. Our goal as an adoption provider is to match the child or children with the family that will best meet their needs.";"Adoption Services";
;"Jewish Family Service of Nashville and Middle Tennessee, Inc. - Adoption Journeys";"Licensed";"801 Percy Warner Boulevard, Suite 103";"Nashville";"TN";37205;(615) 356-4234;;;;;"info@jfsnashville.org";"http://jfsnashville.org/";"Adoption Journeys, a licensed Tennessee adoption agency, is a program of Jewish Family Service of Nashville and Middle Tennessee, Inc. To adopt a child is to receive the most precious gift - life. It is an emotional time for the parents wishing to adopt, as well as for the birth parents. Adoption Journeys has been bringing children together with adoptive families for over 35 years. We offer services that help you fully understand the process and prepare you for this exciting and life-changing event. Aside from your choice to adopt, choosing Adoption Journeys is the smartest decision you will ever make. Our view of family is inclusive acknowledging today’s realities. Services are provided without regard to religious affiliation, race, disability, marital status, or sexual orientation.";"Services for Birthparents: • Provide education and confidential counseling • Offer referral services to other adoption agencies which provide placement services to birthparents; Services for Adoptive Parents: • Education and confidential counseling • Provide state required home studies and post placement services for domestic and international adoptions. We maintain relationships with agencies across the U.S. This service includes assisting with second parent adoptions. • Act as the liaison with your attorney. We work closely with your attorney to facilitate completion of all legal requirements • Provide assistance throughout the adoption process and the life cycle of the adoptive family";
;"Mercy Multiplied - Adoption Services";"Licensed";"15328 Old Hickory Boulevard";"Nashville";"TN";37222;(615) 831-6987;"Chelsea Rahbar";;;;"crahbar@mercymultiplied.com; info@mercymultiplied.com";"http://mercymultiplied.com/";"Mercy Multiplied is dedicated to helping each expectant mother reach the best decision for herself and her child. As an approved Tennessee Licensed Child-Placing Agency, we can facilitate adoptions for expectant mothers who are current Mercy residents and have chosen to place their child for adoption. We work with expectant mothers and prospective adoptive families from across the country.";"Adoption Services";
;"Mid-Cumberland Children's Services, Inc.";"Licensed";"106 North Mountain Street";"Smithville";"TN";37166;(615) 597-7134;;;;;;;;;
;"Miriam’s Promise";"Licensed";"522 Russell Street";"Nashville";"TN";37206;(615) 292-3500;"Debbie Robinson";;;;"drobinson@miriamspromise.org";"http://www.miriamspromise.org/";"Miriam’s Promise is a licensed child-placing agency located in Nashville, Tenn. Founded in 1985 by the Tennessee Annual Conference of the United Methodist Church to provide crisis pregnancy counseling and parenting and adoption services. The not-for-profit organization serves children, expectant parents and families hoping to adopt throughout Middle Tennessee. We are proud members of the Inter-agency Adoption Coalition and Joint Council on International Children's Services.  ";"Agency domestic adoption; Independent domestic adoption; International adoption; Expectant parent counseling;  Children’s counseling; Parenting education; Support groups; Home studies; Programs for incarcerated women; Older child adoption; Post-adoption help";
;"New Beginnings International Children’s & Family Services";"Licensed";"512 South Church Street";"Murfreesboro";"TN";37130;(615) 378-7099;"Karen Nixon";;;;;"https://newbeginningsadoptions.org/";"The MISSION of NBICFS is Promoting ‘life’ and ‘new beginnings’ for birth mothers, children and adoptive parents through adoption, adoption education and support, and orphan care.";"Domestic Adoption; International Adoption; International (Hague Accredited) and Domestic Home Studies";
;"New Beginnings International Children’s & Family Services";"Licensed";"357 Riverside Drive, Suite 200";"Franklin";"TN";37064;(615) 378-7099;"Beverly McManus";;;;;"https://newbeginningsadoptions.org/";"The MISSION of NBICFS is Promoting ‘life’ and ‘new beginnings’ for birth mothers, children and adoptive parents through adoption, adoption education and support, and orphan care.";"Domestic Adoption; International Adoption; International (Hague Accredited) and Domestic Home Studies";
;"Omni Visions";"Licensed";"301 South Perimeter Park Drive, Suite 210";"Nashville";"TN";37211;(615) 726-3603;"Nichole Young";;;;"nyoung@omnivisions.com";"http://www.omnivisions.com/";"In 2010, Omni Visions helped to finalize 125 adoptions in Tennessee, one of the highest results of private party providers assisting with adoptions. The adoption process may seem overwhelming, but Omni Visions makes the process easier. The Omni Vision staff works closely with a family from initial contact through post adoption. Once you have contacted Omni Visions about adopting the child, you must first go through an approval process.";"Adoption Services";
;"Small World Adoption Agency";"Licensed";"9695 Lebanon Road, Suite 120";"Mount Juliet";"TN";37122;(615) 754-6540;;;;;"info@smallworldadoption.com";"http://smallworldadoption.com/";"Small World, Inc. is a non-profit, public benefit charity with our offices in Tennessee and Missouri, which was established and continues as a response to James 1:27 by finding Christian parents for orphans through adoption thus making them orphans no more. Our programs include Adoption, Humanitarian Aid projects around the world, and pro-life education. Small World has Full Hague Accreditation which was issued in the first group of agencies April 1, 2008 and renewed in May 2012.  Hague Accreditation is of supreme importance in inter-country adoption and Small World can help you in many ways throughout the process of adoption.";"Adoption";
;"Smoky Mountain Children’s Home - Adoptions";"Licensed";"449 McCarn Cir";"Sevierville";"TN";37862;(865) 453-4644;"Melody Jones";;;;"mjones@smch.org";"http://carecampus.org/";"The Smoky Mountain Children’s Home (SMCH) adoption program is operated through the Foster Care Department and administered by our Adoption Specialist. The primary philosophy is that every child deserves permanency within a family when possible. It is our goal to make that possible for as many children as we can. Funding for this program comes from the Continuum Contracts, private donors, and fees charged to adoptive parents. In the case where a child is in the custody of the State of Tennessee, the SMCH Case Manager, Adoption Specialist, Department of Children’s Services (DCS) Family Service Worker (FSW), DCS Team Leader, and DCS Permanency Specialist work together to form a selection committee to identify the appropriate families for these children. Many of our children qualify for financial assistance through the adoption subsidy program for special needs children.";"Adoption Services";
;"TRACES Foster Care & Adoptions";"Licensed";"2001 Stonebrook Place";"Kingsport";"TN";37660;(423) 224-1043;;;;;;"http://www.frontierhealth.org/TRACES.php";"Therapeutic Foster Care serves children and teens who are in state custody due to abuse or neglect and who have behavioral or emotional problems. TRACES is a licensed, child-placing agency through the Tennessee Department Children’s Services. The TRACES program includes adoption services. Foster Parents help these special children to meet specific goals in this process, but they don't have to travel that road alone! The TRACES staff provides training and 24-hour support for foster care and adoptive families. Children in foster care range in age from 3 to 18 years of age and are determined to have priority need for therapeutic care by the state.";"Foster Care and Adoptions";
;"Forever Hope Adoption Support";"Licensed";"P.O. Box 1113";"Lawrenceburg";"TN";38464;(931) 242-2057;"Shannon Franks";;;;"foreverhopeadoptions@gmail.com";;"A TN licensed child placing agency that can provide home studies and support to couples wanting to begin the journey of private, domestic adoptions. ";"Home Studies";
;"Life Choices of Memphis, Inc";"Licensed";"5575 Raleigh-LaGrange";"Memphis";"TN";38134;(901) 388-1172;"Judy McLaughlin";;;;"judy.mclaughlin@lifechoicesmemphis.org";"http://www.lcfriends.org/";"In 1986, Life Choices began its ministry to women facing the prospect of an unplanned pregnancy. Our first call was from a young woman who wasn't even sure how she found the number. She simply said, ""I think I'm pregnant. Can you help me?"". That first phone call ignited our passion at Life Choices. We exist to help those women who are asking the same question our first client asked so long ago. ""Can you help me?"" Our priority at Life Choices is to truthfully answer women's questions with the respect and dignity we feel all women deserve - regardless of their ultimate decision. In 1987, Life Choices became a state-licensed child-placing agency and has seen more than 225 women complete adoption plans for their infants. We hold positions of leadership in the West Tennessee Council of Adoption Agencies and the Adoption Center of the Mid-South. One of our adoption clients recently wrote, ""Yes, sometimes when I think about my daughter, I'm sad. But then I think of how happy she is and how faithful the family is in sending pictures and letters, and I know I made the right decision for both of us.""  In 2007, Life Choices converted into a medical clinic, including diagnostic pregnancy testing and limited obstetrical ultrasound under the supervision of a licensed medical doctor and on-site registered nursing staff.For women who choose to make a life-affirming decision in their pregnancy, we offer counseling to help her make a positive plan for both she and her baby.  If she chooses to end the pregnancy and they experience issues that they feel are related to that decision, we offer post abortion counseling by our trained staff of counselors. Life Choices is committed to provide a non-judgmental and Christ-like environment designed to educate and empower women to make life-affirming decisions.  The vision of Life Choices is to strategically change the procurement of abortion by providing intervention, education, and support services for women and families in crisis and by raising awareness in the community as to the obstacles we face and the opportunities available in addressing pro-life issues. Life Choices believes adoption to be a godly and biblically-rooted concept. We believe that adoption is a life-affirming option for a woman experiencing an unintended pregnancy, as well as a desirable way for a couple to build their family. Because we realize that adoption is not the right decision for all of our clients, we do not encourage adoption over parenting. Instead, we trust that God will reveal his best plan to the biological parents to whom the child has been entrusted. Life Choices believes that birth families choosing adoption are to be commended for their maturity and sacrificial love. In order to provide the compassionate care and support to all members of the child’s birth family, Life Choices has trained counselors available for the entire family unit who may also experience the loss upon releasing a child for adoption. Life Choices believes that adopting a child should be financially accessible and that potential adoptive families should be treated with respect and compassion. At Life Choices, families will find that our professional staff is available to help lower the frustration levels that are often associated with the adoption process. We will strive to educate families about adoption and keep them as informed as possible throughout the process. Life Choices believes adoption to be a permanent, covenant relationship between both the adoptive family and the child, as well as the adoptive family and the birth family. Along with Life Choices, the birth family and adoptive family work together, always keeping the child's best interests in the forefront when making the arrangements for the placement and afterwards. Life Choices is committed to foster an atmosphere of mutual cooperation, respect, and love throughout the adoption process.";"Adoption Services; Medical Services; Counseling Services";
;"Lifeline Children’s Services: Tennessee";"Licensed";"2800 McCallie Avenue";"Chattanooga";"TN";37404;(205) 972-8320;"Michelle Barrett";;;;"michelle.barrett@lifelinechild.org";"http://lifelinechild.org/";"Lifeline Children’s Services is a full-service adoption and orphan care ministry, serving families and children in the United States and around the globe.  We began as a domestic adoption ministry, caring for women walking through unplanned and often crisis pregnancies. By God’s grace, Lifeline has since grown in ways we never could have imagined.";"Adoption: Domestic Adoption, International Adoption; Foster Care; Crossings; (Un)adopted ";"Each applicant for adoption will be assigned a social worker, who will coordinate services for each family on an individual basis. The greatest effort spent on each couple will be the home study. A home study is a series of interviews in which the social worker concentrates on collecting information via face-to-face contact with each couple. The home study typically consists of an orientation interview followed by 4 home study interviews. 1. The first interview is a home visit in which the social worker will address each of the qualifications for adoption. This is a joint interview. 2. The next visits are individual interviews and are typically held at the LCS office. Both spouses may come on the same day, if they must travel to get to the office. If they are local, each spouse may schedule his or her own interview at his convenience. The interviews will be autobiographical in nature and will be based on an Autobiography written by the applicant. The social worker will ask that you complete this Autobiography prior to this interview. 3. The third interview will focus on parenting philosophies and plans. Issues such as experience and exposure to children, the applicants’ parenting received when they were children, values and discipline will be explored. 4. The fourth interview will focus on adoption education. We will discuss how to educate the child on his or her adoptive status, how to educate others, proper words and timing, books on adoption, trans-racial adoptions, contact with birth parents, background information on any prospective adopted child, completing a profile and many other issues common to adoption. Education is a very important part of the home study process. Each family in the domestic program is required to attend Lifeline’s domestic adoption conference in Birmingham, Alabama. This conference is a two day interactive training which will prepare and equip families for the joys and challenges of domestic adoption. After the home study process is completed, families will begin the matching process. Each family will create a family profile. Family profile’s are shown based on the birth mother’s preferences. Lifeline requires that at a minimum adoptive couples be willing to meet the birth mother before the adoption takes place, and to send correspondence through Lifeline to the birth family after the placement."
;"Lifeline Children’s Services: South Carolina";"Licensed";"1177 Gregorie Ferry Road";"Mount Pleasant";"SC";29466;(843) 737-6929;"Angie Rylands";;;;"angie.rylands@lifelinechild.org";"http://lifelinechild.org/";"Lifeline Children’s Services is a full-service adoption and orphan care ministry, serving families and children in the United States and around the globe.  We began as a domestic adoption ministry, caring for women walking through unplanned and often crisis pregnancies. By God’s grace, Lifeline has since grown in ways we never could have imagined.";"Adoption: Domestic Adoption, International Adoption; Foster Care; Crossings; (Un)adopted ";"Each applicant for adoption will be assigned a social worker, who will coordinate services for each family on an individual basis. The greatest effort spent on each couple will be the home study. A home study is a series of interviews in which the social worker concentrates on collecting information via face-to-face contact with each couple. The home study typically consists of an orientation interview followed by 4 home study interviews. 1. The first interview is a home visit in which the social worker will address each of the qualifications for adoption. This is a joint interview. 2. The next visits are individual interviews and are typically held at the LCS office. Both spouses may come on the same day, if they must travel to get to the office. If they are local, each spouse may schedule his or her own interview at his convenience. The interviews will be autobiographical in nature and will be based on an Autobiography written by the applicant. The social worker will ask that you complete this Autobiography prior to this interview. 3. The third interview will focus on parenting philosophies and plans. Issues such as experience and exposure to children, the applicants’ parenting received when they were children, values and discipline will be explored. 4. The fourth interview will focus on adoption education. We will discuss how to educate the child on his or her adoptive status, how to educate others, proper words and timing, books on adoption, trans-racial adoptions, contact with birth parents, background information on any prospective adopted child, completing a profile and many other issues common to adoption. Education is a very important part of the home study process. Each family in the domestic program is required to attend Lifeline’s domestic adoption conference in Birmingham, Alabama. This conference is a two day interactive training which will prepare and equip families for the joys and challenges of domestic adoption. After the home study process is completed, families will begin the matching process. Each family will create a family profile. Family profile’s are shown based on the birth mother’s preferences. Lifeline requires that at a minimum adoptive couples be willing to meet the birth mother before the adoption takes place, and to send correspondence through Lifeline to the birth family after the placement."
;"Mid-South Adoptions, Inc.";"Licensed";"5244 Cole Road";"Memphis";"TN";38120;(901) 682-1242;;;;;"Marlenekraftsiegel@gmail.com";;;;
;"Options 4 Adoption, Inc.";"Licensed";"920 Woodmont Boulevard, Unit O6";"Nashville";"TN";37204;(615) 957-7677;"Laura Ross ";;;;"homestudy@options4adoption.com";"http://www.options4adoption.com/";"Options 4 Adoption, Inc. is licensed in the State of Georgia, Florida, and Tennessee as a non-profit child placing agency. Our main focus is to help you with your paperwork both before and after your adoption. We are able to start and finish your paperwork in a timely manner as we are able to begin your home study as quickly as 48 hours after receipt of your application. Our agency focuses solely on preparing the adoptive family’s home study report and follow-up post placement visits. We have been assisting families and children for many years with both domestic and international adoption home studies. As well, several of us are adoptive parents ourselves. We understand that the home study process can be a stressful one, yet we also believe that the same level of commitment and dedication is needed to each family after their adoption and through the post placement process. Our home study reports are valid in all 50 states. We can complete home study reports for Georgia, Florida, and Tennessee families regardless of the placing agency or attorney that you are using.";"Domestic Home Studies; International Home Studies; Post Placement Reports; Counseling";
;"Youth Villages - Shelby Oaks Office";"Licensed";"5515 Shelby Oaks Drive";"Memphis";"TN";38134;(901) 252-7600;"Stephanie Pugh";;;;"stephanie.pugh@youthvillages.org";"http://www.youthvillages.org/";"Through our Intensive In-Home Services, we provide help to struggling families, hoping to strengthen them and allow children to stay with their birth parents. Sometimes, this is not possible, but those children still need a “forever home.” In Tennessee, the Youth Villages adoption program partners with the state Department of Children's Services to find permanent homes for the children in our care who have adoption as a goal. In the other states we serve, our counselors work with state officials to facilitate adoption for children who cannot return to their birth families. Right now, dozens of Youth Villages kids in Tennessee are looking for adoption, ranging in age from five to 18. Profiles are available for many of the children eligible for adoption. The children in our care who are available for adoption face special challenges. Most of them have suffered some emotional trauma in their childhood; many have suffered from abuse or neglect. Many of the children available for adoption have been in our foster care program for many years. Now, their birth parents' rights have been severed, and they are ready to move from foster to forever homes. They have received counseling and good care from us. To reach their full potential, all they need now is the kind of security that only a real family can provide. Youth Villages offers an array of training, support and assistance to potential adoptive parents. Many adoptive parents also are eligible for continuing adoption subsidies from the state. We began our adoption program in 1999 as a natural extension of our treatment foster care program. For some people, fostering a child with special needs is the first step toward adoption. Many of our foster parents adopt the children in their homes when they become eligible for adoption. Other parents come to us with adoption as their immediate goal.";"Adoption; Intercept Intensive In-home Services; Foster Care; YVLifeSet; Specialized Crisis Services & Mentoring";
;"Youth Villages - Dyersburg Office";"Licensed";"1865 US Hwy 51 Byp N.";"Dyersburg";"TN";38024;(731) 288-4600;"Stephanie Pugh";;;;"stephanie.pugh@youthvillages.org";"http://www.youthvillages.org/";"Through our Intensive In-Home Services, we provide help to struggling families, hoping to strengthen them and allow children to stay with their birth parents. Sometimes, this is not possible, but those children still need a “forever home.” In Tennessee, the Youth Villages adoption program partners with the state Department of Children's Services to find permanent homes for the children in our care who have adoption as a goal. In the other states we serve, our counselors work with state officials to facilitate adoption for children who cannot return to their birth families. Right now, dozens of Youth Villages kids in Tennessee are looking for adoption, ranging in age from five to 18. Profiles are available for many of the children eligible for adoption. The children in our care who are available for adoption face special challenges. Most of them have suffered some emotional trauma in their childhood; many have suffered from abuse or neglect. Many of the children available for adoption have been in our foster care program for many years. Now, their birth parents' rights have been severed, and they are ready to move from foster to forever homes. They have received counseling and good care from us. To reach their full potential, all they need now is the kind of security that only a real family can provide. Youth Villages offers an array of training, support and assistance to potential adoptive parents. Many adoptive parents also are eligible for continuing adoption subsidies from the state. We began our adoption program in 1999 as a natural extension of our treatment foster care program. For some people, fostering a child with special needs is the first step toward adoption. Many of our foster parents adopt the children in their homes when they become eligible for adoption. Other parents come to us with adoption as their immediate goal.";"Adoption; Intercept Intensive In-home Services; Foster Care; YVLifeSet; Specialized Crisis Services & Mentoring";
;"Youth Villages - Jackson Office";"Licensed";"24 Weatherford Square";"Jackson";"TN";38305;(731) 660-6760;"Stephanie Pugh";;;;"stephanie.pugh@youthvillages.org";"http://www.youthvillages.org/";"Through our Intensive In-Home Services, we provide help to struggling families, hoping to strengthen them and allow children to stay with their birth parents. Sometimes, this is not possible, but those children still need a “forever home.” In Tennessee, the Youth Villages adoption program partners with the state Department of Children's Services to find permanent homes for the children in our care who have adoption as a goal. In the other states we serve, our counselors work with state officials to facilitate adoption for children who cannot return to their birth families. Right now, dozens of Youth Villages kids in Tennessee are looking for adoption, ranging in age from five to 18. Profiles are available for many of the children eligible for adoption. The children in our care who are available for adoption face special challenges. Most of them have suffered some emotional trauma in their childhood; many have suffered from abuse or neglect. Many of the children available for adoption have been in our foster care program for many years. Now, their birth parents' rights have been severed, and they are ready to move from foster to forever homes. They have received counseling and good care from us. To reach their full potential, all they need now is the kind of security that only a real family can provide. Youth Villages offers an array of training, support and assistance to potential adoptive parents. Many adoptive parents also are eligible for continuing adoption subsidies from the state. We began our adoption program in 1999 as a natural extension of our treatment foster care program. For some people, fostering a child with special needs is the first step toward adoption. Many of our foster parents adopt the children in their homes when they become eligible for adoption. Other parents come to us with adoption as their immediate goal.";"Adoption; Intercept Intensive In-home Services; Foster Care; YVLifeSet; Specialized Crisis Services & Mentoring";
;"Youth Villages - Paris Office";"Licensed";"412 Tyson Avenue";"Paris";"TN";38242;(731) 641-4141;"Stephanie Pugh";;;;"stephanie.pugh@youthvillages.org";"http://www.youthvillages.org/";"Through our Intensive In-Home Services, we provide help to struggling families, hoping to strengthen them and allow children to stay with their birth parents. Sometimes, this is not possible, but those children still need a “forever home.” In Tennessee, the Youth Villages adoption program partners with the state Department of Children's Services to find permanent homes for the children in our care who have adoption as a goal. In the other states we serve, our counselors work with state officials to facilitate adoption for children who cannot return to their birth families. Right now, dozens of Youth Villages kids in Tennessee are looking for adoption, ranging in age from five to 18. Profiles are available for many of the children eligible for adoption. The children in our care who are available for adoption face special challenges. Most of them have suffered some emotional trauma in their childhood; many have suffered from abuse or neglect. Many of the children available for adoption have been in our foster care program for many years. Now, their birth parents' rights have been severed, and they are ready to move from foster to forever homes. They have received counseling and good care from us. To reach their full potential, all they need now is the kind of security that only a real family can provide. Youth Villages offers an array of training, support and assistance to potential adoptive parents. Many adoptive parents also are eligible for continuing adoption subsidies from the state. We began our adoption program in 1999 as a natural extension of our treatment foster care program. For some people, fostering a child with special needs is the first step toward adoption. Many of our foster parents adopt the children in their homes when they become eligible for adoption. Other parents come to us with adoption as their immediate goal.";"Adoption; Intercept Intensive In-home Services; Foster Care; YVLifeSet; Specialized Crisis Services & Mentoring";
;"A Cradle of Hope Adoption Counseling Center";"Licensed";"5944 Luther Lane, Suite 875";"Dallas";"TX";75225;(214) 747-4500;"Carla M. Calabrese";;;;;"http://www.cradleofhope.com/";"Founded in 1991, A Cradle of Hope Adoption Center is a licensed Texas adoption agency specializing in identified (also known as designated) adoptions. In identified adoptions, the adoptive parents locate a birth mother/family without the assistance of the agency. If you locate a birth mother in Texas and she needs assistance with her living expenses, Texas law requires that you use a licensed agency to facilitate the adoption. If this is your situation, we would be more than happy to assist you by providing all the necessary services to complete your adoption, including social work and legal services. ";"Home Study Services, including pre-adoptive home screenings and post-placement supervision; Birth Parent Counseling; Referral to Legal Services relating to adoption or assisted reproduction; Assistance with International Adoptions";
;"A World For Children";"Licensed";"1516 E. Palm Valley Blvd, Bldg. C, Suite 3";"Round Rock";"TX";78664;(512) 218-4400;;;;;;"http://www.awfc.org/";"As a 501(c)(3) non-profit agency, A World For Children contracts with and is licensed by the State of Texas to provide foster and foster-to-adopt services for abused and neglected children across the State. Our agency began in 1997 with a single office in Round Rock. Today, while our corporate office remains in Round Rock, A World For Children is now represented in all 12 regions of the State, with 12 offices in the following locations: Amarillo, Brownwood, Corpus Christi, Dallas, El Paso, Houston, McAllen, Round Rock, San Antonio, Tyler, Victoria and Wichita Falls. Our extensive reach allows foster parents in all areas of the State to have an office close to their home to provide any support they may need. At A World For Children, we pride ourselves on being more than simply a corporation - we’re one big extended family.";"Foster and Foster-To-Adopt Services for Abused and Neglected Children";
;"A World For Children - Amarillo";"Licensed";"3416-B Olsen Blvd.";"Amarillo";"TX";79109;(806) 358-9117;;;;;;"http://www.awfc.org/";"AWFC Amarillo office serves both homes in the Panhandle and Lubbock. AWFC has been steadily growing and becoming an important part of the community in Region 1. Our staff is vibrant and always willing to go above and beyond for their families. We develop close relationships with each family. Our team works hard be aware of how each family’s unique needs can be met in order to have our families be successful with each child they have been given the opportunity to serve. Every staff member is flexible, supportive and willing to serve. No matter the issue, we dig in our heels and get the job done. We are always on hand to help our families meet their goals and give the best possible care to our kids. We also love to spend one-on-one time with kids, helping with appointments and visits or just getting a chance to give some extra attention to a child who needs it. In Amarillo, we believe it is important to have strong relationships with all of those helping our children. We strive hard to work well with the various entities that are involved with and supportive of the children in AWFC care. Our families provide excellent care to abused/neglected children and are a special part of our ever growing family. Each family has its unique way of parenting and we love opportunities for our families to get together and share their experiences in order for all of us all to better serve the children in our community.";"Foster and Foster-To-Adopt Services for Abused and Neglected Children";
;"A World For Children - Brownwood";"Licensed";"504 Center Ave.";"Brownwood";"TX";76801;(325) 641-1055;;;;;;"http://www.awfc.org/";"Brownwood had its humble beginning in 2002, with only two staff working out of their homes serving Regions 2 and 9. In 2003, our first two room office was opened. At that time, Brownwood was AWFC’s smallest office with staff that had “BIG” dreams. Eleven years later, Brownwood has grown to be AWFC’s largest office with 20 staff and branch offices in San Angelo and Abilene. Brownwood prides themselves in taking care of their families and children and offering wrap-around services that compare with no other in the state. The Brownwood staff has built their reputation through long hours and hard work to ensure our families and children have their needs met at all times. We are very focused on enhancing our wrap-around services and were the first AWFC office to create the L.A.U.N.C.H! Program, which focuses on preparing our teens for independent living once out of care. Brownwood believes in and embraces our founder’s philosophy of putting God first by doing the right thing and treating others with love and respect at all times. We understand that we would not be where we are today without God’s grace and quality foster parents who are willing to make tremendous sacrifices in their own lives so that our children can experience a better life than they have known. Brownwood is AWFC’s “little rural office” that believes the “impossible is possible” and we are determined to prove it. We would love to add to our family and are always searching for quality foster parents that are willing to open their hearts and homes to our children. We stand beside our families, train them, and wrap our hearts and services around them. To those families who are willing to help “save the world…one child at a time,” please call the Brownwood office at 325-641-1055 and talk to us about fostering, playing, and praying in our World. We also work at partnering in our community. In addition to fostering, there are many other avenues available to serve our children. We appreciate the Brownwood Community, which has joined hands with us in providing the most phenomenal Christmas parties, have helped make our Launch Camp a smashing success and has support our children by being respite providers and volunteers in our many endeavors. Also, we value the many hours of prayer that have helped in so many varied situations.";"Foster and Foster-To-Adopt Services for Abused and Neglected Children";
;"A World For Children - Corpus Christi";"Licensed";"5541 Bear Lane, Ste 230";"Corpus Christi";"TX";78405;(361) 289-8887;;;;;;"http://www.awfc.org/";"AWFC Corpus Christi is situated on the Gulf Coast and serves Region 11 of the Texas Department of Protective and Family Services. The mission of A World for Children is to serve at risk children and families by providing quality services focusing on prevention and therapeutic care. The staff focuses on teamwork and support for our families and children. They also work hard to ensure the families feel supported and the kids know they are special. The Corpus Christi staff also knows how to have a good time and loves to throw a party! Whether it is a foster parent appreciation event, Christmas Party, or back to school bash, you are certain to have a good time if the Corpus Christi staff are involved. The Corpus Team encourages you to stop by and visit for a while. We will always welcome the opportunity to work with new families and educating the public regarding the services and programs that we offer. There are many ways that you can help the children of South Texas that are the victims of abuse and neglect through your generous monetary donations, volunteering for our many events and fostering opportunities.";"Foster and Foster-To-Adopt Services for Abused and Neglected Children";
;"A World For Children - Dallas";"Licensed";"4600 Greenville Ave., Ste. 160";"Dallas";"TX";75206;(972) 616-0095;;;;;;"http://www.awfc.org/";"In 1998, A World For Children opened its second office in the state, the Dallas Office. Centrally located in Dallas, Texas, We are near the SMU campus, where families from the DFW area have a great location for training and meetings. The DFW office serves a large area including Dallas, Tarrant, and surrounding counties in the DFPS Region 3. We have developed a stellar reputation with Child Protective Services and Residential Child Care Licensing of providing high quality services to our children and families in North Texas. The DFW office has a variety of families specializing in therapeutic, autism, primary medical needs, developmental issues, and teens. The DFW team works to provide our families with quality training to enhance their skills. We are proud to have the only primary medical needs conference in the State, providing cutting edge training and support to families who wish to serve children with primary medical needs, pervasive development disorders, and mental retardation. The ""Big D” is known for its cultural experience, with many art museums, children’s museums, and cultural district. Fort Worth is the three-time “All American City” and is known for the Stockyards and a great place to raise a family. The DFW area is home to two of the best children's hospitals in the State and the area is rich with resources for foster and adoptive parents. Don’t let the bright lights and big city fool you, our DFW team is professional, caring, passionate, and there to support our families. We are known for going above and beyond in everything we do to help families and children.";"Foster and Foster-To-Adopt Services for Abused and Neglected Children";
